,Stimulus,Stdev,Subtokens
26085,dactiróplaxo,1.4989708403591155,"[['d', '##ac', '##tir', '##ó', '##p', '##la', '##x', '##o'], ['da', '##c', '##tir', '##óp', '##la', '##x', '##o'], ['da', '##c', '##tir', '##óp', '##la', '##x', '##o'], ['da', '##cti', '##ró', '##pla', '##xo'], ['da', '##c', '##tir', '##óp', '##la', '##xo'], ['dacti', '##ró', '##pla', '##xo'], ['dacti', '##ró', '##pla', '##xo'], ['dacti', '##ró', '##pla', '##xo'], ['dacti', '##ró', '##pla', '##xo']]"
32261,duflillada,1.4989708403591155,"[['d', '##u', '##f', '##li', '##l', '##la', '##da'], ['d', '##u', '##f', '##li', '##l', '##lad', '##a'], ['du', '##f', '##li', '##l', '##lada'], ['du', '##fl', '##illa', '##da'], ['du', '##f', '##li', '##lla', '##da'], ['du', '##fl', '##illada'], ['du', '##fl', '##illada'], ['du', '##fl', '##illada'], ['du', '##fl', '##illa', '##da']]"
42982,tridhemiste,1.4989708403591155,"[['t', '##ri', '##d', '##h', '##e', '##mi', '##st', '##e'], ['tri', '##d', '##he', '##mi', '##ste'], ['tri', '##d', '##he', '##mi', '##ste'], ['trid', '##he', '##mis', '##te'], ['tri', '##d', '##he', '##mis', '##te'], ['trid', '##hem', '##iste'], ['trid', '##hem', '##iste'], ['trid', '##hem', '##iste'], ['trid', '##he', '##mis', '##te']]"
43652,pirosulfato,1.4989708403591155,"[['p', '##ir', '##os', '##ul', '##f', '##at', '##o'], ['p', '##iro', '##s', '##ul', '##fa', '##to'], ['p', '##iro', '##s', '##ul', '##fa', '##to'], ['piro', '##su', '##l', '##fato'], ['pi', '##ros', '##ul', '##fa', '##to'], ['piro', '##sul', '##fato'], ['piro', '##sul', '##fato'], ['piro', '##sul', '##fato'], ['piro', '##sul', '##fato']]"
48894,fílforo,1.4989708403591155,"[['f', '##í', '##l', '##f', '##or', '##o'], ['f', '##í', '##l', '##fo', '##ro'], ['f', '##í', '##l', '##fo', '##ro'], ['f', '##íl', '##foro'], ['f', '##íl', '##fo', '##ro'], ['fíl', '##foro'], ['fíl', '##foro'], ['fíl', '##foro'], ['fíl', '##foro']]"
49250,dactiróplaxa,1.4989708403591155,"[['d', '##ac', '##tir', '##ó', '##p', '##la', '##x', '##a'], ['da', '##c', '##tir', '##óp', '##la', '##x', '##a'], ['da', '##c', '##tir', '##óp', '##la', '##x', '##a'], ['da', '##cti', '##ró', '##pla', '##xa'], ['da', '##c', '##tir', '##óp', '##la', '##xa'], ['dacti', '##ró', '##pla', '##xa'], ['dacti', '##ró', '##pla', '##xa'], ['dacti', '##ró', '##pla', '##xa'], ['dacti', '##ró', '##pla', '##xa']]"
38,mallorpeng,1.4907119849998598,"[['ma', '##l', '##lo', '##r', '##pe', '##n', '##g'], ['mal', '##lor', '##pe', '##n', '##g'], ['mal', '##lor', '##pe', '##n', '##g'], ['mallor', '##pen', '##g'], ['mal', '##lor', '##pe', '##n', '##g'], ['mallor', '##pen', '##g'], ['mallor', '##peng'], ['mallor', '##pen', '##g'], ['mallor', '##pen', '##g']]"
5417,magnetolpira,1.4907119849998598,"[['ma', '##g', '##n', '##et', '##ol', '##p', '##ir', '##a'], ['mag', '##ne', '##to', '##l', '##p', '##ira'], ['magn', '##eto', '##l', '##p', '##ira'], ['magn', '##eto', '##l', '##pira'], ['magn', '##eto', '##l', '##p', '##ira'], ['magne', '##tol', '##pira'], ['magne', '##tol', '##pira'], ['magn', '##eto', '##l', '##pira'], ['magn', '##eto', '##l', '##pira']]"
18729,pajinización,1.4907119849998598,"[['pa', '##j', '##in', '##iz', '##ación'], ['pa', '##j', '##ini', '##za', '##ción'], ['pa', '##j', '##ini', '##za', '##ción'], ['pa', '##ji', '##ni', '##za', '##ción'], ['pa', '##j', '##ini', '##za', '##ción'], ['paj', '##inización'], ['paj', '##inización'], ['paj', '##inización'], ['paj', '##inización']]"
21094,nicaragüe,1.4907119849998598,"[['ni', '##car', '##a', '##g', '##ü', '##e'], ['ni', '##car', '##ag', '##ü', '##e'], ['ni', '##cara', '##gü', '##e'], ['nicaragü', '##e'], ['nicaragü', '##e'], ['nicaragü', '##e'], ['nicaragü', '##e'], ['nicaragü', '##e'], ['nicaragü', '##e']]"
