,Stimulus,Stdev,Subtokens
20996,skunkboard,1.4142135623730951,"[['s', '##k', '##un', '##k', '##b', '##o', '##ard'], ['sk', '##unk', '##bo', '##ard'], ['sk', '##unk', '##board'], ['sk', '##unk', '##board'], ['sk', '##unk', '##board'], ['skunk', '##board'], ['skunk', '##board'], ['sk', '##unk', '##board'], ['sk', '##unk', '##board']]"
25000,truckyards,1.4142135623730951,"[['tr', '##uc', '##k', '##y', '##ard', '##s'], ['tr', '##uck', '##ya', '##r', '##ds'], ['truck', '##yard', '##s'], ['truck', '##yards'], ['truck', '##yard', '##s'], ['truck', '##yards'], ['truck', '##yards'], ['truck', '##yards'], ['truck', '##yards']]"
14308,moanaws,1.3966450099973928,"[['m', '##o', '##an', '##a', '##w', '##s'], ['m', '##o', '##ana', '##w', '##s'], ['m', '##o', '##ana', '##w', '##s'], ['mo', '##ana', '##w', '##s'], ['mo', '##ana', '##w', '##s'], ['moan', '##aws'], ['moan', '##aws'], ['moan', '##aws'], ['mo', '##ana', '##w', '##s']]"
14445,moobirds,1.3966450099973928,"[['m', '##o', '##ob', '##ir', '##d', '##s'], ['m', '##oo', '##b', '##ird', '##s'], ['m', '##oo', '##b', '##ird', '##s'], ['mo', '##obi', '##rd', '##s'], ['mo', '##obi', '##rd', '##s'], ['moo', '##birds'], ['moo', '##birds'], ['moo', '##birds'], ['mo', '##obi', '##rd', '##s']]"
16041,peckchairs,1.3966450099973928,"[['pe', '##c', '##k', '##ch', '##a', '##ir', '##s'], ['pe', '##ck', '##ch', '##airs'], ['pe', '##ck', '##ch', '##airs'], ['pec', '##k', '##chair', '##s'], ['pe', '##ck', '##chair', '##s'], ['peck', '##chairs'], ['peck', '##chairs'], ['peck', '##chair', '##s'], ['pec', '##k', '##chair', '##s']]"
21528,snowslafts,1.3966450099973928,"[['s', '##n', '##ow', '##s', '##l', '##a', '##f', '##t', '##s'], ['sn', '##ows', '##l', '##af', '##ts'], ['snow', '##s', '##la', '##ft', '##s'], ['snow', '##s', '##la', '##ft', '##s'], ['snow', '##s', '##la', '##ft', '##s'], ['snow', '##s', '##la', '##fts'], ['snow', '##s', '##la', '##fts'], ['snow', '##s', '##la', '##ft', '##s'], ['snow', '##s', '##la', '##ft', '##s']]"
4728,cowsers,1.3966450099973926,"[['c', '##ow', '##se', '##r', '##s'], ['co', '##w', '##se', '##r', '##s'], ['co', '##w', '##se', '##r', '##s'], ['cows', '##ers'], ['cow', '##se', '##r', '##s'], ['cows', '##ers'], ['cows', '##ers'], ['cows', '##ers'], ['cows', '##ers']]"
12507,landsliped,1.3966450099973926,"[['l', '##and', '##s', '##l', '##ip', '##ed'], ['land', '##s', '##l', '##ip', '##ed'], ['lands', '##l', '##ipe', '##d'], ['landsl', '##ipe', '##d'], ['lands', '##li', '##ped'], ['landsl', '##iped'], ['landsl', '##iped'], ['landsl', '##iped'], ['landsl', '##iped']]"
13544,majoirs,1.3966450099973926,"[['m', '##a', '##j', '##o', '##ir', '##s'], ['m', '##aj', '##o', '##ir', '##s'], ['m', '##aj', '##oir', '##s'], ['maj', '##oir', '##s'], ['maj', '##oir', '##s'], ['maj', '##oirs'], ['maj', '##oirs'], ['maj', '##oirs'], ['maj', '##oirs']]"
14591,moundtracts,1.3966450099973926,"[['m', '##ou', '##nd', '##t', '##ra', '##ct', '##s'], ['m', '##ound', '##t', '##ra', '##ct', '##s'], ['m', '##ound', '##tr', '##act', '##s'], ['mound', '##tr', '##acts'], ['mo', '##und', '##tr', '##acts'], ['mound', '##tr', '##acts'], ['mound', '##tra', '##ct', '##s'], ['mound', '##tr', '##acts'], ['mound', '##tr', '##acts']]"
