Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
hunsies,N,7,"['hun', 's', 'ies']",2,0.57,672.25,1.0
hunsy,N,5,"['hun', 'sy']",1,0.6,593.78,1.0
huote,N,5,"['hu', 'ote']",1,0.6,531.45,1.0
huoting,N,7,"['hu', 'oting']",1,0.71,593.5,0.97
hupbades,N,8,"['h', 'up', 'bad', 'es']",3,0.5,582.81,1.0
hupbard,N,7,"['h', 'up', 'bard']",2,0.57,624.0,1.0
hupe,N,4,"['hu', 'pe']",1,0.5,624.0,1.0
huped,N,5,"['h', 'up', 'ed']",2,0.4,631.97,1.0
huping,N,6,"['h', 'up', 'ing']",2,0.5,688.71,1.0
hupion,N,6,"['h', 'up', 'ion']",2,0.5,545.0,1.0
huppies,N,7,"['h', 'up', 'pies']",2,0.57,744.47,0.87
huppling,N,8,"['h', 'up', 'pling']",2,0.62,668.26,0.92
huppy,N,5,"['h', 'up', 'py']",2,0.4,666.39,0.87
hups,N,4,"['h', 'ups']",1,0.5,614.29,0.98
hurage,N,6,"['hur', 'age']",1,0.67,632.92,1.0
hurbish,N,7,"['hur', 'bish']",1,0.71,617.95,1.0
hurchers,N,8,"['h', 'urch', 'ers']",2,0.62,600.36,0.98
hurchmen,N,8,"['h', 'urch', 'men']",2,0.62,697.74,0.97
hured,N,5,"['h', 'ured']",1,0.6,647.38,0.95
hures,N,5,"['h', 'ures']",1,0.6,613.24,0.97
hurests,N,7,"['h', 'ure', 'sts']",2,0.57,579.78,1.0
hurfing,N,7,"['hur', 'fing']",1,0.71,612.46,0.98
hurged,N,6,"['hur', 'ged']",1,0.67,621.61,0.97
hurk,N,4,"['hur', 'k']",1,0.5,650.23,1.0
hurnished,N,9,"['h', 'urn', 'ished']",2,0.67,732.62,1.0
hurns,N,5,"['h', 'urns']",1,0.6,687.19,0.97
hurpet,N,6,"['hur', 'pet']",1,0.67,611.35,1.0
hurpets,N,7,"['hur', 'pets']",1,0.71,551.85,1.0
hurrar,N,6,"['hur', 'rar']",1,0.67,727.66,0.87
hurrars,N,7,"['hur', 'r', 'ars']",2,0.57,710.33,0.89
hurred,N,6,"['hur', 'red']",1,0.67,716.69,0.82
hurrops,N,7,"['hur', 'ro', 'ps']",2,0.57,581.15,0.98
hurrow,N,6,"['hur', 'row']",1,0.67,682.89,0.92
hurrud,N,6,"['hur', 'rud']",1,0.67,555.18,1.0
hurseman,N,8,"['hur', 'se', 'man']",2,0.62,638.11,1.0
hursher,N,7,"['hur', 'sher']",1,0.71,650.17,1.0
hurshered,N,9,"['hur', 'sh', 'ered']",2,0.67,693.86,0.98
hurshest,N,8,"['hur', 'shest']",1,0.75,634.43,1.0
hursted,N,7,"['hur', 'sted']",1,0.71,684.53,0.92
hurtall,N,7,"['hurt', 'all']",1,0.71,586.4,0.95
hurtbards,N,9,"['hurt', 'b', 'ards']",2,0.67,637.28,0.97
hurtike,N,7,"['hurt', 'ike']",1,0.71,614.78,1.0
hurtly,N,6,"['hurt', 'ly']",1,0.67,731.43,0.57
hurves,N,6,"['hur', 'ves']",1,0.67,608.48,0.89
huscing,N,7,"['hus', 'cing']",1,0.71,617.3,0.97
huscub,N,6,"['hus', 'cub']",1,0.67,587.42,1.0
hused,N,5,"['h', 'used']",1,0.6,651.17,0.92
husey,N,5,"['h', 'usey']",1,0.6,582.38,0.97
husher,N,6,"['hus', 'her']",1,0.67,778.85,0.65
hushtrer,N,8,"['hush', 'tr', 'er']",2,0.62,586.74,1.0
hushtrers,N,9,"['hush', 'tr', 'ers']",2,0.67,613.23,1.0
husides,N,7,"['hus', 'ides']",1,0.71,589.58,1.0
husing,N,6,"['h', 'using']",1,0.67,695.63,0.98
huskes,N,6,"['hus', 'kes']",1,0.67,725.3,0.84
husly,N,5,"['hus', 'ly']",1,0.6,579.19,0.97
huso,N,4,"['hus', 'o']",1,0.5,536.23,1.0
hussers,N,7,"['hus', 's', 'ers']",2,0.57,678.28,0.95
hussing,N,7,"['hus', 'sing']",1,0.71,701.28,0.82
hustace,N,7,"['hust', 'ace']",1,0.71,645.78,0.97
hustal,N,6,"['hust', 'al']",1,0.67,630.59,0.95
hustered,N,8,"['hust', 'ered']",1,0.75,749.29,0.88
hustiln,N,7,"['hust', 'il', 'n']",2,0.57,638.03,1.0
hustive,N,7,"['hust', 'ive']",1,0.71,640.43,0.97
husts,N,5,"['hust', 's']",1,0.6,704.29,0.89
hutchbards,N,10,"['h', 'utch', 'b', 'ards']",3,0.6,670.78,1.0
hutchman,N,8,"['h', 'utch', 'man']",2,0.62,847.07,0.92
hutchmen,N,8,"['h', 'utch', 'men']",2,0.62,788.83,0.76
hutchpen,N,8,"['h', 'utch', 'pen']",2,0.62,644.19,0.98
hute,N,4,"['h', 'ute']",1,0.5,636.95,0.99
hutes,N,5,"['h', 'utes']",1,0.6,574.68,1.0
huthed,N,6,"['hu', 'thed']",1,0.67,624.41,0.97
huthing,N,7,"['hu', 'thing']",1,0.71,628.95,0.98
huthus,N,6,"['hu', 'thus']",1,0.67,587.11,1.0
hutive,N,6,"['hut', 'ive']",1,0.67,566.34,1.0
hutness,N,7,"['hut', 'ness']",1,0.71,708.71,0.95
hutsmess,N,8,"['hut', 'sm', 'ess']",2,0.62,626.65,1.0
hutsy,N,5,"['hut', 'sy']",1,0.6,632.32,1.0
huttens,N,7,"['hut', 'tens']",1,0.71,577.24,0.97
huttered,N,8,"['h', 'uttered']",1,0.75,630.14,0.97
hutters,N,7,"['hut', 'ters']",1,0.71,694.63,0.98
huttest,N,7,"['hut', 'test']",1,0.71,663.06,0.92
hutty,N,5,"['hut', 'ty']",1,0.6,670.69,0.95
huty,N,4,"['h', 'uty']",1,0.5,586.16,1.0
huvs,N,4,"['hu', 'vs']",1,0.5,544.28,1.0
hux,N,3,"['hu', 'x']",1,0.33,580.96,0.94
huz,N,3,"['hu', 'z']",1,0.33,513.08,1.0
huzzle,N,6,"['h', 'uzz', 'le']",2,0.5,666.15,0.9
huzzled,N,7,"['h', 'uzz', 'led']",2,0.57,693.94,0.84
huzzles,N,7,"['h', 'uzz', 'les']",2,0.57,752.79,0.92
hyawed,N,6,"['hy', 'awed']",1,0.67,573.46,0.98
hyaws,N,5,"['hy', 'aws']",1,0.6,524.97,1.0
hyc,N,3,"['hy', 'c']",1,0.33,508.71,1.0
hychims,N,7,"['hy', 'ch', 'ims']",2,0.57,607.42,1.0
hydrure,N,7,"['hydr', 'ure']",1,0.71,625.51,1.0
hyen,N,4,"['hy', 'en']",1,0.5,551.35,1.0
hyg,N,3,"['hy', 'g']",1,0.33,567.24,0.98
hygeese,N,7,"['hy', 'geese']",1,0.71,582.97,0.95
hyl,N,3,"['hy', 'l']",1,0.33,516.0,1.0
hylgal,N,6,"['hy', 'l', 'gal']",2,0.5,595.11,1.0
hylgals,N,7,"['hy', 'l', 'g', 'als']",3,0.43,586.48,1.0
hyllies,N,7,"['hy', 'l', 'lies']",2,0.57,581.86,0.97
hylly,N,5,"['hy', 'lly']",1,0.6,494.51,0.97
hyn,N,3,"['hy', 'n']",1,0.33,550.46,1.0
hynched,N,7,"['hy', 'n', 'ched']",2,0.57,743.21,0.89
hynsip,N,6,"['hy', 'ns', 'ip']",2,0.5,568.45,1.0
hypho,N,5,"['hy', 'pho']",1,0.6,738.29,0.89
hyr,N,3,"['hy', 'r']",1,0.33,525.0,0.97
hyscacks,N,8,"['hy', 'sc', 'acks']",2,0.62,610.22,0.98
hyscad,N,6,"['hy', 'sc', 'ad']",2,0.5,600.0,1.0
hyscade,N,7,"['hy', 'sc', 'ade']",2,0.57,601.02,1.0
hyscaged,N,8,"['hy', 'sc', 'aged']",2,0.62,605.0,1.0
hyscos,N,6,"['h', 'ys', 'cos']",2,0.5,540.94,0.97
hyst,N,4,"['hy', 'st']",1,0.5,553.51,0.92
hyted,N,5,"['hy', 'ted']",1,0.6,574.61,1.0
hythons,N,7,"['hy', 'th', 'ons']",2,0.57,655.91,0.89
hyx,N,3,"['hy', 'x']",1,0.33,564.41,1.0
ibade,N,5,"['ib', 'ade']",1,0.6,571.98,1.0
ibate,N,5,"['ib', 'ate']",1,0.6,670.23,0.97
ibin,N,4,['ibin'],0,0.75,550.8,1.0
ibins,N,5,"['ib', 'ins']",1,0.6,568.42,1.0
ibots,N,5,"['ib', 'ots']",1,0.6,596.58,1.0
icen,N,4,"['ic', 'en']",1,0.5,608.44,1.0
icer,N,4,['icer'],0,0.75,724.5,0.4
icewax,N,6,"['ice', 'wax']",1,0.67,751.74,0.7
iche,N,4,['iche'],0,0.75,609.03,0.87
ick,N,3,['ick'],0,0.67,583.71,0.81
ickcries,N,8,"['ick', 'cries']",1,0.75,600.7,1.0
ictake,N,6,"['ict', 'ake']",1,0.67,609.21,1.0
ictalds,N,7,"['ict', 'alds']",1,0.71,574.0,1.0
ictase,N,6,"['ict', 'ase']",1,0.67,582.05,0.97
idened,N,6,"['iden', 'ed']",1,0.67,631.08,1.0
ider,N,4,['ider'],0,0.75,651.0,1.0
idgest,N,6,"['id', 'gest']",1,0.67,601.53,1.0
idtains,N,7,"['id', 'tains']",1,0.71,620.77,1.0
idten,N,5,"['id', 'ten']",1,0.6,554.46,0.97
idtic,N,5,"['id', 'tic']",1,0.6,613.29,1.0
ifeels,N,6,"['i', 'feels']",1,0.67,587.85,1.0
iffed,N,5,"['iff', 'ed']",1,0.6,557.45,0.98
iffs,N,4,['iffs'],0,0.75,571.3,0.97
iffuce,N,6,"['iff', 'uce']",1,0.67,545.02,1.0
ifil,N,4,"['if', 'il']",1,0.5,556.59,1.0
ifon,N,4,"['if', 'on']",1,0.5,511.71,1.0
ift,N,3,['ift'],0,0.67,614.21,1.0
ifts,N,4,"['if', 'ts']",1,0.5,588.98,1.0
ifuls,N,5,"['iful', 's']",1,0.6,551.54,1.0
igmire,N,6,"['ig', 'mire']",1,0.67,623.54,1.0
igmired,N,7,"['ig', 'mired']",1,0.71,577.16,1.0
igmote,N,6,"['ig', 'mot', 'e']",2,0.5,594.39,0.98
ignanes,N,7,"['ign', 'anes']",1,0.71,639.58,1.0
ignares,N,7,"['ign', 'ares']",1,0.71,704.43,0.97
igns,N,4,"['ign', 's']",1,0.5,593.92,0.98
igtain,N,6,"['ig', 'tain']",1,0.67,608.0,1.0
igtained,N,8,"['ig', 'tain', 'ed']",2,0.62,592.87,0.98
ikh,N,3,['ikh'],0,0.67,542.42,1.0
iko,N,3,['iko'],0,0.67,528.35,1.0
ilched,N,6,"['il', 'ched']",1,0.67,626.03,1.0
ilching,N,7,"['il', 'ching']",1,0.71,656.55,1.0
iled,N,4,['iled'],0,0.75,583.6,1.0
ilers,N,5,['ilers'],0,0.8,587.29,1.0
ilkers,N,6,"['il', 'kers']",1,0.67,569.97,1.0
ilkest,N,6,"['il', 'kest']",1,0.67,656.28,0.92
ilklard,N,7,"['il', 'k', 'lard']",2,0.57,573.83,1.0
ilkman,N,6,"['il', 'k', 'man']",2,0.5,617.27,1.0
ilksound,N,8,"['il', 'ks', 'ound']",2,0.62,584.79,1.0
ilkwack,N,7,"['il', 'k', 'wack']",2,0.57,542.45,1.0
ilky,N,4,"['il', 'ky']",1,0.5,679.64,0.92
illset,N,6,"['ill', 'set']",1,0.67,690.4,0.79
illsets,N,7,"['ill', 'sets']",1,0.71,713.29,0.95
illspread,N,9,"['ill', 'spread']",1,0.78,678.93,0.75
illspring,N,9,"['ill', 'spring']",1,0.78,720.58,0.95
ilmed,N,5,"['il', 'med']",1,0.6,593.11,1.0
ilming,N,6,"['il', 'ming']",1,0.67,595.84,1.0
ilms,N,4,"['il', 'ms']",1,0.5,551.97,1.0
ilpoo,N,5,"['il', 'poo']",1,0.6,588.05,1.0
ilpoos,N,6,"['il', 'po', 'os']",2,0.5,606.14,0.97
ilserve,N,7,"['il', 'serve']",1,0.71,573.5,1.0
ilserved,N,8,"['il', 'served']",1,0.75,557.76,0.97
ilserves,N,8,"['il', 'serves']",1,0.75,602.18,1.0
ilths,N,5,"['il', 'ths']",1,0.6,563.03,0.97
iltics,N,6,"['il', 'tics']",1,0.67,680.11,1.0
iltion,N,6,"['il', 'tion']",1,0.67,561.65,0.97
iltions,N,7,"['ilt', 'ions']",1,0.71,597.79,1.0
ilts,N,4,['ilts'],0,0.75,591.74,0.98
imange,N,6,"['im', 'ange']",1,0.67,690.81,0.98
imbased,N,7,"['im', 'based']",1,0.71,708.97,1.0
imbbome,N,7,"['im', 'bb', 'ome']",2,0.57,598.5,1.0
imbict,N,6,"['im', 'b', 'ict']",2,0.5,609.17,1.0
imblared,N,8,"['im', 'blared']",1,0.75,609.24,0.98
imboked,N,7,"['im', 'b', 'oked']",2,0.57,604.21,1.0
imbope,N,6,"['im', 'b', 'ope']",2,0.5,581.45,1.0
imbrave,N,7,"['im', 'brave']",1,0.71,639.08,0.95
imbrived,N,8,"['im', 'br', 'ived']",2,0.62,620.73,1.0
imbrives,N,8,"['im', 'br', 'ives']",2,0.62,707.68,1.0
imder,N,5,"['im', 'der']",1,0.6,584.72,1.0
imdered,N,7,"['im', 'der', 'ed']",2,0.57,598.0,1.0
imders,N,6,"['im', 'ders']",1,0.67,638.7,1.0
imdure,N,6,"['im', 'd', 'ure']",2,0.5,680.0,0.92
imen,N,4,['imen'],0,0.75,580.42,1.0
imenit,N,6,"['imen', 'it']",1,0.67,643.79,1.0
imeter,N,6,['imeter'],0,0.83,593.59,1.0
imeters,N,7,['imeters'],0,0.86,597.08,1.0
iming,N,5,['iming'],0,0.8,593.11,1.0
immades,N,7,"['imm', 'ades']",1,0.71,714.76,0.92
immal,N,5,"['im', 'mal']",1,0.6,616.33,1.0
immals,N,6,"['imm', 'als']",1,0.67,602.53,1.0
immearsed,N,9,"['imm', 'ear', 'sed']",2,0.67,695.67,0.61
immene,N,6,"['immen', 'e']",1,0.67,737.31,0.9
immugged,N,8,"['imm', 'ug', 'ged']",2,0.62,732.65,0.97
immugns,N,7,"['imm', 'ug', 'ns']",2,0.57,576.05,1.0
immunk,N,6,"['imm', 'unk']",1,0.67,580.92,1.0
imn,N,3,"['im', 'n']",1,0.33,604.21,0.98
imnate,N,6,"['im', 'n', 'ate']",2,0.5,1001.14,0.68
imns,N,4,"['im', 'ns']",1,0.5,527.4,1.0
imos,N,4,"['im', 'os']",1,0.5,577.7,1.0
impade,N,6,"['imp', 'ade']",1,0.67,737.31,0.75
impall,N,6,"['imp', 'all']",1,0.67,647.49,1.0
impayed,N,7,"['imp', 'ayed']",1,0.71,763.14,0.95
impenged,N,8,"['imp', 'eng', 'ed']",2,0.62,735.1,0.87
impente,N,7,"['imp', 'ente']",1,0.71,655.06,0.95
imper,N,5,['imper'],0,0.8,622.61,0.98
impette,N,7,"['imp', 'ette']",1,0.71,632.13,1.0
impicts,N,7,"['imp', 'icts']",1,0.71,737.74,0.9
impides,N,7,"['imp', 'ides']",1,0.71,727.32,0.82
impifts,N,7,"['imp', 'if', 'ts']",2,0.57,643.76,1.0
impikes,N,7,"['imp', 'ikes']",1,0.71,700.6,1.0
impill,N,6,"['imp', 'ill']",1,0.67,620.94,0.95
impimed,N,7,"['imp', 'im', 'ed']",2,0.57,660.37,1.0
impior,N,6,"['imp', 'ior']",1,0.67,685.89,0.97
impipsed,N,8,"['imp', 'ip', 'sed']",2,0.62,662.46,0.98
impiste,N,7,"['imp', 'iste']",1,0.71,651.21,0.98
implect,N,7,"['imp', 'lect']",1,0.71,709.32,0.89
implends,N,8,"['im', 'pl', 'ends']",2,0.62,730.03,0.84
implides,N,8,"['im', 'pl', 'ides']",2,0.62,793.81,0.85
implires,N,8,"['imp', 'li', 'res']",2,0.62,724.97,0.98
implite,N,7,"['im', 'pl', 'ite']",2,0.57,753.03,0.79
implyne,N,7,"['imply', 'ne']",1,0.71,605.95,1.0
impooth,N,7,"['im', 'po', 'oth']",2,0.57,613.36,1.0
impove,N,6,"['im', 'po', 've']",2,0.5,843.59,0.58
imprerds,N,8,"['im', 'prer', 'ds']",2,0.62,605.3,1.0
imprished,N,9,"['im', 'pr', 'ished']",2,0.67,731.97,0.92
impude,N,6,"['imp', 'ude']",1,0.67,821.96,0.6
imshont,N,7,"['im', 'sh', 'ont']",2,0.57,579.05,1.0
inbard,N,6,"['in', 'bard']",1,0.67,658.53,0.97
inbarm,N,6,"['in', 'bar', 'm']",2,0.5,613.08,1.0
inbast,N,6,"['in', 'bast']",1,0.67,633.03,0.97
inbeech,N,7,"['in', 'be', 'ech']",2,0.57,613.95,1.0
inbict,N,6,"['in', 'b', 'ict']",2,0.5,590.6,1.0
inbride,N,7,"['in', 'bride']",1,0.71,725.47,0.89
inbust,N,6,"['in', 'bust']",1,0.67,748.87,0.87
incenged,N,8,"['inc', 'eng', 'ed']",2,0.62,670.66,1.0
incer,N,5,"['in', 'cer']",1,0.6,670.09,0.92
incers,N,6,"['inc', 'ers']",1,0.67,762.68,0.87
inchimed,N,8,"['inch', 'im', 'ed']",2,0.62,639.16,1.0
inchins,N,7,"['inch', 'ins']",1,0.71,648.08,0.98
inchoose,N,8,"['in', 'choose']",1,0.75,616.83,0.97
inchyx,N,6,"['inch', 'y', 'x']",2,0.5,601.05,0.97
incia,N,5,"['inc', 'ia']",1,0.6,630.43,1.0
incing,N,6,"['inc', 'ing']",1,0.67,749.55,0.89
inclels,N,7,"['inc', 'le', 'ls']",2,0.57,621.77,0.98
inclicks,N,8,"['incl', 'icks']",1,0.75,665.74,0.98
inclime,N,7,"['incl', 'ime']",1,0.71,791.45,0.92
inclimes,N,8,"['incl', 'imes']",1,0.75,745.0,0.95
inclures,N,8,"['incl', 'ures']",1,0.75,749.15,0.87
incone,N,6,"['in', 'cone']",1,0.67,715.8,0.82
incorm,N,6,"['in', 'cor', 'm']",2,0.5,629.85,1.0
incort,N,6,"['inc', 'ort']",1,0.67,673.05,0.95
incove,N,6,"['in', 'cove']",1,0.67,752.15,0.87
incrode,N,7,"['inc', 'rode']",1,0.71,639.73,0.95
inctan,N,6,"['inct', 'an']",1,0.67,585.55,1.0
incults,N,7,"['inc', 'ults']",1,0.71,712.75,0.95
incurbed,N,8,"['incur', 'bed']",1,0.75,740.03,0.8
indant,N,6,"['ind', 'ant']",1,0.67,729.03,0.97
indave,N,6,"['ind', 'ave']",1,0.67,644.66,1.0
indigued,N,8,"['indig', 'ued']",1,0.75,813.82,0.89
indiled,N,7,"['ind', 'iled']",1,0.71,606.76,1.0
indille,N,7,"['ind', 'ille']",1,0.71,609.08,1.0
indint,N,6,"['ind', 'int']",1,0.67,660.47,0.98
indlis,N,6,"['ind', 'lis']",1,0.67,554.62,1.0
indrink,N,7,"['ind', 'rink']",1,0.71,649.74,0.98
indunds,N,7,"['ind', 'un', 'ds']",2,0.57,615.02,1.0
ineers,N,6,"['ine', 'ers']",1,0.67,614.03,1.0
ineish,N,6,"['ine', 'ish']",1,0.67,579.1,1.0
infelves,N,8,"['in', 'fel', 'ves']",2,0.62,593.38,1.0
infenced,N,8,"['inf', 'enced']",1,0.75,782.6,0.84
infend,N,6,"['inf', 'end']",1,0.67,744.36,0.82
inferns,N,7,"['infer', 'ns']",1,0.71,835.96,0.68
infir,N,5,"['in', 'fir']",1,0.6,554.47,0.88
infirs,N,6,"['in', 'firs']",1,0.67,567.56,0.88
inflay,N,6,"['infl', 'ay']",1,0.67,671.56,0.92
influre,N,7,"['infl', 'ure']",1,0.71,660.57,0.97
infobed,N,7,"['inf', 'obed']",1,0.71,568.11,0.98
infodes,N,7,"['inf', 'odes']",1,0.71,607.92,1.0
infole,N,6,"['info', 'le']",1,0.67,609.64,0.98
infoles,N,7,"['in', 'fol', 'es']",2,0.57,662.89,1.0
infombed,N,8,"['inf', 'om', 'bed']",2,0.62,656.21,1.0
inforned,N,8,"['in', 'for', 'ned']",2,0.62,794.27,0.74
infoste,N,7,"['info', 'ste']",1,0.71,542.97,1.0
infould,N,7,"['inf', 'ould']",1,0.71,663.97,0.95
infoused,N,8,"['inf', 'oused']",1,0.75,606.76,1.0
infrenced,N,9,"['inf', 'ren', 'ced']",2,0.67,809.97,0.97
infroned,N,8,"['infr', 'oned']",1,0.75,717.5,0.95
infrored,N,8,"['in', 'fro', 'red']",2,0.62,598.02,1.0
infukes,N,7,"['inf', 'u', 'kes']",2,0.57,670.29,0.92
infume,N,6,"['inf', 'ume']",1,0.67,744.0,0.62
ingacks,N,7,"['ing', 'acks']",1,0.71,619.68,1.0
ingact,N,6,"['ing', 'act']",1,0.67,599.32,0.97
ingects,N,7,"['ing', 'ect', 's']",2,0.57,706.53,0.95
inged,N,5,['inged'],0,0.8,626.16,0.97
ingends,N,7,"['ing', 'ends']",1,0.71,688.24,0.97
ingenes,N,7,"['ingen', 'es']",1,0.71,658.65,0.98
ingenge,N,7,"['ing', 'enge']",1,0.71,646.11,1.0
ingires,N,7,"['ing', 'ires']",1,0.71,625.56,1.0
ingote,N,6,"['ing', 'ote']",1,0.67,664.38,0.88
ingreed,N,7,"['ing', 'reed']",1,0.71,690.5,0.82
ingripe,N,7,"['ing', 'ripe']",1,0.71,616.14,0.92
ingrished,N,9,"['ing', 'r', 'ished']",2,0.67,687.46,0.98
ingrol,N,6,"['ing', 'rol']",1,0.67,582.48,1.0
ingrols,N,7,"['ing', 'rols']",1,0.71,582.57,0.97
inguild,N,7,"['ingu', 'ild']",1,0.71,716.64,0.97
inhat,N,5,"['in', 'hat']",1,0.6,615.58,1.0
inhats,N,6,"['inh', 'ats']",1,0.67,614.75,0.97
inheard,N,7,"['in', 'heard']",1,0.71,736.21,0.82
inhood,N,6,"['in', 'hood']",1,0.67,657.82,0.92
injalls,N,7,"['inj', 'alls']",1,0.71,596.98,1.0
injards,N,7,"['inj', 'ards']",1,0.71,584.62,1.0
injate,N,6,"['inj', 'ate']",1,0.67,631.21,0.98
injosh,N,6,"['injo', 'sh']",1,0.67,536.97,1.0
injuled,N,7,"['inj', 'uled']",1,0.71,716.76,0.95
inklems,N,7,"['inkle', 'ms']",1,0.71,611.53,1.0
inlaves,N,7,"['in', 'l', 'aves']",2,0.57,708.78,0.95
inlit,N,5,"['in', 'lit']",1,0.6,773.95,0.92
inlows,N,6,"['in', 'lows']",1,0.67,620.55,1.0
inmuent,N,7,"['in', 'mu', 'ent']",2,0.57,708.77,1.0
inmuncts,N,8,"['in', 'mun', 'cts']",2,0.62,710.65,1.0
innell,N,6,"['in', 'nell']",1,0.67,582.58,1.0
innemns,N,7,"['in', 'ne', 'mns']",2,0.57,599.7,1.0
innert,N,6,"['inner', 't']",1,0.67,649.4,0.29
innests,N,7,"['in', 'nests']",1,0.71,623.73,0.95
innocks,N,7,"['in', 'nock', 's']",2,0.57,635.74,0.95
innolts,N,7,"['inn', 'ol', 'ts']",2,0.57,567.45,0.98
innored,N,7,"['inn', 'ored']",1,0.71,631.92,0.98
innote,N,6,"['in', 'note']",1,0.67,761.52,0.79
innowed,N,7,"['in', 'now', 'ed']",2,0.57,617.63,0.98
innure,N,6,"['inn', 'ure']",1,0.67,758.04,0.71
inote,N,5,"['in', 'ote']",1,0.6,639.94,0.95
inpacks,N,7,"['in', 'packs']",1,0.71,771.97,0.85
inplact,N,7,"['in', 'pl', 'act']",2,0.57,773.17,0.95
inplacts,N,8,"['in', 'pl', 'acts']",2,0.62,755.89,0.92
inplades,N,8,"['in', 'pl', 'ades']",2,0.62,766.57,0.9
inplains,N,8,"['in', 'plains']",1,0.75,721.4,0.97
inplanes,N,8,"['in', 'planes']",1,0.75,762.59,0.87
inplarned,N,9,"['in', 'pl', 'ar', 'ned']",3,0.56,694.68,1.0
inplays,N,7,"['in', 'plays']",1,0.71,714.86,0.98
inplead,N,7,"['in', 'plead']",1,0.71,759.11,0.92
inplent,N,7,"['in', 'pl', 'ent']",2,0.57,725.66,0.97
inrand,N,6,"['in', 'rand']",1,0.67,642.59,1.0
inreams,N,7,"['in', 're', 'ams']",2,0.57,592.59,1.0
inrouse,N,7,"['in', 'r', 'ouse']",2,0.57,630.06,0.95
inrows,N,6,"['in', 'rows']",1,0.67,632.37,0.8
inrule,N,6,"['in', 'rule']",1,0.67,643.22,0.9
inryles,N,7,"['in', 'ry', 'les']",2,0.57,563.03,1.0
insaft,N,6,"['in', 'sa', 'ft']",2,0.5,635.95,0.98
insand,N,6,"['ins', 'and']",1,0.67,680.18,0.95
insards,N,7,"['ins', 'ards']",1,0.71,647.87,1.0
insate,N,6,"['ins', 'ate']",1,0.67,736.97,0.82
inscenge,N,8,"['in', 'sc', 'enge']",2,0.62,673.11,0.97
inscerts,N,8,"['in', 'sc', 'erts']",2,0.62,781.59,0.84
insco,N,5,"['ins', 'co']",1,0.6,533.24,1.0
inscold,N,7,"['in', 'sc', 'old']",2,0.57,625.58,0.92
inscrict,N,8,"['ins', 'cr', 'ict']",2,0.62,786.42,0.92
insculled,N,9,"['in', 'scul', 'led']",2,0.67,636.03,1.0
inship,N,6,"['in', 'ship']",1,0.67,690.34,0.92
inshits,N,7,"['in', 'sh', 'its']",2,0.57,708.74,0.98
inshoosed,N,9,"['in', 'sho', 'os', 'ed']",3,0.56,603.73,1.0
insi,N,4,"['ins', 'i']",1,0.5,536.1,1.0
insills,N,7,"['ins', 'ills']",1,0.71,644.5,0.92
insine,N,6,"['ins', 'ine']",1,0.67,683.53,1.0
inso,N,4,"['in', 'so']",1,0.5,572.62,0.98
insones,N,7,"['ins', 'ones']",1,0.71,643.16,0.97
insons,N,6,"['ins', 'ons']",1,0.67,627.21,1.0
insorts,N,7,"['ins', 'orts']",1,0.71,722.0,0.92
insounds,N,8,"['ins', 'ounds']",1,0.75,643.18,0.92
insouse,N,7,"['ins', 'ouse']",1,0.71,593.05,0.98
inspaged,N,8,"['insp', 'aged']",1,0.75,649.61,1.0
inspiant,N,8,"['insp', 'iant']",1,0.75,708.03,0.97
inspodes,N,8,"['ins', 'po', 'des']",2,0.62,644.97,0.97
instelves,N,9,"['inst', 'elves']",1,0.78,594.64,0.98
instrarts,N,9,"['in', 'str', 'arts']",2,0.67,649.53,1.0
instriors,N,9,"['in', 'str', 'iors']",2,0.67,666.0,1.0
instripe,N,8,"['in', 'stripe']",1,0.75,721.61,0.84
instripes,N,9,"['in', 'stripes']",1,0.78,752.76,0.74
inswills,N,8,"['ins', 'wills']",1,0.75,630.86,1.0
intans,N,6,"['int', 'ans']",1,0.67,610.03,0.98
intear,N,6,"['inte', 'ar']",1,0.67,682.89,0.95
intears,N,7,"['inte', 'ars']",1,0.71,739.48,0.8
intints,N,7,"['int', 'ints']",1,0.71,696.61,0.95
intix,N,5,"['int', 'ix']",1,0.6,607.43,1.0
intixed,N,7,"['int', 'ixed']",1,0.71,594.15,1.0
intope,N,6,"['into', 'pe']",1,0.67,616.42,0.98
intosh,N,6,['intosh'],0,0.83,630.62,0.98
intrinds,N,8,"['intr', 'ind', 's']",2,0.62,681.43,0.95
introlled,N,9,"['int', 'rolled']",1,0.78,756.17,0.95
introse,N,7,"['intro', 'se']",1,0.71,663.85,1.0
intrulse,N,8,"['intr', 'ulse']",1,0.75,673.73,0.95
intruncts,N,9,"['intr', 'un', 'cts']",2,0.67,707.16,1.0
intrurbed,N,9,"['intr', 'ur', 'bed']",2,0.67,775.71,0.95
intucks,N,7,"['int', 'ucks']",1,0.71,640.11,0.92
inun,N,4,"['in', 'un']",1,0.5,529.46,1.0
invased,N,7,"['inv', 'ased']",1,0.71,736.65,0.65
invat,N,5,"['inv', 'at']",1,0.6,613.05,0.98
invedes,N,7,"['in', 'ved', 'es']",2,0.57,736.68,1.0
invemes,N,7,"['inve', 'mes']",1,0.71,596.61,1.0
invide,N,6,"['in', 'vide']",1,0.67,819.69,0.79
invines,N,7,"['inv', 'ines']",1,0.71,684.56,0.84
