,Stimulus,Stdev,Subtokens
5416,fascrolitait,1.4907119849998598,"[['f', '##as', '##c', '##ro', '##li', '##ta', '##it'], ['fa', '##s', '##c', '##ro', '##lit', '##ait'], ['fas', '##c', '##ro', '##lit', '##ait'], ['fasc', '##rol', '##itait'], ['fasc', '##rol', '##itait'], ['fasc', '##rol', '##itait'], ['fasc', '##rol', '##itait'], ['fasc', '##rol', '##itait'], ['fasc', '##rol', '##itait']]"
10505,tanfeccrimais,1.4907119849998598,"[['t', '##an', '##f', '##ec', '##c', '##ri', '##m', '##ais'], ['ta', '##n', '##f', '##ec', '##cri', '##ma', '##is'], ['ta', '##n', '##fe', '##c', '##cri', '##ma', '##is'], ['tan', '##fec', '##cri', '##ma', '##is'], ['tan', '##fec', '##cri', '##ma', '##is'], ['tan', '##fec', '##cri', '##mais'], ['tan', '##fec', '##cri', '##mais'], ['tan', '##fec', '##cri', '##mais'], ['tan', '##fec', '##cri', '##mais']]"
12626,precoufitruccoup,1.4907119849998598,"[['pre', '##co', '##u', '##f', '##it', '##ru', '##c', '##co', '##u', '##p'], ['pre', '##cou', '##fi', '##t', '##ru', '##c', '##coup'], ['pre', '##cou', '##fi', '##t', '##ru', '##c', '##coup'], ['pre', '##cou', '##fi', '##tr', '##uc', '##coup'], ['pre', '##cou', '##fi', '##tr', '##uc', '##coup'], ['pre', '##cou', '##fit', '##ruc', '##coup'], ['pre', '##cou', '##fit', '##ruc', '##coup'], ['pre', '##cou', '##fit', '##ruc', '##coup'], ['pre', '##cou', '##fit', '##ru', '##c', '##coup']]"
13685,lépaquiétants,1.4907119849998598,"[['l', '##é', '##p', '##a', '##qui', '##é', '##ta', '##nt', '##s'], ['l', '##é', '##p', '##a', '##qui', '##é', '##tant', '##s'], ['l', '##é', '##p', '##a', '##qui', '##ét', '##ants'], ['lé', '##pa', '##qui', '##ét', '##ants'], ['lé', '##pa', '##qui', '##ét', '##ants'], ['lé', '##pa', '##qui', '##ét', '##ants'], ['lé', '##pa', '##qui', '##ét', '##ants'], ['lé', '##pa', '##qui', '##ét', '##ants'], ['lé', '##pa', '##qui', '##ét', '##ants']]"
16179,détrueupacria,1.4907119849998598,"[['dé', '##t', '##ru', '##eu', '##p', '##ac', '##ri', '##a'], ['dét', '##ru', '##eu', '##p', '##ac', '##ri', '##a'], ['dét', '##ru', '##eu', '##p', '##ac', '##ri', '##a'], ['détru', '##eu', '##pa', '##cri', '##a'], ['détru', '##eu', '##pa', '##cri', '##a'], ['détru', '##eu', '##pac', '##ria'], ['détru', '##eu', '##pac', '##ria'], ['détru', '##eu', '##pac', '##ria'], ['détru', '##eu', '##pac', '##ria']]"
18164,fluiciengard,1.4907119849998598,"[['f', '##l', '##ui', '##ci', '##en', '##g', '##ard'], ['fl', '##ui', '##cien', '##ga', '##r', '##d'], ['flu', '##icien', '##ga', '##r', '##d'], ['flu', '##icien', '##gard'], ['flu', '##icien', '##gard'], ['flu', '##icien', '##gard'], ['flu', '##icien', '##gard'], ['flu', '##icien', '##gard'], ['flu', '##icien', '##gard']]"
21095,bruscimardée,1.4907119849998598,"[['b', '##ru', '##s', '##ci', '##m', '##ard', '##ée'], ['br', '##us', '##ci', '##mar', '##dé', '##e'], ['bru', '##s', '##ci', '##mar', '##dé', '##e'], ['brus', '##ci', '##mar', '##dée'], ['bru', '##s', '##ci', '##mar', '##dé', '##e'], ['brus', '##cim', '##ardée'], ['brus', '##cim', '##ardée'], ['brus', '##cim', '##ardée'], ['brus', '##ci', '##mar', '##dée']]"
26541,flotsancivée,1.4907119849998598,"[['f', '##l', '##ot', '##s', '##an', '##ci', '##v', '##ée'], ['fl', '##ots', '##anci', '##vée'], ['fl', '##ots', '##anci', '##vée'], ['flot', '##sa', '##n', '##civ', '##ée'], ['flot', '##sa', '##n', '##ci', '##vée'], ['flots', '##anci', '##vée'], ['flots', '##anci', '##vée'], ['flots', '##anci', '##vée'], ['flot', '##san', '##civ', '##ée']]"
29591,moudonbonreau,1.4907119849998598,"[['mo', '##u', '##d', '##on', '##b', '##on', '##re', '##au'], ['mo', '##ud', '##on', '##bo', '##n', '##re', '##au'], ['mo', '##ud', '##on', '##bon', '##re', '##au'], ['mou', '##don', '##bon', '##reau'], ['mou', '##don', '##bon', '##reau'], ['mou', '##don', '##bon', '##reau'], ['mou', '##don', '##bon', '##reau'], ['mou', '##don', '##bon', '##reau'], ['mou', '##don', '##bon', '##reau']]"
33528,inquiltitanfour,1.4907119849998598,"[['in', '##qui', '##l', '##ti', '##ta', '##n', '##f', '##our'], ['inqui', '##l', '##ti', '##ta', '##n', '##f', '##our'], ['inqui', '##l', '##ti', '##ta', '##n', '##four'], ['inqui', '##lt', '##itan', '##four'], ['inqui', '##lt', '##itan', '##four'], ['inqui', '##lt', '##itan', '##four'], ['inqui', '##lt', '##itan', '##four'], ['inqui', '##lt', '##itan', '##four'], ['inqui', '##lt', '##itan', '##four']]"
