,Stimulus,Stdev,Subtokens
11851,households,1.872477727372524,"[['h', '##ous', '##e', '##h', '##ol', '##d', '##s'], ['household', '##s'], ['households'], ['households'], ['households'], ['households'], ['households'], ['households'], ['households']]"
12806,keyboards,1.872477727372524,"[['k', '##e', '##y', '##b', '##o', '##ard', '##s'], ['key', '##bo', '##ards'], ['key', '##board', '##s'], ['keyboards'], ['keyboard', '##s'], ['keyboards'], ['keyboards'], ['keyboards'], ['keyboards']]"
22681,soundtracks,1.872477727372524,"[['so', '##un', '##d', '##t', '##ra', '##c', '##ks'], ['sound', '##t', '##ra', '##ck', '##s'], ['sound', '##tr', '##acks'], ['soundtrack', '##s'], ['soundtr', '##acks'], ['soundtracks'], ['soundtracks'], ['soundtrack', '##s'], ['soundtrack', '##s']]"
24355,sweatshirts,1.872477727372524,"[['s', '##w', '##e', '##at', '##s', '##h', '##ir', '##t', '##s'], ['swe', '##ats', '##hi', '##r', '##ts'], ['swe', '##ats', '##hi', '##r', '##ts'], ['sweat', '##shi', '##r', '##ts'], ['sweat', '##sh', '##irts'], ['sweats', '##hir', '##ts'], ['sweats', '##hirt', '##s'], ['sweats', '##hir', '##ts'], ['sweats', '##hir', '##ts']]"
8668,flawless,1.8525924445036743,"[['f', '##l', '##a', '##w', '##le', '##s', '##s'], ['fl', '##aw', '##less'], ['flaw', '##less'], ['flawless'], ['flaw', '##less'], ['flawless'], ['flawless'], ['flawless'], ['flawless']]"
11484,hiccups,1.8525924445036743,"[['h', '##ic', '##c', '##u', '##p', '##s'], ['h', '##ic', '##c', '##up', '##s'], ['h', '##ic', '##c', '##ups'], ['hi', '##cc', '##ups'], ['h', '##ic', '##c', '##ups'], ['hiccups'], ['hiccups'], ['hiccups'], ['hiccups']]"
23819,strengthened,1.8525924445036743,"[['st', '##re', '##n', '##g', '##th', '##en', '##ed'], ['str', '##ength', '##ened'], ['strengthen', '##ed'], ['strengthened'], ['strengthen', '##ed'], ['strengthened'], ['strengthened'], ['strengthened'], ['strengthened']]"
24020,subscribe,1.8525924445036743,"[['su', '##b', '##s', '##c', '##r', '##ib', '##e'], ['subs', '##crib', '##e'], ['subscrib', '##e'], ['subscribe'], ['subscrib', '##e'], ['subscribe'], ['subscribe'], ['subscribe'], ['subscribe']]"
212,affluence,1.852592444503674,"[['a', '##ff', '##l', '##ue', '##n', '##ce'], ['aff', '##l', '##ue', '##n', '##ce'], ['aff', '##l', '##ue', '##n', '##ce'], ['afflu', '##ence'], ['aff', '##lu', '##ence'], ['affluence'], ['affluence'], ['affluence'], ['afflu', '##ence']]"
24495,symbols,1.852592444503674,"[['s', '##y', '##m', '##b', '##ol', '##s'], ['sy', '##m', '##bo', '##l', '##s'], ['symbol', '##s'], ['symbols'], ['symbols'], ['symbols'], ['symbols'], ['symbols'], ['symbols']]"
