,Stimulus,Stdev,Subtokens
2291,dookpit,1.0999438818457405,"[['d', '##oo', '##k', '##p', '##it'], ['do', '##ok', '##p', '##it'], ['do', '##ok', '##p', '##it'], ['dook', '##pit'], ['do', '##ok', '##pit'], ['dook', '##pit'], ['dook', '##pit'], ['dook', '##pit'], ['dook', '##pit']]"
3080,frassoirs,1.0999438818457405,"[['f', '##ra', '##ss', '##o', '##ir', '##s'], ['fra', '##ss', '##o', '##ir', '##s'], ['fra', '##ss', '##oi', '##r', '##s'], ['fra', '##ss', '##oi', '##rs'], ['fra', '##ss', '##oi', '##r', '##s'], ['fra', '##sso', '##irs'], ['fra', '##sso', '##irs'], ['fra', '##sso', '##irs'], ['fra', '##sso', '##irs']]"
3087,fremmend,1.0999438818457405,"[['f', '##re', '##m', '##men', '##d'], ['fr', '##em', '##men', '##d'], ['fr', '##em', '##men', '##d'], ['fre', '##mmend'], ['fre', '##mmen', '##d'], ['fre', '##mmend'], ['fre', '##mmend'], ['fre', '##mmend'], ['fre', '##mmend']]"
3142,fuskeert,1.0999438818457405,"[['f', '##us', '##ke', '##er', '##t'], ['f', '##us', '##ke', '##ert'], ['f', '##us', '##ke', '##ert'], ['fus', '##keert'], ['f', '##us', '##keert'], ['fus', '##keert'], ['fus', '##keert'], ['fus', '##keert'], ['fus', '##keert']]"
3355,geknoetst,1.0999438818457405,"[['ge', '##k', '##n', '##oet', '##st'], ['gek', '##n', '##oet', '##st'], ['gek', '##no', '##ets', '##t'], ['gekn', '##oetst'], ['gekn', '##oets', '##t'], ['gekn', '##oetst'], ['gekn', '##oetst'], ['gekn', '##oetst'], ['gekn', '##oetst']]"
3366,gekwal,1.0999438818457405,"[['ge', '##k', '##w', '##al'], ['gek', '##wa', '##l'], ['gek', '##wa', '##l'], ['gekwal'], ['gek', '##wal'], ['gekwal'], ['gekwal'], ['gekwal'], ['gekwal']]"
4053,grondstons,1.0999438818457405,"[['gro', '##n', '##d', '##st', '##on', '##s'], ['grond', '##st', '##ons'], ['grond', '##ston', '##s'], ['grond', '##ston', '##s'], ['grond', '##ston', '##s'], ['grond', '##stons'], ['grond', '##stons'], ['grond', '##ston', '##s'], ['grond', '##ston', '##s']]"
4265,harmstoers,1.0999438818457405,"[['h', '##ar', '##m', '##st', '##oer', '##s'], ['h', '##arm', '##st', '##oers'], ['har', '##ms', '##toe', '##r', '##s'], ['harm', '##stoe', '##rs'], ['har', '##ms', '##toe', '##r', '##s'], ['harm', '##stoe', '##rs'], ['harm', '##stoe', '##rs'], ['harm', '##stoe', '##rs'], ['harm', '##stoe', '##rs']]"
4471,hertreesd,1.0999438818457405,"[['her', '##t', '##ree', '##s', '##d'], ['her', '##tre', '##es', '##d'], ['her', '##tre', '##es', '##d'], ['hert', '##reesd'], ['hert', '##rees', '##d'], ['hert', '##reesd'], ['hert', '##reesd'], ['hert', '##reesd'], ['hert', '##reesd']]"
8093,oomhoorns,1.0999438818457405,"[['o', '##om', '##h', '##oor', '##n', '##s'], ['oo', '##m', '##h', '##oorn', '##s'], ['oo', '##m', '##ho', '##orn', '##s'], ['oom', '##hoorn', '##s'], ['oo', '##m', '##hoorn', '##s'], ['oom', '##hoorn', '##s'], ['oom', '##hoorn', '##s'], ['oom', '##hoorn', '##s'], ['oom', '##hoorn', '##s']]"
