Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
fuctuur,N,7,"['fu', '##ct', '##uur']",2,0.57,821.47,0.79
fuder,N,5,"['fu', '##der']",1,0.6,554.38,1.0
fudust,N,6,"['fu', '##dust']",1,0.67,593.77,1.0
fue,N,3,['fue'],0,0.67,624.38,0.95
fuërra,N,6,"['fu', '##ër', '##ra']",2,0.5,625.44,0.95
fugtor,N,6,"['fu', '##gt', '##or']",2,0.5,589.74,0.97
fuilt,N,5,"['fu', '##ilt']",1,0.6,632.32,0.97
fuimpje,N,7,"['fu', '##im', '##p', '##je']",3,0.43,670.74,1.0
fuist,N,5,"['fu', '##ist']",1,0.6,611.44,0.92
fuitte,N,6,"['fuit', '##te']",1,0.67,665.12,0.9
fuivren,N,7,"['fu', '##iv', '##ren']",2,0.57,630.68,1.0
fuivrend,N,8,"['fu', '##iv', '##rend']",2,0.62,656.41,0.95
fuourra's,N,9,"['fu', '##our', '##ra', ""'"", 's']",4,0.44,612.22,1.0
fure,N,4,"['fur', '##e']",1,0.5,660.24,0.97
fus,N,3,"['fu', '##s']",1,0.33,595.95,1.0
fuskeert,N,8,"['fu', '##ske', '##ert']",2,0.62,655.78,1.0
fussen,N,6,"['fu', '##ssen']",1,0.67,668.69,1.0
fuur,N,4,"['fu', '##ur']",1,0.5,663.13,0.97
fyzwee,N,6,"['f', '##y', '##z', '##we', '##e']",4,0.17,566.59,1.0
gaak,N,4,"['ga', '##ak']",1,0.5,684.43,0.97
gaans,N,5,"['gaan', '##s']",1,0.6,772.96,0.69
gaapkust,N,8,"['ga', '##ap', '##kust']",2,0.62,697.56,1.0
gaapstuk,N,8,"['ga', '##aps', '##tuk']",2,0.62,653.0,0.9
gaasten,N,7,"['ga', '##aste', '##n']",2,0.57,700.63,0.95
gabat,N,5,"['gab', '##at']",1,0.6,624.14,1.0
gact,N,4,"['ga', '##ct']",1,0.5,614.76,1.0
gad,N,3,"['ga', '##d']",1,0.33,663.92,0.97
gadans,N,6,"['gada', '##ns']",1,0.67,701.33,0.97
gadber,N,6,"['ga', '##dbe', '##r']",2,0.5,643.79,1.0
gaft,N,4,"['gaf', '##t']",1,0.5,673.46,0.95
gaken,N,5,"['ga', '##ken']",1,0.6,650.03,0.95
gakes,N,5,"['ga', '##kes']",1,0.6,604.58,0.97
gakky's,N,7,"['ga', '##kk', '##y', ""'"", 's']",4,0.29,569.05,1.0
gakse,N,5,"['ga', '##kse']",1,0.6,612.41,1.0
gaksen,N,6,"['ga', '##ksen']",1,0.67,580.16,0.97
galdel,N,6,"['gal', '##del']",1,0.67,632.53,1.0
galeer,N,6,"['gal', '##eer']",1,0.67,691.45,0.97
galent,N,6,"['gal', '##ent']",1,0.67,777.55,0.9
galern,N,6,"['gal', '##ern']",1,0.67,676.97,0.95
galgrijs,N,8,"['gal', '##gri', '##js']",2,0.62,684.0,0.92
galmstij,N,8,"['gal', '##ms', '##ti', '##j']",3,0.5,629.16,1.0
galmstuk,N,8,"['gal', '##ms', '##tuk']",2,0.62,677.85,0.85
galond,N,6,"['gal', '##ond']",1,0.67,613.65,0.97
gam,N,3,"['ga', '##m']",1,0.33,667.3,1.0
gammen,N,6,"['gamme', '##n']",1,0.67,735.89,0.97
gampteer,N,8,"['ga', '##mpt', '##eer']",2,0.62,629.45,1.0
gan,N,3,['gan'],0,0.67,599.54,1.0
gand,N,4,"['gan', '##d']",1,0.5,654.16,1.0
gandrijn,N,8,"['gan', '##dri', '##jn']",2,0.62,619.64,1.0
ganks,N,5,"['gan', '##ks']",1,0.6,594.46,0.95
gansaal,N,7,"['gan', '##saal']",1,0.71,687.55,1.0
gar,N,3,['gar'],0,0.67,670.55,0.97
gardend,N,7,"['garden', '##d']",1,0.71,664.68,1.0
garip,N,5,"['gar', '##ip']",1,0.6,565.05,1.0
garnen,N,6,"['gar', '##nen']",1,0.67,678.68,0.97
garo's,N,6,"['gar', '##o', ""'"", 's']",3,0.33,578.13,0.97
gasre,N,5,"['gas', '##re']",1,0.6,621.16,1.0
gasres,N,6,"['gas', '##res']",1,0.67,710.67,1.0
gastboos,N,8,"['gas', '##t', '##bo', '##os']",3,0.5,701.37,1.0
gastvad,N,7,"['gas', '##tva', '##d']",2,0.57,630.06,0.97
gatste,N,6,"['ga', '##ts', '##te']",2,0.5,642.71,1.0
gatting,N,7,"['ga', '##tting']",1,0.71,632.87,1.0
gau,N,3,"['ga', '##u']",1,0.33,577.68,0.97
gazat,N,5,"['gaz', '##at']",1,0.6,691.39,0.95
geaarns,N,7,"['ge', '##aar', '##ns']",2,0.57,617.38,1.0
gebaakt,N,7,"['geb', '##aak', '##t']",2,0.57,714.97,0.74
gebaamd,N,7,"['geb', '##aam', '##d']",2,0.57,676.56,1.0
gebaan,N,6,"['geb', '##aan']",1,0.67,756.94,0.87
gebans,N,6,"['geb', '##ans']",1,0.67,623.92,1.0
gebard,N,6,"['geb', '##ard']",1,0.67,650.03,1.0
gebeeld,N,7,"['geb', '##eel', '##d']",2,0.57,790.43,0.23
gebeept,N,7,"['geb', '##eep', '##t']",2,0.57,643.47,0.97
gebeer,N,6,"['geb', '##eer']",1,0.67,731.36,1.0
gebeesd,N,7,"['geb', '##ees', '##d']",2,0.57,651.14,0.97
gebend,N,6,"['geben', '##d']",1,0.67,685.73,0.95
gebent,N,6,"['geben', '##t']",1,0.67,627.69,1.0
gebesk,N,6,"['geb', '##es', '##k']",2,0.5,588.95,0.97
gebest,N,6,"['geb', '##est']",1,0.67,663.17,0.95
gebield,N,7,"['geb', '##ield']",1,0.71,692.0,0.97
gebierd,N,7,"['geb', '##ier', '##d']",2,0.57,682.95,0.97
gebijl,N,6,"['geb', '##ij', '##l']",2,0.5,784.55,0.85
geblecht,N,8,"['geb', '##lech', '##t']",2,0.62,684.11,0.95
geblij,N,6,"['geb', '##li', '##j']",2,0.5,738.62,0.87
geblook,N,7,"['geb', '##lo', '##ok']",2,0.57,635.84,1.0
geblukt,N,7,"['geb', '##luk', '##t']",2,0.57,716.97,0.97
gebond,N,6,"['geb', '##ond']",1,0.67,729.88,0.59
gebooi,N,6,"['geb', '##oo', '##i']",2,0.5,711.17,0.95
gebookt,N,7,"['geb', '##ook', '##t']",2,0.57,727.41,0.95
gebool,N,6,"['geb', '##ool']",1,0.67,632.13,0.97
geboop,N,6,"['geb', '##oop']",1,0.67,658.05,1.0
geboor,N,6,"['geb', '##oor']",1,0.67,885.67,0.26
gebrend,N,7,"['geb', '##rend']",1,0.71,646.42,0.97
gebrukt,N,7,"['geb', '##ruk', '##t']",2,0.57,744.83,0.97
gebuld,N,6,"['geb', '##uld']",1,0.67,724.81,0.9
gechiet,N,7,"['ge', '##chie', '##t']",2,0.57,731.39,0.9
gecten,N,6,"['ge', '##cte', '##n']",2,0.5,591.67,1.0
gectig,N,6,"['ge', '##cti', '##g']",2,0.5,570.53,1.0
gedaafd,N,7,"['ge', '##da', '##af', '##d']",3,0.43,643.66,0.92
gedaap,N,6,"['ge', '##da', '##ap']",2,0.5,612.53,1.0
gedangt,N,7,"['ge', '##dang', '##t']",2,0.57,655.29,0.97
gedat,N,5,"['ge', '##dat']",1,0.6,659.59,1.0
gede,N,4,"['ge', '##de']",1,0.5,622.05,1.0
gedecht,N,7,"['ge', '##de', '##cht']",2,0.57,653.39,1.0
gedeed,N,6,"['ge', '##de', '##ed']",2,0.5,723.11,0.97
gedeept,N,7,"['ge', '##de', '##ept']",2,0.57,706.43,1.0
geden,N,5,"['ge', '##den']",1,0.6,617.23,1.0
gedend,N,6,"['ge', '##den', '##d']",2,0.5,636.65,0.97
gedent,N,6,"['ge', '##dent']",1,0.67,615.49,1.0
gêdent,N,6,"['g', '##êd', '##ent']",2,0.5,601.1,1.0
gedes,N,5,"['ge', '##des']",1,0.6,596.29,1.0
gedield,N,7,"['ge', '##die', '##ld']",2,0.57,620.56,1.0
gedier,N,6,"['ge', '##dier']",1,0.67,694.7,0.87
gedilmd,N,7,"['ge', '##dil', '##md']",2,0.57,674.77,1.0
gedit,N,5,"['ge', '##dit']",1,0.6,592.19,0.97
gedoegd,N,7,"['ge', '##do', '##egd']",2,0.57,690.36,0.95
gedoem,N,6,"['ge', '##do', '##em']",2,0.5,693.0,0.64
gedoen,N,6,"['ge', '##doen']",1,0.67,812.83,0.64
gedoept,N,7,"['ge', '##do', '##ept']",2,0.57,672.81,0.95
gedoerd,N,7,"['ge', '##do', '##erd']",2,0.57,646.46,1.0
gedon,N,5,"['ge', '##don']",1,0.6,582.18,0.97
gedonk,N,6,"['ge', '##don', '##k']",2,0.5,725.62,0.95
gedoord,N,7,"['ge', '##door', '##d']",2,0.57,681.65,1.0
gedoost,N,7,"['ge', '##do', '##ost']",2,0.57,710.56,1.0
gedraakt,N,8,"['ge', '##dra', '##akt']",2,0.62,682.64,0.95
gedraand,N,8,"['ge', '##dra', '##and']",2,0.62,715.06,0.97
gedraap,N,7,"['ge', '##dra', '##ap']",2,0.57,654.0,0.95
gedraart,N,8,"['ge', '##dra', '##art']",2,0.62,629.5,1.0
gedraasd,N,8,"['ge', '##dra', '##as', '##d']",3,0.5,704.39,0.9
gedrecht,N,8,"['ge', '##dre', '##cht']",2,0.62,680.21,0.97
gedreen,N,7,"['ge', '##dre', '##en']",2,0.57,598.92,0.95
gedreesd,N,8,"['ge', '##dre', '##es', '##d']",3,0.5,730.15,0.95
gedreit,N,7,"['ge', '##dre', '##it']",2,0.57,617.79,1.0
gedreld,N,7,"['ge', '##dre', '##ld']",2,0.57,677.57,0.95
gedremd,N,7,"['ge', '##dre', '##md']",2,0.57,704.88,0.85
gedrend,N,7,"['ge', '##dre', '##nd']",2,0.57,674.97,0.95
gedreugd,N,8,"['ge', '##dre', '##ug', '##d']",3,0.5,734.21,0.9
gedriem,N,7,"['ge', '##dri', '##em']",2,0.57,618.69,1.0
gedroept,N,8,"['ge', '##dro', '##ept']",2,0.62,654.44,1.0
gedroofd,N,8,"['ge', '##dro', '##of', '##d']",3,0.5,750.71,0.95
gedrormd,N,8,"['ge', '##dro', '##rm', '##d']",3,0.5,672.63,1.0
gedrult,N,7,"['ge', '##dru', '##lt']",2,0.57,700.23,1.0
gedukt,N,6,"['ge', '##duk', '##t']",2,0.5,754.2,0.79
gedwaaf,N,7,"['ge', '##dw', '##aa', '##f']",3,0.43,632.18,1.0
gedwacht,N,8,"['ge', '##dw', '##acht']",2,0.62,708.94,0.95
gee,N,3,"['ge', '##e']",1,0.33,568.16,0.97
geeerst,N,7,"['ge', '##eer', '##st']",2,0.57,677.47,1.0
geëldt,N,6,"['ge', '##ël', '##dt']",2,0.5,692.33,1.0
geellig,N,7,"['ge', '##elli', '##g']",2,0.57,639.11,0.92
geels,N,5,"['ge', '##els']",1,0.6,757.0,0.56
geemt,N,5,"['ge', '##em', '##t']",2,0.4,579.47,1.0
geenbucht,N,9,"['geen', '##buch', '##t']",2,0.67,638.56,1.0
geendvins,N,9,"['geen', '##d', '##vins']",2,0.67,660.33,1.0
geengd,N,6,"['geen', '##gd']",1,0.67,651.08,1.0
geerre,N,6,"['ge', '##erre']",1,0.67,589.69,1.0
gees,N,4,"['ge', '##es']",1,0.5,648.78,0.87
geet,N,4,"['ge', '##et']",1,0.5,624.53,1.0
geeven,N,6,"['ge', '##even']",1,0.67,655.58,0.95
gefeeuwd,N,8,"['ge', '##fe', '##eu', '##wd']",3,0.5,624.54,0.97
gefeurd,N,7,"['ge', '##fe', '##urd']",2,0.57,687.33,1.0
gefiel,N,6,"['ge', '##fiel']",1,0.67,611.62,1.0
gefild,N,6,"['ge', '##fil', '##d']",2,0.5,667.32,1.0
gefoogd,N,7,"['ge', '##fo', '##og', '##d']",3,0.43,595.79,0.97
gefropt,N,7,"['ge', '##fr', '##op', '##t']",3,0.43,673.59,1.0
gefuent,N,7,"['ge', '##fu', '##ent']",2,0.57,598.34,0.97
gefus,N,5,"['ge', '##fus']",1,0.6,640.41,1.0
geg,N,3,"['ge', '##g']",1,0.33,580.24,0.97
gegaald,N,7,"['ge', '##ga', '##ald']",2,0.57,640.94,0.97
gegart,N,6,"['ge', '##gar', '##t']",2,0.5,569.64,1.0
gegicht,N,7,"['ge', '##gic', '##ht']",2,0.57,651.36,1.0
gegijns,N,7,"['ge', '##gi', '##jn', '##s']",3,0.43,703.03,1.0
gegoerd,N,7,"['ge', '##go', '##erd']",2,0.57,669.74,1.0
gegoold,N,7,"['ge', '##go', '##old']",2,0.57,714.67,1.0
gegoopt,N,7,"['ge', '##go', '##op', '##t']",3,0.43,653.57,0.92
gegopt,N,6,"['ge', '##go', '##pt']",2,0.5,638.87,0.97
gegram,N,6,"['ge', '##gram']",1,0.67,720.54,0.97
gegreerd,N,8,"['ge', '##gree', '##rd']",2,0.62,698.77,0.92
gegrent,N,7,"['ge', '##gren', '##t']",2,0.57,609.46,1.0
gegricht,N,8,"['ge', '##gri', '##cht']",2,0.62,729.6,0.97
gegrijpt,N,8,"['ge', '##gri', '##j', '##pt']",3,0.5,877.13,0.51
gegrijt,N,7,"['ge', '##gri', '##jt']",2,0.57,674.03,1.0
gegrikt,N,7,"['ge', '##gri', '##kt']",2,0.57,668.29,0.92
gegril,N,6,"['ge', '##gri', '##l']",2,0.5,841.6,0.15
gegritst,N,8,"['ge', '##gri', '##ts', '##t']",3,0.5,664.97,0.85
gegrok,N,6,"['ge', '##gro', '##k']",2,0.5,643.62,1.0
gegroomd,N,8,"['ge', '##gro', '##om', '##d']",3,0.5,658.97,0.97
gegt,N,4,"['ge', '##gt']",1,0.5,595.33,1.0
gegucht,N,7,"['ge', '##gu', '##cht']",2,0.57,703.35,0.54
gegurd,N,6,"['ge', '##gur', '##d']",2,0.5,596.0,0.97
gegut,N,5,"['ge', '##gut']",1,0.6,649.89,1.0
gehaan,N,6,"['ge', '##haa', '##n']",2,0.5,719.12,0.87
gehank,N,6,"['ge', '##han', '##k']",2,0.5,668.79,0.97
gehast,N,6,"['ge', '##has', '##t']",2,0.5,686.03,0.92
geheegd,N,7,"['ge', '##hee', '##gd']",2,0.57,683.6,0.95
geheerd,N,7,"['ge', '##heer', '##d']",2,0.57,740.31,0.74
gehekt,N,6,"['ge', '##he', '##kt']",2,0.5,771.14,0.79
gehels,N,6,"['ge', '##hel', '##s']",2,0.5,707.29,0.95
gehenkt,N,7,"['gehen', '##kt']",1,0.71,679.34,0.92
gehiend,N,7,"['ge', '##hien', '##d']",2,0.57,585.51,1.0
gehierd,N,7,"['ge', '##hier', '##d']",2,0.57,641.21,1.0
gehietst,N,8,"['ge', '##hie', '##ts', '##t']",3,0.5,661.64,1.0
gehit,N,5,"['ge', '##hit']",1,0.6,834.86,0.59
gehoem,N,6,"['ge', '##hoe', '##m']",2,0.5,632.61,0.97
gehoend,N,7,"['ge', '##hoe', '##nd']",2,0.57,636.97,0.95
gehok,N,5,"['ge', '##ho', '##k']",2,0.4,793.45,0.59
gehoogst,N,8,"['ge', '##ho', '##ogs', '##t']",3,0.5,746.22,0.87
geid,N,4,"['ge', '##id']",1,0.5,652.92,1.0
geilig,N,6,"['ge', '##ilig']",1,0.67,861.74,0.67
geinen,N,6,"['ge', '##inen']",1,0.67,652.19,0.46
geinsteen,N,9,"['ge', '##ins', '##teen']",2,0.67,693.86,0.92
geiven,N,6,"['ge', '##iven']",1,0.67,619.0,1.0
geivend,N,7,"['ge', '##iven', '##d']",2,0.57,650.18,0.97
gejest,N,6,"['ge', '##jes', '##t']",2,0.5,594.33,1.0
gejoeps,N,7,"['ge', '##jo', '##ep', '##s']",3,0.43,607.71,0.97
gekand,N,6,"['ge', '##kan', '##d']",2,0.5,671.28,0.9
geken,N,5,"['ge', '##ken']",1,0.6,687.53,0.95
gekeund,N,7,"['ge', '##keun', '##d']",2,0.57,742.74,0.92
gekint,N,6,"['ge', '##kin', '##t']",2,0.5,671.34,0.97
geklaaid,N,8,"['ge', '##kla', '##aid']",2,0.62,695.79,0.97
geklaand,N,8,"['ge', '##kla', '##and']",2,0.62,663.97,0.97
geklam,N,6,"['ge', '##kla', '##m']",2,0.5,788.94,0.82
gekleeld,N,8,"['ge', '##kle', '##eld']",2,0.62,735.15,0.87
geklees,N,7,"['ge', '##kle', '##es']",2,0.57,615.69,1.0
gekleft,N,7,"['ge', '##kle', '##ft']",2,0.57,765.03,0.9
geklegd,N,7,"['ge', '##kle', '##gd']",2,0.57,654.86,0.97
geknart,N,7,"['ge', '##knar', '##t']",2,0.57,665.42,0.92
geknees,N,7,"['ge', '##k', '##nee', '##s']",3,0.43,665.4,0.95
geknil,N,6,"['ge', '##k', '##nil']",2,0.5,721.54,0.92
geknoerd,N,8,"['ge', '##k', '##no', '##erd']",3,0.5,704.47,0.9
geknoetst,N,9,"['ge', '##k', '##no', '##ets', '##t']",4,0.44,739.97,0.87
gekoeid,N,7,"['ge', '##ko', '##eid']",2,0.57,862.32,0.72
gekoord,N,7,"['ge', '##ko', '##ord']",2,0.57,804.19,0.85
gekrand,N,7,"['ge', '##kra', '##nd']",2,0.57,638.32,0.97
gekrarmd,N,8,"['ge', '##kra', '##rm', '##d']",3,0.5,653.74,0.97
gekreeld,N,8,"['ge', '##kre', '##eld']",2,0.62,707.97,1.0
gekreurd,N,8,"['ge', '##kre', '##urd']",2,0.62,744.15,0.87
gekroogd,N,8,"['ge', '##kro', '##og', '##d']",3,0.5,676.7,0.95
gekroot,N,7,"['ge', '##kro', '##ot']",2,0.57,674.82,1.0
gekruild,N,8,"['ge', '##kr', '##uil', '##d']",3,0.5,778.88,0.92
gekunt,N,6,"['ge', '##kun', '##t']",2,0.5,718.36,0.41
gekwal,N,6,"['ge', '##kwa', '##l']",2,0.5,741.82,0.77
gekwam,N,6,"['ge', '##kwam']",1,0.67,801.76,0.9
gekweed,N,7,"['ge', '##k', '##we', '##ed']",3,0.43,713.68,0.92
gekwenst,N,8,"['ge', '##k', '##wen', '##st']",3,0.5,826.78,0.85
gelaald,N,7,"['gela', '##ald']",1,0.71,653.84,0.97
gelaas,N,6,"['gela', '##as']",1,0.67,727.03,0.85
gelaatst,N,8,"['gela', '##ats', '##t']",2,0.62,746.74,0.85
gelard,N,6,"['gelar', '##d']",1,0.67,632.36,1.0
geldels,N,7,"['geld', '##els']",1,0.71,651.31,1.0
geldvrouw,N,9,"['geld', '##vro', '##uw']",2,0.67,779.15,0.56
gelecht,N,7,"['gel', '##echt']",1,0.71,667.95,1.0
geleeg,N,6,"['gel', '##ee', '##g']",2,0.5,709.94,0.92
geleeldt,N,8,"['gel', '##eel', '##dt']",2,0.62,667.61,0.97
geleigd,N,7,"['gel', '##eig', '##d']",2,0.57,681.41,0.95
geleis,N,6,"['gel', '##eis']",1,0.67,638.28,0.97
gelelt,N,6,"['gel', '##elt']",1,0.67,647.59,1.0
gelent,N,6,"['gelen', '##t']",1,0.67,606.23,1.0
gelerd,N,6,"['gel', '##erd']",1,0.67,627.73,1.0
gelerf,N,6,"['gel', '##er', '##f']",2,0.5,612.86,1.0
gelermd,N,7,"['gel', '##erm', '##d']",2,0.57,653.1,1.0
gelers,N,6,"['gel', '##ers']",1,0.67,681.83,0.95
geliegt,N,7,"['gel', '##ie', '##gt']",2,0.57,735.64,0.85
geliep,N,6,"['gel', '##ie', '##p']",2,0.5,738.21,0.74
gelierd,N,7,"['gel', '##ier', '##d']",2,0.57,673.23,0.92
gelijnt,N,7,"['gel', '##ijn', '##t']",2,0.57,787.35,0.79
gelind,N,6,"['gel', '##ind']",1,0.67,675.44,0.92
gelk,N,4,"['gel', '##k']",1,0.5,651.05,1.0
gelmde,N,6,"['gel', '##mde']",1,0.67,620.76,0.95
gelocht,N,7,"['gel', '##ocht']",1,0.71,604.14,0.92
geloept,N,7,"['gel', '##oe', '##pt']",2,0.57,732.97,0.97
gelomd,N,6,"['gel', '##om', '##d']",2,0.5,685.13,0.97
geloold,N,7,"['gel', '##ool', '##d']",2,0.57,654.64,1.0
gelud,N,5,"['gel', '##ud']",1,0.6,669.54,0.97
gelzen,N,6,"['gel', '##zen']",1,0.67,651.03,1.0
gemaamd,N,7,"['ge', '##maa', '##md']",2,0.57,684.17,0.92
gemaard,N,7,"['ge', '##maa', '##rd']",2,0.57,705.09,0.92
gemaast,N,7,"['ge', '##maa', '##st']",2,0.57,709.03,1.0
gemacht,N,7,['gemacht'],0,0.86,871.38,0.74
gemaf,N,5,"['ge', '##ma', '##f']",2,0.4,774.62,0.64
gemal,N,5,"['ge', '##mal']",1,0.6,695.91,0.92
gemarmd,N,7,"['ge', '##mar', '##md']",2,0.57,696.34,0.95
gemee,N,5,"['ge', '##mee']",1,0.6,571.64,1.0
gemeefd,N,7,"['ge', '##mee', '##f', '##d']",3,0.43,637.33,0.95
gemeem,N,6,"['ge', '##mee', '##m']",2,0.5,754.52,0.69
gemenkt,N,7,"['ge', '##men', '##kt']",2,0.57,700.0,0.9
gemerst,N,7,"['ge', '##mers', '##t']",2,0.57,659.84,0.97
gemes,N,5,"['ge', '##mes']",1,0.6,629.54,0.95
gemicht,N,7,"['ge', '##mic', '##ht']",2,0.57,642.21,1.0
gemied,N,6,"['ge', '##mie', '##d']",2,0.5,602.08,1.0
gemield,N,7,"['ge', '##mie', '##ld']",2,0.57,645.46,1.0
gemien,N,6,"['ge', '##mien']",1,0.67,610.0,0.95
gemiend,N,7,"['ge', '##mien', '##d']",2,0.57,641.56,1.0
gemijl,N,6,"['ge', '##mi', '##jl']",2,0.5,674.2,0.95
gemijn,N,6,"['ge', '##mi', '##jn']",2,0.5,676.76,0.95
gemoets,N,7,"['ge', '##mo', '##ets']",2,0.57,645.11,0.92
gemon,N,5,"['ge', '##mon']",1,0.6,591.08,1.0
gemoofd,N,7,"['ge', '##mo', '##of', '##d']",3,0.43,634.38,0.95
gemooid,N,7,"['ge', '##mo', '##oid']",2,0.57,665.84,0.97
gemook,N,6,"['ge', '##mo', '##ok']",2,0.5,631.18,0.97
gemund,N,6,"['ge', '##mund']",1,0.67,590.8,0.41
genaand,N,7,"['gen', '##aan', '##d']",2,0.57,742.45,0.85
genaard,N,7,"['gen', '##aard']",1,0.71,634.57,0.97
genakt,N,6,"['gen', '##akt']",1,0.67,643.89,0.97
genam,N,5,"['gen', '##am']",1,0.6,799.14,0.79
genand,N,6,"['gen', '##and']",1,0.67,652.89,0.92
genang,N,6,"['gen', '##ang']",1,0.67,660.46,1.0
genarmd,N,7,"['gen', '##arm', '##d']",2,0.57,658.1,1.0
genast,N,6,"['gen', '##ast']",1,0.67,680.16,0.95
geneen,N,6,"['gene', '##en']",1,0.67,703.7,0.9
geneept,N,7,"['gene', '##ept']",1,0.71,646.49,0.9
geneurd,N,7,"['gene', '##urd']",1,0.71,670.89,0.97
geng,N,4,"['gen', '##g']",1,0.5,596.5,0.97
gengde,N,6,"['gen', '##gde']",1,0.67,606.82,1.0
genoen,N,6,"['gen', '##oen']",1,0.67,611.18,0.97
genoer,N,6,"['gen', '##oer']",1,0.67,670.22,1.0
genorgd,N,7,"['gen', '##org', '##d']",2,0.57,591.37,1.0
gentster,N,8,"['gent', '##ster']",1,0.75,674.53,1.0
gentsters,N,9,"['gent', '##sters']",1,0.78,751.09,1.0
genucht,N,7,"['gen', '##ucht']",1,0.71,691.27,0.92
genukt,N,6,"['gen', '##ukt']",1,0.67,655.62,0.92
genul,N,5,['genul'],0,0.8,727.0,0.92
genuurs,N,7,"['gen', '##uur', '##s']",2,0.57,626.05,1.0
geoodst,N,7,"['ge', '##ood', '##st']",2,0.57,632.13,1.0
geoon,N,5,"['ge', '##oon']",1,0.6,622.58,1.0
geoont,N,6,"['ge', '##oon', '##t']",2,0.5,602.76,1.0
georgd,N,6,"['ge', '##org', '##d']",2,0.5,634.53,1.0
gepaad,N,6,"['ge', '##paa', '##d']",2,0.5,687.24,0.92
gepaat,N,6,"['ge', '##paa', '##t']",2,0.5,674.14,0.97
gepad,N,5,"['ge', '##pad']",1,0.6,818.26,0.95
gepal,N,5,"['ge', '##pal']",1,0.6,644.21,0.97
gepald,N,6,"['ge', '##pal', '##d']",2,0.5,653.11,0.95
gepanst,N,7,"['ge', '##pan', '##st']",2,0.57,684.41,0.97
gepard,N,6,"['ge', '##pard']",1,0.67,642.18,1.0
gepecht,N,7,"['ge', '##pec', '##ht']",2,0.57,716.66,0.97
geped,N,5,"['ge', '##ped']",1,0.6,570.38,0.97
gepesk,N,6,"['ge', '##pes', '##k']",2,0.5,680.28,1.0
gepied,N,6,"['ge', '##pie', '##d']",2,0.5,587.16,1.0
gepier,N,6,"['ge', '##pier']",1,0.67,686.06,0.85
gepijkt,N,7,"['ge', '##pi', '##jk', '##t']",3,0.43,755.62,0.92
geplaad,N,7,"['ge', '##pla', '##ad']",2,0.57,654.0,0.95
geplaai,N,7,"['ge', '##pla', '##ai']",2,0.57,736.14,0.97
geplaamd,N,8,"['ge', '##pla', '##am', '##d']",3,0.5,691.61,0.97
geplaan,N,7,"['ge', '##pla', '##an']",2,0.57,634.25,1.0
geplaasd,N,8,"['ge', '##pla', '##as', '##d']",3,0.5,722.17,0.92
geplats,N,7,"['ge', '##plats']",1,0.71,706.06,0.92
gepleed,N,7,"['ge', '##ple', '##ed']",2,0.57,731.56,0.92
gepleerd,N,8,"['ge', '##ple', '##erd']",2,0.62,659.23,1.0
gepleert,N,8,"['ge', '##ple', '##ert']",2,0.62,659.24,1.0
geplegd,N,7,"['ge', '##ple', '##gd']",2,0.57,684.11,1.0
gepleid,N,7,"['ge', '##ple', '##id']",2,0.57,734.43,0.56
geplend,N,7,"['ge', '##ple', '##nd']",2,0.57,633.16,0.97
geplikt,N,7,"['ge', '##pli', '##kt']",2,0.57,734.59,0.82
geplood,N,7,"['ge', '##plo', '##od']",2,0.57,685.5,1.0
geplors,N,7,"['ge', '##plo', '##rs']",2,0.57,608.33,1.0
gepod,N,5,"['ge', '##pod']",1,0.6,651.76,0.97
gepold,N,6,"['ge', '##pol', '##d']",2,0.5,666.0,0.9
gepoom,N,6,"['ge', '##po', '##om']",2,0.5,608.22,1.0
gepoond,N,7,"['ge', '##poon', '##d']",2,0.57,652.09,0.97
gepoord,N,7,"['ge', '##po', '##ord']",2,0.57,773.86,0.79
gepraard,N,8,"['ge', '##pra', '##ard']",2,0.62,750.54,0.9
geprekt,N,7,"['ge', '##pre', '##kt']",2,0.57,742.44,0.87
gepricht,N,8,"['ge', '##pri', '##cht']",2,0.62,685.41,1.0
geproed,N,7,"['ge', '##pro', '##ed']",2,0.57,654.61,0.97
geproekt,N,8,"['ge', '##pro', '##ekt']",2,0.62,684.56,0.95
geproerd,N,8,"['ge', '##pro', '##erd']",2,0.62,696.16,1.0
gepsen,N,6,"['ge', '##pse', '##n']",2,0.5,656.52,0.79
gepslang,N,8,"['ge', '##ps', '##lang']",2,0.62,662.03,1.0
gepste,N,6,"['ge', '##ps', '##te']",2,0.5,661.15,0.9
ger,N,3,['ger'],0,0.67,572.35,1.0
geraafd,N,7,"['ger', '##aa', '##f', '##d']",3,0.43,721.67,0.95
geraap,N,6,"['ger', '##aa', '##p']",2,0.5,735.0,0.51
geraard,N,7,"['ger', '##aard']",1,0.71,749.86,0.95
gerak,N,5,"['ger', '##ak']",1,0.6,703.91,0.92
gerakt,N,6,"['ger', '##akt']",1,0.67,681.29,0.9
gerapt,N,6,"['ger', '##ap', '##t']",2,0.5,799.21,0.87
gerden,N,6,"['ger', '##den']",1,0.67,614.26,1.0
geree,N,5,"['ger', '##ee']",1,0.6,628.31,0.95
gereik,N,6,"['ger', '##eik']",1,0.67,735.75,0.54
gereind,N,7,"['ger', '##ein', '##d']",2,0.57,696.37,0.72
gerek,N,5,"['ger', '##ek']",1,0.6,704.88,0.69
gerels,N,6,"['ger', '##els']",1,0.67,668.81,0.97
