,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
1883,bloa,N,4,"['b', '##lo', '##a']",2,0.25
1884,bload,N,5,"['b', '##lo', '##ad']",2,0.4
1885,bloarders,N,9,"['b', '##lo', '##ar', '##der', '##s']",4,0.44
1886,bloardes,N,8,"['b', '##lo', '##ar', '##de', '##s']",4,0.38
1887,bloarding,N,9,"['b', '##lo', '##ar', '##d', '##ing']",4,0.44
1888,blochish,N,8,"['b', '##lo', '##ch', '##is', '##h']",4,0.38
1889,blockfound,N,10,"['b', '##lo', '##c', '##k', '##f', '##ou', '##n', '##d']",7,0.2
1890,blockled,N,8,"['b', '##lo', '##c', '##k', '##le', '##d']",5,0.25
1891,blockless,N,9,"['b', '##lo', '##c', '##k', '##le', '##s', '##s']",6,0.22
1892,blockling,N,9,"['b', '##lo', '##c', '##k', '##l', '##ing']",5,0.33
1893,blockroods,N,10,"['b', '##lo', '##c', '##k', '##ro', '##o', '##d', '##s']",7,0.2
1894,blocness,N,8,"['b', '##lo', '##c', '##ne', '##s', '##s']",5,0.25
1895,bloll,N,5,"['b', '##lo', '##l', '##l']",3,0.2
1896,blolly,N,6,"['b', '##lo', '##l', '##ly']",3,0.33
1897,blomshies,N,9,"['b', '##lo', '##m', '##s', '##h', '##ie', '##s']",6,0.22
1898,blonnes,N,7,"['b', '##lo', '##n', '##ne', '##s']",4,0.29
1899,blonter,N,7,"['b', '##lo', '##n', '##ter']",3,0.43
1900,blontered,N,9,"['b', '##lo', '##n', '##ter', '##ed']",4,0.44
1901,blonters,N,8,"['b', '##lo', '##n', '##ter', '##s']",4,0.38
1902,blonthly,N,8,"['b', '##lo', '##n', '##t', '##h', '##ly']",5,0.25
1903,bloodvoiced,N,11,"['b', '##lo', '##o', '##d', '##v', '##o', '##ic', '##ed']",7,0.27
1904,bloof,N,5,"['b', '##lo', '##o', '##f']",3,0.2
1905,bloofed,N,7,"['b', '##lo', '##o', '##f', '##ed']",4,0.29
1906,blooking,N,8,"['b', '##lo', '##ok', '##ing']",3,0.5
1907,blooped,N,7,"['b', '##lo', '##op', '##ed']",3,0.43
1908,bloot,N,5,"['b', '##lo', '##ot']",2,0.4
1909,blooted,N,7,"['b', '##lo', '##ot', '##ed']",3,0.43
1910,bloots,N,6,"['b', '##lo', '##ot', '##s']",3,0.33
1911,blop,N,4,"['b', '##lo', '##p']",2,0.25
1912,blorne,N,6,"['b', '##lo', '##r', '##ne']",3,0.33
1913,blornful,N,8,"['b', '##lo', '##r', '##n', '##f', '##ul']",5,0.25
1914,blorries,N,8,"['b', '##lo', '##r', '##r', '##ie', '##s']",5,0.25
1915,blorry,N,6,"['b', '##lo', '##r', '##r', '##y']",4,0.17
1916,blosish,N,7,"['b', '##lo', '##s', '##is', '##h']",4,0.29
1917,blosished,N,9,"['b', '##lo', '##s', '##is', '##he', '##d']",5,0.33
1918,blossed,N,7,"['b', '##lo', '##s', '##se', '##d']",4,0.29
1919,blossered,N,9,"['b', '##lo', '##s', '##se', '##re', '##d']",5,0.33
1920,blossers,N,8,"['b', '##lo', '##s', '##se', '##r', '##s']",5,0.25
1921,blossids,N,8,"['b', '##lo', '##s', '##s', '##id', '##s']",5,0.25
1922,blossiled,N,9,"['b', '##lo', '##s', '##s', '##il', '##ed']",5,0.33
1923,blossing,N,8,"['b', '##lo', '##s', '##s', '##ing']",4,0.38
1924,blossly,N,7,"['b', '##lo', '##s', '##s', '##ly']",4,0.29
1925,blosted,N,7,"['b', '##lo', '##st', '##ed']",3,0.43
1926,blostered,N,9,"['b', '##lo', '##st', '##ere', '##d']",4,0.44
1927,blosting,N,8,"['b', '##lo', '##st', '##ing']",3,0.5
1928,blosts,N,6,"['b', '##lo', '##st', '##s']",3,0.33
1929,blotes,N,6,"['b', '##lo', '##te', '##s']",3,0.33
1930,blothe,N,6,"['b', '##lo', '##t', '##he']",3,0.33
1931,blothed,N,7,"['b', '##lo', '##t', '##he', '##d']",4,0.29
1932,blotses,N,7,"['b', '##lo', '##t', '##se', '##s']",4,0.29
1933,blounded,N,8,"['b', '##lo', '##un', '##de', '##d']",4,0.38
1934,blounder,N,8,"['b', '##lo', '##un', '##der']",3,0.5
1935,blounders,N,9,"['b', '##lo', '##un', '##der', '##s']",4,0.44
1936,blounding,N,9,"['b', '##lo', '##un', '##d', '##ing']",4,0.44
1937,blovets,N,7,"['b', '##lo', '##v', '##et', '##s']",4,0.29
1938,blowrope,N,8,"['b', '##lo', '##w', '##ro', '##p', '##e']",5,0.25
1939,blowropes,N,9,"['b', '##lo', '##w', '##ro', '##p', '##es']",5,0.33
1940,blozer,N,6,"['b', '##lo', '##z', '##er']",3,0.33
1941,blubby,N,6,"['b', '##l', '##u', '##b', '##b', '##y']",5,0.0
1942,blucks,N,6,"['b', '##l', '##u', '##c', '##k', '##s']",5,0.0
1943,blucsish,N,8,"['b', '##l', '##u', '##c', '##s', '##is', '##h']",6,0.12
1944,blud,N,4,"['b', '##l', '##ud']",2,0.25
1945,bluebiend,N,9,"['b', '##l', '##ue', '##b', '##ien', '##d']",5,0.33
1946,bluecurd,N,8,"['b', '##l', '##ue', '##c', '##ur', '##d']",5,0.25
1947,bluedront,N,9,"['b', '##l', '##ue', '##d', '##ro', '##n', '##t']",6,0.22
1948,blueferds,N,9,"['b', '##l', '##ue', '##f', '##er', '##d', '##s']",6,0.22
1949,bluefoot,N,8,"['b', '##l', '##ue', '##f', '##o', '##ot']",5,0.25
1950,bluepill,N,8,"['b', '##l', '##ue', '##p', '##ill']",4,0.38
1951,bluerolls,N,9,"['b', '##l', '##ue', '##ro', '##l', '##l', '##s']",6,0.22
1952,bluers,N,6,"['b', '##l', '##ue', '##r', '##s']",4,0.17
1953,blueseats,N,9,"['b', '##l', '##ue', '##se', '##at', '##s']",5,0.33
1954,bluestirds,N,10,"['b', '##l', '##ue', '##st', '##ir', '##d', '##s']",6,0.3
1955,blufer,N,6,"['b', '##l', '##u', '##f', '##er']",4,0.17
1956,bluffmess,N,9,"['b', '##l', '##u', '##f', '##f', '##me', '##s', '##s']",7,0.11
1957,blug,N,4,"['b', '##l', '##u', '##g']",3,0.0
1958,bluggers,N,8,"['b', '##l', '##u', '##g', '##ge', '##r', '##s']",6,0.12
1959,blukkay,N,7,"['b', '##l', '##u', '##k', '##k', '##ay']",5,0.14
1960,blul,N,4,"['b', '##l', '##ul']",2,0.25
1961,blulleds,N,8,"['b', '##l', '##ul', '##le', '##d', '##s']",5,0.25
1962,blulleured,N,10,"['b', '##l', '##ul', '##le', '##ur', '##ed']",5,0.4
1963,blumers,N,7,"['b', '##l', '##u', '##me', '##r', '##s']",5,0.14
1964,bluming,N,7,"['b', '##l', '##u', '##m', '##ing']",4,0.29
1965,blumlamp,N,8,"['b', '##l', '##u', '##m', '##l', '##am', '##p']",6,0.12
1966,blummed,N,7,"['b', '##l', '##u', '##m', '##me', '##d']",5,0.14
1967,blumout,N,7,"['b', '##l', '##u', '##m', '##out']",4,0.29
1968,blump,N,5,"['b', '##l', '##u', '##mp']",3,0.2
1969,blumped,N,7,"['b', '##l', '##u', '##mp', '##ed']",4,0.29
1970,blumps,N,6,"['b', '##l', '##u', '##mp', '##s']",4,0.17
1971,blumpy,N,6,"['b', '##l', '##u', '##mp', '##y']",4,0.17
1972,blumtorch,N,9,"['b', '##l', '##u', '##m', '##t', '##or', '##ch']",6,0.22
1973,blund,N,5,"['b', '##l', '##un', '##d']",3,0.2
1974,blung,N,5,"['b', '##l', '##un', '##g']",3,0.2
1975,blunk,N,5,"['b', '##l', '##un', '##k']",3,0.2
1976,bluppers,N,8,"['b', '##l', '##u', '##p', '##p', '##ers']",5,0.25
1977,blurfs,N,6,"['b', '##l', '##ur', '##f', '##s']",4,0.17
1978,bluss,N,5,"['b', '##l', '##us', '##s']",3,0.2
1979,blusts,N,6,"['b', '##l', '##us', '##t', '##s']",4,0.17
1980,blutch,N,6,"['b', '##l', '##ut', '##ch']",3,0.33
1981,blutchet,N,8,"['b', '##l', '##ut', '##ch', '##et']",4,0.38
1982,blutchets,N,9,"['b', '##l', '##ut', '##ch', '##et', '##s']",5,0.33
1983,blutic,N,6,"['b', '##l', '##ut', '##ic']",3,0.33
1984,blutics,N,7,"['b', '##l', '##ut', '##ic', '##s']",4,0.29
1985,blutter,N,7,"['b', '##l', '##ut', '##ter']",3,0.43
1986,bluvelled,N,9,"['b', '##l', '##u', '##v', '##el', '##le', '##d']",6,0.22
1987,boach,N,5,"['b', '##o', '##ac', '##h']",3,0.2
1988,boached,N,7,"['b', '##o', '##ac', '##he', '##d']",4,0.29
1989,boachers,N,8,"['b', '##o', '##ac', '##he', '##r', '##s']",5,0.25
1990,boad,N,4,"['b', '##o', '##ad']",2,0.25
1991,boaded,N,6,"['b', '##o', '##ad', '##ed']",3,0.33
1992,boaders,N,7,"['b', '##o', '##ad', '##ers']",3,0.43
1993,boads,N,5,"['b', '##o', '##ad', '##s']",3,0.2
1994,boaf,N,4,"['b', '##o', '##a', '##f']",3,0.0
1995,boafed,N,6,"['b', '##o', '##a', '##f', '##ed']",4,0.17
1996,boafs,N,5,"['b', '##o', '##a', '##f', '##s']",4,0.0
1997,boakcake,N,8,"['b', '##o', '##ak', '##c', '##ak', '##e']",5,0.25
1998,boaming,N,7,"['b', '##o', '##am', '##ing']",3,0.43
1999,boams,N,5,"['b', '##o', '##am', '##s']",3,0.2
2000,boan,N,4,"['b', '##o', '##an']",2,0.25
2001,boaning,N,7,"['b', '##o', '##an', '##ing']",3,0.43
2002,boap,N,4,"['b', '##o', '##ap']",2,0.25
2003,boaps,N,5,"['b', '##o', '##ap', '##s']",3,0.2
2004,boardes,N,7,"['b', '##o', '##ar', '##de', '##s']",4,0.29
2005,boardup,N,7,"['b', '##o', '##ar', '##d', '##u', '##p']",5,0.14
2006,boaros,N,6,"['b', '##o', '##ar', '##os']",3,0.33
2007,boarsing,N,8,"['b', '##o', '##ar', '##s', '##ing']",4,0.38
2008,boarsteak,N,9,"['b', '##o', '##ar', '##st', '##e', '##ak']",5,0.33
2009,boarwax,N,7,"['b', '##o', '##ar', '##w', '##a', '##x']",5,0.14
2010,boaths,N,6,"['b', '##o', '##at', '##h', '##s']",4,0.17
2011,boaves,N,6,"['b', '##o', '##av', '##es']",3,0.33
2012,bobbost,N,7,"['b', '##o', '##b', '##b', '##os', '##t']",5,0.14
2013,bobe,N,4,"['b', '##o', '##b', '##e']",3,0.0
2014,bobes,N,5,"['b', '##o', '##b', '##es']",3,0.2
2015,bobies,N,6,"['b', '##o', '##b', '##ie', '##s']",4,0.17
2016,bobin,N,5,"['b', '##o', '##b', '##in']",3,0.2
2017,bobip,N,5,"['b', '##o', '##b', '##ip']",3,0.2
2018,boblaps,N,7,"['b', '##o', '##b', '##l', '##ap', '##s']",5,0.14
2019,bobsen,N,6,"['b', '##o', '##b', '##se', '##n']",4,0.17
2020,bobtraugh,N,9,"['b', '##o', '##b', '##t', '##ra', '##u', '##g', '##h']",7,0.11
2021,bocked,N,6,"['b', '##oc', '##k', '##ed']",3,0.33
2022,bockens,N,7,"['b', '##oc', '##k', '##ens']",3,0.43
2023,bockhome,N,8,"['b', '##oc', '##k', '##h', '##om', '##e']",5,0.25
2024,bocky,N,5,"['b', '##oc', '##k', '##y']",3,0.2
2025,bocs,N,4,"['b', '##oc', '##s']",2,0.25
2026,bodis,N,5,"['b', '##o', '##d', '##is']",3,0.2
2027,boet,N,4,"['b', '##o', '##et']",2,0.25
2028,bofcoit,N,7,"['b', '##o', '##f', '##c', '##o', '##it']",5,0.14
2029,bofcosks,N,8,"['b', '##o', '##f', '##c', '##os', '##k', '##s']",6,0.12
2030,boffling,N,8,"['b', '##o', '##f', '##f', '##l', '##ing']",5,0.25
2031,boffols,N,7,"['b', '##o', '##f', '##f', '##ol', '##s']",5,0.14
2032,boffs,N,5,"['b', '##o', '##f', '##f', '##s']",4,0.0
2033,boffy,N,5,"['b', '##o', '##f', '##f', '##y']",4,0.0
2034,bofghiend,N,9,"['b', '##o', '##f', '##g', '##h', '##ien', '##d']",6,0.22
2035,bofo,N,4,"['b', '##o', '##f', '##o']",3,0.0
2036,boft,N,4,"['b', '##o', '##f', '##t']",3,0.0
2037,bogber,N,6,"['b', '##o', '##g', '##b', '##er']",4,0.17
2038,boge,N,4,"['b', '##o', '##ge']",2,0.25
2039,bogooms,N,7,"['b', '##o', '##g', '##o', '##om', '##s']",5,0.14
2040,bogwin,N,6,"['b', '##o', '##g', '##w', '##in']",4,0.17
2041,bohas,N,5,"['b', '##o', '##h', '##as']",3,0.2
2042,bohees,N,6,"['b', '##o', '##he', '##es']",3,0.33
2043,boid,N,4,"['b', '##o', '##id']",2,0.25
2044,boile,N,5,"['b', '##o', '##il', '##e']",3,0.2
2045,boilmess,N,8,"['b', '##o', '##il', '##me', '##s', '##s']",5,0.25
2046,boin,N,4,"['b', '##o', '##in']",2,0.25
2047,boir,N,4,"['b', '##o', '##ir']",2,0.25
2048,boirfade,N,8,"['b', '##o', '##ir', '##f', '##ad', '##e']",5,0.25
2049,boiry,N,5,"['b', '##o', '##ir', '##y']",3,0.2
2050,boked,N,5,"['b', '##ok', '##ed']",2,0.4
2051,bolain,N,6,"['b', '##ol', '##ain']",2,0.5
2052,bolains,N,7,"['b', '##ol', '##ain', '##s']",3,0.43
2053,bolber,N,6,"['b', '##ol', '##b', '##er']",3,0.33
2054,boled,N,5,"['b', '##ol', '##ed']",2,0.4
2055,boling,N,6,"['b', '##ol', '##ing']",2,0.5
2056,bolk,N,4,"['b', '##ol', '##k']",2,0.25
2057,bollants,N,8,"['b', '##ol', '##l', '##ant', '##s']",4,0.38
2058,bollap,N,6,"['b', '##ol', '##l', '##ap']",3,0.33
2059,bolled,N,6,"['b', '##ol', '##le', '##d']",3,0.33
2060,bollied,N,7,"['b', '##ol', '##l', '##ie', '##d']",4,0.29
2061,bollind,N,7,"['b', '##ol', '##l', '##in', '##d']",4,0.29
2062,bollones,N,8,"['b', '##ol', '##lo', '##ne', '##s']",4,0.38
2063,bollor,N,6,"['b', '##ol', '##lo', '##r']",3,0.33
2064,bollyrs,N,7,"['b', '##ol', '##ly', '##r', '##s']",4,0.29
2065,bolods,N,6,"['b', '##ol', '##o', '##d', '##s']",4,0.17
2066,bolved,N,6,"['b', '##ol', '##v', '##ed']",3,0.33
2067,bolyx,N,5,"['b', '##ol', '##y', '##x']",3,0.2
2068,bombond,N,7,"['b', '##om', '##b', '##on', '##d']",4,0.29
2069,bombons,N,7,"['b', '##om', '##b', '##on', '##s']",4,0.29
2070,bombosts,N,8,"['b', '##om', '##b', '##os', '##t', '##s']",5,0.25
2071,bombrer,N,7,"['b', '##om', '##b', '##re', '##r']",4,0.29
2072,bombrers,N,8,"['b', '##om', '##b', '##re', '##r', '##s']",5,0.25
2073,bomdrot,N,7,"['b', '##om', '##d', '##ro', '##t']",4,0.29
2074,bome,N,4,"['b', '##om', '##e']",2,0.25
2075,bomedace,N,8,"['b', '##om', '##ed', '##ac', '##e']",4,0.38
2076,bomeler,N,7,"['b', '##om', '##el', '##er']",3,0.43
2077,bomelers,N,8,"['b', '##om', '##el', '##ers']",3,0.5
2078,bomens,N,6,"['b', '##om', '##ens']",2,0.5
2079,bomped,N,6,"['b', '##om', '##p', '##ed']",3,0.33
2080,bomps,N,5,"['b', '##om', '##p', '##s']",3,0.2
2081,bomptlins,N,9,"['b', '##om', '##p', '##t', '##l', '##in', '##s']",6,0.22
2082,bomslered,N,9,"['b', '##om', '##s', '##le', '##re', '##d']",5,0.33
2083,bomsly,N,6,"['b', '##om', '##s', '##ly']",3,0.33
2084,bomstrit,N,8,"['b', '##om', '##st', '##r', '##it']",4,0.38
2085,bonch,N,5,"['b', '##on', '##ch']",2,0.4
2086,bonchlan,N,8,"['b', '##on', '##ch', '##l', '##an']",4,0.38
2087,boncoi,N,6,"['b', '##on', '##c', '##o', '##i']",4,0.17
2088,bondswell,N,9,"['b', '##on', '##d', '##s', '##w', '##el', '##l']",6,0.22
2089,bondswells,N,10,"['b', '##on', '##d', '##s', '##w', '##el', '##l', '##s']",7,0.2
2090,bonecul,N,7,"['b', '##on', '##ec', '##ul']",3,0.43
2091,bonee,N,5,"['b', '##on', '##e', '##e']",3,0.2
2092,bonned,N,6,"['b', '##on', '##ne', '##d']",3,0.33
2093,bonpins,N,7,"['b', '##on', '##p', '##in', '##s']",4,0.29
2094,bonsens,N,7,"['b', '##on', '##se', '##n', '##s']",4,0.29
2095,bonts,N,5,"['b', '##ont', '##s']",2,0.4
2096,bonvas,N,6,"['b', '##on', '##v', '##as']",3,0.33
2097,booble,N,6,"['b', '##o', '##o', '##b', '##le']",4,0.17
2098,boobty,N,6,"['b', '##o', '##o', '##b', '##t', '##y']",5,0.0
2099,boocer,N,6,"['b', '##o', '##oc', '##er']",3,0.33
2100,boocers,N,7,"['b', '##o', '##oc', '##ers']",3,0.43
2101,booching,N,8,"['b', '##o', '##oc', '##h', '##ing']",4,0.38
2102,boodcace,N,8,"['b', '##o', '##o', '##d', '##c', '##ac', '##e']",6,0.12
2103,booden,N,6,"['b', '##o', '##o', '##den']",3,0.33
2104,boodings,N,8,"['b', '##o', '##o', '##d', '##ing', '##s']",5,0.25
2105,boodlebs,N,8,"['b', '##o', '##o', '##d', '##le', '##b', '##s']",6,0.12
2106,boodlenged,N,10,"['b', '##o', '##o', '##d', '##le', '##n', '##ge', '##d']",7,0.2
2107,boodoes,N,7,"['b', '##o', '##o', '##d', '##o', '##es']",5,0.14
2108,boods,N,5,"['b', '##o', '##o', '##d', '##s']",4,0.0
2109,boofs,N,5,"['b', '##o', '##o', '##f', '##s']",4,0.0
2110,booge,N,5,"['b', '##o', '##o', '##ge']",3,0.2
2111,booged,N,6,"['b', '##o', '##o', '##ge', '##d']",4,0.17
2112,boogle,N,6,"['b', '##o', '##o', '##g', '##le']",4,0.17
2113,boojive,N,7,"['b', '##o', '##o', '##j', '##iv', '##e']",5,0.14
2114,bookbane,N,8,"['b', '##o', '##ok', '##b', '##an', '##e']",5,0.25
2115,bookclip,N,8,"['b', '##o', '##ok', '##c', '##l', '##ip']",5,0.25
2116,bookclips,N,9,"['b', '##o', '##ok', '##c', '##l', '##ip', '##s']",6,0.22
2117,bookharm,N,8,"['b', '##o', '##ok', '##h', '##ar', '##m']",5,0.25
2118,bookplulf,N,9,"['b', '##o', '##ok', '##p', '##l', '##ul', '##f']",6,0.22
2119,bookshob,N,8,"['b', '##o', '##ok', '##s', '##h', '##o', '##b']",6,0.12
2120,bookshyards,N,11,"['b', '##o', '##ok', '##s', '##h', '##y', '##ar', '##d', '##s']",8,0.18
2121,bool,N,4,"['b', '##o', '##ol']",2,0.25
2122,booling,N,7,"['b', '##o', '##ol', '##ing']",3,0.43
2123,boolings,N,8,"['b', '##o', '##ol', '##ing', '##s']",4,0.38
2124,boolmalds,N,9,"['b', '##o', '##ol', '##m', '##al', '##d', '##s']",6,0.22
2125,boolstades,N,10,"['b', '##o', '##ol', '##st', '##ad', '##es']",5,0.4
2126,boolwirms,N,9,"['b', '##o', '##ol', '##w', '##ir', '##m', '##s']",6,0.22
2127,boomties,N,8,"['b', '##o', '##om', '##t', '##ie', '##s']",5,0.25
2128,booner,N,6,"['b', '##o', '##on', '##er']",3,0.33
2129,booners,N,7,"['b', '##o', '##on', '##ers']",3,0.43
2130,boonsless,N,9,"['b', '##o', '##on', '##s', '##le', '##s', '##s']",6,0.22
2131,boonworm,N,8,"['b', '##o', '##on', '##w', '##or', '##m']",5,0.25
2132,boony,N,5,"['b', '##o', '##on', '##y']",3,0.2
2133,booper,N,6,"['b', '##o', '##op', '##er']",3,0.33
2134,boopers,N,7,"['b', '##o', '##op', '##ers']",3,0.43
2135,boored,N,6,"['b', '##oor', '##ed']",2,0.5
2136,boorstates,N,10,"['b', '##oor', '##st', '##at', '##es']",4,0.5
2137,boory,N,5,"['b', '##oor', '##y']",2,0.4
2138,boose,N,5,"['b', '##o', '##os', '##e']",3,0.2
2139,boosed,N,6,"['b', '##o', '##os', '##ed']",3,0.33
2140,booser,N,6,"['b', '##o', '##os', '##er']",3,0.33
2141,boosing,N,7,"['b', '##o', '##os', '##ing']",3,0.43
2142,booter,N,6,"['b', '##o', '##ot', '##er']",3,0.33
2143,boother,N,7,"['b', '##o', '##ot', '##he', '##r']",4,0.29
2144,boothhead,N,9,"['b', '##o', '##ot', '##h', '##he', '##ad']",5,0.33
2145,boothheads,N,10,"['b', '##o', '##ot', '##h', '##he', '##ad', '##s']",6,0.3
2146,boothly,N,7,"['b', '##o', '##ot', '##h', '##ly']",4,0.29
2147,bootine,N,7,"['b', '##o', '##ot', '##in', '##e']",4,0.29
2148,bootles,N,7,"['b', '##o', '##ot', '##le', '##s']",4,0.29
2149,bootskin,N,8,"['b', '##o', '##ot', '##s', '##k', '##in']",5,0.25
2150,bootstrums,N,10,"['b', '##o', '##ot', '##st', '##ru', '##m', '##s']",6,0.3
2151,boov,N,4,"['b', '##o', '##o', '##v']",3,0.0
2152,boove,N,5,"['b', '##o', '##o', '##v', '##e']",4,0.0
2153,booved,N,6,"['b', '##o', '##o', '##v', '##ed']",4,0.17
2154,booves,N,6,"['b', '##o', '##o', '##v', '##es']",4,0.17
2155,bopage,N,6,"['b', '##op', '##ag', '##e']",3,0.33
2156,bopbat,N,6,"['b', '##op', '##b', '##at']",3,0.33
2157,bope,N,4,"['b', '##op', '##e']",2,0.25
2158,boped,N,5,"['b', '##op', '##ed']",2,0.4
2159,bopes,N,5,"['b', '##op', '##es']",2,0.4
2160,boppon,N,6,"['b', '##op', '##p', '##on']",3,0.33
2161,bopshed,N,7,"['b', '##op', '##s', '##he', '##d']",4,0.29
2162,bopt,N,4,"['b', '##op', '##t']",2,0.25
2163,bopy,N,4,"['b', '##op', '##y']",2,0.25
2164,borbieux,N,8,"['b', '##or', '##b', '##ie', '##u', '##x']",5,0.25
2165,borce,N,5,"['b', '##or', '##ce']",2,0.4
2166,borecum,N,7,"['b', '##or', '##ec', '##u', '##m']",4,0.29
2167,boresales,N,9,"['b', '##or', '##es', '##al', '##es']",4,0.44
2168,borgrel,N,7,"['b', '##or', '##g', '##re', '##l']",4,0.29
2169,borgues,N,7,"['b', '##or', '##g', '##ue', '##s']",4,0.29
2170,boride,N,6,"['b', '##or', '##id', '##e']",3,0.33
2171,borjai,N,6,"['b', '##or', '##j', '##a', '##i']",4,0.17
2172,borks,N,5,"['b', '##or', '##k', '##s']",3,0.2
2173,borl,N,4,"['b', '##or', '##l']",2,0.25
2174,borls,N,5,"['b', '##or', '##l', '##s']",3,0.2
2175,borm,N,4,"['b', '##or', '##m']",2,0.25
2176,bormash,N,7,"['b', '##or', '##m', '##as', '##h']",4,0.29
2177,bornceal,N,8,"['b', '##or', '##n', '##ce', '##al']",4,0.38
2178,borplade,N,8,"['b', '##or', '##p', '##l', '##ad', '##e']",5,0.25
2179,borraged,N,8,"['b', '##or', '##ra', '##ge', '##d']",4,0.38
2180,borray,N,6,"['b', '##or', '##ra', '##y']",3,0.33
2181,borrays,N,7,"['b', '##or', '##ra', '##y', '##s']",4,0.29
2182,borru,N,5,"['b', '##or', '##ru']",2,0.4
2183,borsder,N,7,"['b', '##or', '##s', '##der']",3,0.43
2184,bortade,N,7,"['b', '##ort', '##ad', '##e']",3,0.43
2185,borted,N,6,"['b', '##ort', '##ed']",2,0.5
2186,bortnies,N,8,"['b', '##ort', '##n', '##ie', '##s']",4,0.38
2187,borts,N,5,"['b', '##ort', '##s']",2,0.4
2188,boryards,N,8,"['b', '##or', '##y', '##ar', '##d', '##s']",5,0.25
2189,boryeur,N,7,"['b', '##or', '##y', '##e', '##ur']",4,0.29
2190,boscies,N,7,"['b', '##os', '##ci', '##es']",3,0.43
2191,boshdess,N,8,"['b', '##os', '##h', '##de', '##s', '##s']",5,0.25
2192,boshhome,N,8,"['b', '##os', '##h', '##h', '##om', '##e']",5,0.25
2193,bosping,N,7,"['b', '##os', '##p', '##ing']",3,0.43
2194,bossers,N,7,"['b', '##os', '##se', '##r', '##s']",4,0.29
2195,bossrons,N,8,"['b', '##os', '##s', '##ro', '##n', '##s']",5,0.25
2196,bostgemns,N,9,"['b', '##os', '##t', '##ge', '##m', '##n', '##s']",6,0.22
2197,bosting,N,7,"['b', '##os', '##t', '##ing']",3,0.43
2198,bostle,N,6,"['b', '##os', '##t', '##le']",3,0.33
2199,bostled,N,7,"['b', '##os', '##t', '##le', '##d']",4,0.29
2200,bostles,N,7,"['b', '##os', '##t', '##le', '##s']",4,0.29
2201,bostron,N,7,"['b', '##os', '##t', '##ro', '##n']",4,0.29
2202,bosts,N,5,"['b', '##os', '##t', '##s']",3,0.2
2203,bosyp,N,5,"['b', '##os', '##y', '##p']",3,0.2
2204,bote,N,4,"['b', '##ot', '##e']",2,0.25
2205,bothro,N,6,"['b', '##ot', '##h', '##ro']",3,0.33
2206,bothry,N,6,"['b', '##ot', '##h', '##r', '##y']",4,0.17
2207,botle,N,5,"['b', '##ot', '##le']",2,0.4
2208,botles,N,6,"['b', '##ot', '##le', '##s']",3,0.33
2209,botto,N,5,"['b', '##ot', '##t', '##o']",3,0.2
2210,bottups,N,7,"['b', '##ot', '##t', '##u', '##p', '##s']",5,0.14
2211,bouchdess,N,9,"['b', '##ou', '##ch', '##de', '##s', '##s']",5,0.33
2212,boucul,N,6,"['b', '##ou', '##c', '##ul']",3,0.33
2213,boudil,N,6,"['b', '##ou', '##d', '##il']",3,0.33
2214,boujumns,N,8,"['b', '##ou', '##j', '##u', '##m', '##n', '##s']",6,0.12
2215,boujusc,N,7,"['b', '##ou', '##j', '##us', '##c']",4,0.29
2216,boulds,N,6,"['b', '##ou', '##l', '##d', '##s']",4,0.17
2217,bouldst,N,7,"['b', '##ou', '##l', '##d', '##st']",4,0.29
2218,bounge,N,6,"['b', '##ou', '##n', '##ge']",3,0.33
2219,bounts,N,6,"['b', '##ou', '##n', '##t', '##s']",4,0.17
2220,bour,N,4,"['b', '##our']",1,0.5
2221,bourged,N,7,"['b', '##our', '##ge', '##d']",3,0.43
2222,bourth,N,6,"['b', '##our', '##t', '##h']",3,0.33
2223,bousair,N,7,"['b', '##ous', '##a', '##ir']",3,0.43
2224,bousairs,N,8,"['b', '##ous', '##a', '##ir', '##s']",4,0.38
2225,boused,N,6,"['b', '##ous', '##ed']",2,0.5
2226,boute,N,5,"['b', '##out', '##e']",2,0.4
2227,bov,N,3,"['b', '##o', '##v']",2,0.0
2228,boved,N,5,"['b', '##o', '##v', '##ed']",3,0.2
2229,bovive,N,6,"['b', '##o', '##v', '##iv', '##e']",4,0.17
2230,bowned,N,6,"['b', '##o', '##w', '##ne', '##d']",4,0.17
2231,bownfy,N,6,"['b', '##o', '##w', '##n', '##f', '##y']",5,0.0
2232,bowns,N,5,"['b', '##o', '##w', '##n', '##s']",4,0.0
2233,bowse,N,5,"['b', '##o', '##w', '##se']",3,0.2
2234,bowtin,N,6,"['b', '##o', '##w', '##t', '##in']",4,0.17
2235,boxens,N,6,"['b', '##o', '##x', '##ens']",3,0.33
2236,boxtiants,N,9,"['b', '##o', '##x', '##t', '##ia', '##n', '##t', '##s']",7,0.11
2237,boxtiche,N,8,"['b', '##o', '##x', '##t', '##ic', '##he']",5,0.25
2238,boyed,N,5,"['b', '##o', '##y', '##ed']",3,0.2
2239,boyfruists,N,10,"['b', '##o', '##y', '##f', '##ru', '##ist', '##s']",6,0.3
2240,boymood,N,7,"['b', '##o', '##y', '##m', '##o', '##o', '##d']",6,0.0
2241,boyroad,N,7,"['b', '##o', '##y', '##ro', '##ad']",4,0.29
2242,boz,N,3,"['b', '##o', '##z']",2,0.0
2243,boze,N,4,"['b', '##o', '##z', '##e']",3,0.0
