,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
13965,menta,N,5,"['ment', 'a']",1,0.6
13966,mentaves,N,8,"['ment', 'a', 'ves']",2,0.62
13967,mentawn,N,7,"['ment', 'a', 'w', 'n']",3,0.43
13968,mentette,N,8,"['ment', 'ette']",1,0.75
13969,mepan,N,5,"['me', 'pan']",1,0.6
13970,mepes,N,5,"['me', 'p', 'e', 's']",3,0.2
13971,merbal,N,6,"['mer', 'bal']",1,0.67
13972,merds,N,5,"['mer', 'd', 's']",2,0.4
13973,merengths,N,9,"['me', 're', 'n', 'g', 'th', 's']",5,0.33
13974,meresque,N,8,"['me', 're', 's', 'que']",3,0.5
13975,mern,N,4,"['mer', 'n']",1,0.5
13976,merns,N,5,"['mer', 'n', 's']",2,0.4
13977,mert,N,4,"['mer', 't']",1,0.5
13978,mertic,N,6,"['mer', 'tic']",1,0.67
13979,merve,N,5,"['mer', 've']",1,0.6
13980,mesbies,N,7,"['me', 's', 'b', 'ies']",3,0.43
13981,mesen,N,5,"['me', 's', 'e', 'n']",3,0.2
13982,mesfers,N,7,"['me', 's', 'fer', 's']",3,0.43
13983,mesgy,N,5,"['me', 's', 'g', 'y']",3,0.2
13984,meshase,N,7,"['me', 's', 'has', 'e']",3,0.43
13985,meshet,N,6,"['me', 'she', 't']",2,0.5
13986,meshets,N,7,"['me', 'she', 't', 's']",3,0.43
13987,meshoms,N,7,"['me', 's', 'hom', 's']",3,0.43
13988,mesia,N,5,"['me', 's', 'i', 'a']",3,0.2
13989,mesian,N,6,"['me', 's', 'i', 'an']",3,0.33
13990,mesif,N,5,"['me', 's', 'if']",2,0.4
13991,mesing,N,6,"['me', 's', 'ing']",2,0.5
13992,mesins,N,6,"['me', 's', 'in', 's']",3,0.33
13993,mesiyas,N,7,"['me', 's', 'i', 'y', 'a', 's']",5,0.14
13994,messauce,N,8,"['me', 's', 's', 'a', 'u', 'ce']",5,0.25
13995,mests,N,5,"['m', 'est', 's']",2,0.4
13996,mesty,N,5,"['m', 'est', 'y']",2,0.4
13997,mether,N,6,"['met', 'her']",1,0.67
13998,metie,N,5,"['met', 'i', 'e']",2,0.4
13999,metifynes,N,9,"['met', 'if', 'y', 'n', 'e', 's']",5,0.33
14000,metios,N,6,"['met', 'i', 'o', 's']",3,0.33
14001,metlors,N,7,"['met', 'l', 'or', 's']",3,0.43
14002,metted,N,6,"['met', 't', 'ed']",2,0.5
14003,metter,N,6,"['met', 'ter']",1,0.67
14004,metters,N,7,"['met', 'ter', 's']",2,0.57
14005,metting,N,7,"['m', 'etting']",1,0.71
14006,mevans,N,6,"['me', 'van', 's']",2,0.5
14007,meve,N,4,"['me', 've']",1,0.5
14008,mewace,N,6,"['me', 'wa', 'ce']",2,0.5
14009,mewish,N,6,"['me', 'wish']",1,0.67
14010,mewn,N,4,"['me', 'w', 'n']",2,0.25
14011,mexclant,N,8,"['m', 'ex', 'c', 'lan', 't']",4,0.38
14012,mexclants,N,9,"['m', 'ex', 'c', 'l', 'ants']",4,0.44
14013,mez,N,3,"['me', 'z']",1,0.33
14014,mibade,N,6,"['m', 'i', 'bad', 'e']",3,0.33
14015,mibo,N,4,"['m', 'i', 'b', 'o']",3,0.0
14016,mibroal,N,7,"['m', 'i', 'bro', 'al']",3,0.43
14017,micceed,N,7,"['mic', 'ce', 'ed']",2,0.57
14018,miccess,N,7,"['mic', 'ce', 's', 's']",3,0.43
14019,miccinct,N,8,"['mic', 'c', 'in', 'c', 't']",4,0.38
14020,miccour,N,7,"['mic', 'c', 'our']",2,0.57
14021,miccoured,N,9,"['mic', 'c', 'our', 'ed']",3,0.56
14022,micer,N,5,"['mic', 'er']",1,0.6
14023,mices,N,5,"['mic', 'e', 's']",2,0.4
14024,miciant,N,7,"['mic', 'i', 'an', 't']",3,0.43
14025,mickage,N,7,"['m', 'ick', 'age']",2,0.57
14026,mickaged,N,8,"['m', 'ick', 'age', 'd']",3,0.5
14027,micked,N,6,"['m', 'ick', 'ed']",2,0.5
14028,micker,N,6,"['mic', 'ker']",1,0.67
14029,mickers,N,7,"['m', 'ick', 'ers']",2,0.57
14030,micket,N,6,"['mic', 'ke', 't']",2,0.5
14031,mickets,N,7,"['mic', 'ke', 't', 's']",3,0.43
14032,micking,N,7,"['m', 'ick', 'ing']",2,0.57
14033,mickled,N,7,"['m', 'ick', 'led']",2,0.57
14034,mickling,N,8,"['m', 'ick', 'ling']",2,0.62
14035,miclacks,N,8,"['mic', 'lack', 's']",2,0.62
14036,mict,N,4,"['mic', 't']",1,0.5
14037,micten,N,6,"['mic', 'ten']",1,0.67
14038,miction,N,7,"['mic', 'tion']",1,0.71
14039,midars,N,6,"['mid', 'ar', 's']",2,0.5
14040,midbe,N,5,"['mid', 'be']",1,0.6
14041,midbuff,N,7,"['mid', 'b', 'uff']",2,0.57
14042,midchap,N,7,"['mid', 'ch', 'a', 'p']",3,0.43
14043,midcirl,N,7,"['mid', 'c', 'i', 'r', 'l']",4,0.29
14044,midclaps,N,8,"['mid', 'c', 'lap', 's']",3,0.5
14045,mide,N,4,"['mid', 'e']",1,0.5
14046,midees,N,6,"['mid', 'e', 'e', 's']",3,0.33
14047,mides,N,5,"['mid', 'e', 's']",2,0.4
14048,midflies,N,8,"['mid', 'f', 'lie', 's']",3,0.5
14049,midfly,N,6,"['mid', 'f', 'ly']",2,0.5
14050,midged,N,6,"['mid', 'g', 'ed']",2,0.5
14051,midgemen,N,8,"['mid', 'ge', 'men']",2,0.62
14052,midlock,N,7,"['mid', 'lock']",1,0.71
14053,midlocks,N,8,"['mid', 'lock', 's']",2,0.62
14054,midma,N,5,"['mid', 'm', 'a']",2,0.4
14055,midnate,N,7,"['mid', 'n', 'at', 'e']",3,0.43
14056,midnet,N,6,"['mid', 'n', 'e', 't']",3,0.33
14057,midnets,N,7,"['mid', 'n', 'e', 't', 's']",4,0.29
14058,midraints,N,9,"['mid', 'rain', 't', 's']",3,0.56
14059,mied,N,4,"['m', 'ied']",1,0.5
14060,miem,N,4,"['m', 'i', 'e', 'm']",3,0.0
14061,mierce,N,6,"['m', 'ier', 'ce']",2,0.5
14062,miet,N,4,"['m', 'i', 'e', 't']",3,0.0
14063,mifar,N,5,"['m', 'i', 'far']",2,0.4
14064,mifas,N,5,"['m', 'if', 'a', 's']",3,0.2
14065,mifed,N,5,"['m', 'if', 'ed']",2,0.4
14066,miffbop,N,7,"['m', 'if', 'f', 'b', 'o', 'p']",5,0.14
14067,miffer,N,6,"['m', 'if', 'fer']",2,0.5
14068,miffers,N,7,"['m', 'if', 'fer', 's']",3,0.43
14069,mifficed,N,8,"['m', 'if', 'f', 'ic', 'ed']",4,0.38
14070,miffings,N,8,"['m', 'if', 'f', 'ing', 's']",4,0.38
14071,miffnen,N,7,"['m', 'if', 'f', 'n', 'e', 'n']",5,0.14
14072,miffup,N,6,"['m', 'if', 'f', 'up']",3,0.33
14073,mift,N,4,"['m', 'if', 't']",2,0.25
14074,mifting,N,7,"['m', 'if', 't', 'ing']",3,0.43
14075,migared,N,7,"['m', 'i', 'gar', 'ed']",3,0.43
14076,migars,N,6,"['m', 'i', 'gar', 's']",3,0.33
14077,miges,N,5,"['m', 'i', 'ge', 's']",3,0.2
14078,miggits,N,7,"['m', 'igg', 'its']",2,0.57
14079,miggle,N,6,"['m', 'igg', 'le']",2,0.5
14080,miging,N,6,"['m', 'i', 'g', 'ing']",3,0.33
14081,miglewed,N,8,"['m', 'i', 'gle', 'we', 'd']",4,0.38
14082,mignil,N,6,"['m', 'i', 'g', 'n', 'i', 'l']",5,0.0
14083,mignups,N,7,"['m', 'i', 'g', 'n', 'up', 's']",5,0.14
14084,migor,N,5,"['m', 'i', 'g', 'or']",3,0.2
14085,migors,N,6,"['m', 'i', 'g', 'or', 's']",4,0.17
14086,migrect,N,7,"['m', 'i', 'gre', 'c', 't']",4,0.29
14087,migrempts,N,9,"['m', 'i', 'gre', 'm', 'p', 't', 's']",6,0.22
14088,migrenne,N,8,"['m', 'i', 'g', 'r', 'enne']",4,0.38
14089,migrents,N,8,"['m', 'i', 'g', 'rent', 's']",4,0.38
14090,migyans,N,7,"['m', 'i', 'g', 'y', 'an', 's']",5,0.14
14091,migyez,N,6,"['m', 'i', 'g', 'y', 'ez']",4,0.17
14092,mikim,N,5,"['m', 'ik', 'im']",2,0.4
14093,milack,N,6,"['m', 'i', 'lack']",2,0.5
14094,milacks,N,7,"['m', 'i', 'lack', 's']",3,0.43
14095,milcher,N,7,"['mil', 'c', 'her']",2,0.57
14096,milches,N,7,"['mil', 'che', 's']",2,0.57
14097,milchy,N,6,"['mil', 'ch', 'y']",2,0.5
14098,milded,N,6,"['mil', 'd', 'ed']",2,0.5
14099,mildes,N,6,"['mil', 'd', 'e', 's']",3,0.33
14100,mildy,N,5,"['mil', 'd', 'y']",2,0.4
14101,mileaf,N,6,"['mile', 'a', 'f']",2,0.5
14102,miled,N,5,"['mil', 'ed']",1,0.6
14103,milint,N,6,"['mil', 'in', 't']",2,0.5
14104,millandths,N,10,"['mil', 'land', 'th', 's']",3,0.6
14105,millied,N,7,"['m', 'ill', 'ied']",2,0.57
14106,millocks,N,8,"['mil', 'lock', 's']",2,0.62
14107,millolves,N,9,"['m', 'ill', 'o', 'l', 'ves']",4,0.44
14108,millorch,N,8,"['m', 'ill', 'or', 'ch']",3,0.5
14109,millored,N,8,"['m', 'ill', 'or', 'ed']",3,0.5
14110,millorn,N,7,"['m', 'ill', 'or', 'n']",3,0.43
14111,millors,N,7,"['m', 'ill', 'or', 's']",3,0.43
14112,millourts,N,9,"['m', 'ill', 'our', 't', 's']",4,0.44
14113,milmish,N,7,"['mil', 'm', 'ish']",2,0.57
14114,milmist,N,7,"['mil', 'mis', 't']",2,0.57
14115,milpount,N,8,"['mil', 'p', 'o', 'un', 't']",4,0.38
14116,milst,N,5,"['mil', 's', 't']",2,0.4
14117,milthess,N,8,"['mil', 'the', 's', 's']",3,0.5
14118,milts,N,5,"['mil', 't', 's']",2,0.4
14119,mimbed,N,6,"['m', 'im', 'be', 'd']",3,0.33
14120,mimeist,N,7,"['m', 'im', 'e', 'is', 't']",4,0.29
14121,mimice,N,6,"['m', 'im', 'ice']",2,0.5
14122,mimly,N,5,"['m', 'im', 'ly']",2,0.4
14123,mimmer,N,6,"['m', 'immer']",1,0.67
14124,mimmered,N,8,"['m', 'immer', 'ed']",2,0.62
14125,mimmers,N,7,"['m', 'immer', 's']",2,0.57
14126,mimmin,N,6,"['m', 'im', 'm', 'in']",3,0.33
14127,mimmit,N,6,"['m', 'im', 'm', 'it']",3,0.33
14128,mimmits,N,7,"['m', 'im', 'm', 'its']",3,0.43
14129,mimmon,N,6,"['m', 'im', 'm', 'on']",3,0.33
14130,mimmoned,N,8,"['m', 'im', 'm', 'on', 'ed']",4,0.38
14131,mimmons,N,7,"['m', 'im', 'm', 'on', 's']",4,0.29
14132,mimp,N,4,"['m', 'imp']",1,0.5
14133,mimps,N,5,"['m', 'imp', 's']",2,0.4
14134,mimpshains,N,10,"['m', 'imp', 's', 'ha', 'in', 's']",5,0.4
14135,mimras,N,6,"['m', 'im', 'r', 'a', 's']",4,0.17
14136,mimta,N,5,"['m', 'im', 't', 'a']",3,0.2
14137,mincake,N,7,"['m', 'in', 'c', 'ake']",3,0.43
14138,minceless,N,9,"['m', 'in', 'ce', 'less']",3,0.56
14139,mincens,N,7,"['m', 'in', 'ce', 'n', 's']",4,0.29
14140,minching,N,8,"['m', 'in', 'ch', 'ing']",3,0.5
14141,mindered,N,8,"['mind', 'er', 'ed']",2,0.62
14142,mindland,N,8,"['mind', 'land']",1,0.75
14143,mindleance,N,10,"['mind', 'le', 'ance']",2,0.7
14144,mindled,N,7,"['mind', 'led']",1,0.71
14145,mindles,N,7,"['mind', 'le', 's']",2,0.57
14146,mindline,N,8,"['mind', 'line']",1,0.75
14147,mindly,N,6,"['mind', 'ly']",1,0.67
14148,mindman,N,7,"['mind', 'man']",1,0.71
14149,mindmast,N,8,"['mind', 'm', 'a', 's', 't']",4,0.38
14150,mindook,N,7,"['mind', 'ook']",1,0.71
14151,mindsail,N,8,"['mind', 's', 'ail']",2,0.62
14152,minesman,N,8,"['mine', 's', 'man']",2,0.62
14153,mingtain,N,8,"['m', 'ing', 't', 'a', 'in']",4,0.38
14154,mingtained,N,10,"['m', 'ing', 't', 'a', 'in', 'ed']",5,0.4
14155,mingtains,N,9,"['m', 'ing', 't', 'a', 'in', 's']",5,0.33
14156,minic,N,5,"['mini', 'c']",1,0.6
14157,minics,N,6,"['mini', 'c', 's']",2,0.5
14158,minkbag,N,7,"['m', 'in', 'k', 'bag']",3,0.43
14159,minker,N,6,"['m', 'in', 'ker']",2,0.5
14160,minking,N,7,"['m', 'in', 'king']",2,0.57
14161,minlice,N,7,"['m', 'in', 'lic', 'e']",3,0.43
14162,minnall,N,7,"['m', 'in', 'n', 'all']",3,0.43
14163,minning,N,7,"['m', 'inning']",1,0.71
14164,minped,N,6,"['m', 'in', 'p', 'ed']",3,0.33
14165,minsa,N,5,"['m', 'in', 's', 'a']",3,0.2
14166,minsas,N,6,"['m', 'in', 's', 'a', 's']",4,0.17
14167,minscelled,N,10,"['m', 'in', 's', 'cell', 'ed']",4,0.5
14168,minscrect,N,9,"['m', 'in', 's', 'c', 're', 'c', 't']",6,0.22
14169,minsing,N,7,"['m', 'in', 's', 'ing']",3,0.43
14170,minsish,N,7,"['m', 'in', 's', 'ish']",3,0.43
14171,minsless,N,8,"['m', 'in', 's', 'less']",3,0.5
14172,minsy,N,5,"['m', 'in', 's', 'y']",3,0.2
14173,mintace,N,7,"['m', 'in', 't', 'a', 'ce']",4,0.29
14174,mintaves,N,8,"['m', 'in', 't', 'a', 'ves']",4,0.38
14175,minthral,N,8,"['m', 'in', 'th', 'r', 'al']",4,0.38
14176,mintiles,N,8,"['m', 'in', 'til', 'e', 's']",4,0.38
14177,mintived,N,8,"['m', 'in', 't', 'ive', 'd']",4,0.38
14178,minude,N,6,"['m', 'in', 'u', 'd', 'e']",4,0.17
14179,mioch,N,5,"['m', 'i', 'o', 'ch']",3,0.2
14180,miocks,N,6,"['m', 'i', 'ock', 's']",3,0.33
14181,miossed,N,7,"['m', 'i', 'o', 's', 's', 'ed']",5,0.14
14182,mipe,N,4,"['m', 'i', 'p', 'e']",3,0.0
14183,miped,N,5,"['m', 'i', 'p', 'ed']",3,0.2
14184,mipes,N,5,"['m', 'i', 'p', 'e', 's']",4,0.0
14185,mipest,N,6,"['m', 'i', 'p', 'est']",3,0.33
14186,miphan,N,6,"['m', 'i', 'p', 'han']",3,0.33
14187,miphens,N,7,"['m', 'i', 'p', 'he', 'n', 's']",5,0.14
14188,miphibes,N,8,"['m', 'i', 'p', 'hi', 'be', 's']",5,0.25
14189,mipped,N,6,"['m', 'i', 'pped']",2,0.5
14190,mippen,N,6,"['m', 'i', 'p', 'pen']",3,0.33
14191,mipple,N,6,"['m', 'i', 'p', 'p', 'le']",4,0.17
14192,mippor,N,6,"['m', 'i', 'p', 'p', 'or']",4,0.17
14193,miq,N,3,"['m', 'i', 'q']",2,0.0
14194,miqist,N,6,"['m', 'i', 'q', 'is', 't']",4,0.17
14195,miqists,N,7,"['m', 'i', 'q', 'is', 't', 's']",5,0.14
14196,mirch,N,5,"['mir', 'ch']",1,0.6
14197,mirched,N,7,"['mir', 'ch', 'ed']",2,0.57
14198,mirding,N,7,"['mir', 'd', 'ing']",2,0.57
14199,mirds,N,5,"['mir', 'd', 's']",2,0.4
14200,mireer,N,6,"['mir', 'e', 'er']",2,0.5
14201,mireers,N,7,"['mir', 'e', 'ers']",2,0.57
14202,mirehead,N,8,"['mir', 'e', 'head']",2,0.62
14203,mireheads,N,9,"['mir', 'e', 'head', 's']",3,0.56
14204,mireing,N,7,"['mir', 'e', 'ing']",2,0.57
14205,mireings,N,8,"['mir', 'e', 'ing', 's']",3,0.5
14206,mireplight,N,10,"['mir', 'e', 'p', 'light']",3,0.6
14207,mireplights,N,11,"['mir', 'e', 'p', 'light', 's']",4,0.55
14208,mirey,N,5,"['mir', 'e', 'y']",2,0.4
14209,mirging,N,7,"['mir', 'g', 'ing']",2,0.57
14210,mirks,N,5,"['mir', 'k', 's']",2,0.4
14211,mirled,N,6,"['mir', 'led']",1,0.67
14212,mirm,N,4,"['mir', 'm']",1,0.5
14213,mirrs,N,5,"['mir', 'r', 's']",2,0.4
14214,mirsters,N,8,"['mir', 'ster', 's']",2,0.62
14215,mirstes,N,7,"['mir', 's', 't', 'e', 's']",4,0.29
14216,mirsting,N,8,"['mir', 's', 't', 'ing']",3,0.5
14217,mirt,N,4,"['mir', 't']",1,0.5
14218,mirthneat,N,9,"['mir', 'th', 'n', 'e', 'at']",4,0.44
14219,mirwen,N,6,"['mir', 'we', 'n']",2,0.5
14220,misboard,N,8,"['mis', 'board']",1,0.75
14221,misboed,N,7,"['mis', 'b', 'o', 'ed']",3,0.43
14222,misbood,N,7,"['mis', 'b', 'o', 'o', 'd']",4,0.29
14223,misbots,N,7,"['mis', 'b', 'o', 't', 's']",4,0.29
14224,miscans,N,7,"['mis', 'can', 's']",2,0.57
14225,misceg,N,6,"['mis', 'ce', 'g']",2,0.5
14226,miscell,N,7,"['mis', 'cell']",1,0.71
14227,miscemn,N,7,"['mis', 'ce', 'm', 'n']",3,0.43
14228,mischills,N,9,"['mis', 'ch', 'ill', 's']",3,0.56
14229,misclands,N,9,"['mis', 'c', 'land', 's']",3,0.56
14230,misdale,N,7,"['mis', 'dale']",1,0.71
14231,misfront,N,8,"['mis', 'front']",1,0.75
14232,misgeed,N,7,"['mis', 'ge', 'ed']",2,0.57
14233,mishale,N,7,"['mis', 'hal', 'e']",2,0.57
14234,mished,N,6,"['m', 'ish', 'ed']",2,0.5
14235,mishot,N,6,"['mis', 'hot']",1,0.67
14236,mishpield,N,9,"['m', 'ish', 'p', 'i', 'e', 'l', 'd']",6,0.22
14237,mishpields,N,10,"['m', 'ish', 'p', 'i', 'e', 'l', 'd', 's']",7,0.2
14238,misics,N,6,"['mis', 'ic', 's']",2,0.5
14239,misign,N,6,"['m', 'i', 'sign']",2,0.5
14240,misjumns,N,8,"['mis', 'ju', 'm', 'n', 's']",4,0.38
14241,misjuncts,N,9,"['mis', 'ju', 'n', 'c', 't', 's']",5,0.33
14242,misk,N,4,"['mis', 'k']",1,0.5
14243,misket,N,6,"['mis', 'ke', 't']",2,0.5
14244,mislitch,N,8,"['mis', 'l', 'itch']",2,0.62
14245,mislitched,N,10,"['mis', 'l', 'itch', 'ed']",3,0.6
14246,mislooms,N,8,"['mis', 'loom', 's']",2,0.62
14247,mislorm,N,7,"['mis', 'l', 'or', 'm']",3,0.43
14248,mislost,N,7,"['mis', 'lost']",1,0.71
14249,mislow,N,6,"['mis', 'low']",1,0.67
14250,misly,N,5,"['mis', 'ly']",1,0.6
14251,misnoled,N,8,"['mis', 'n', 'o', 'led']",3,0.5
14252,misphoofs,N,9,"['mis', 'p', 'h', 'o', 'of', 's']",5,0.33
14253,misping,N,7,"['mis', 'ping']",1,0.71
14254,mispolled,N,9,"['mis', 'poll', 'ed']",2,0.67
14255,misprolt,N,8,"['mis', 'pro', 'l', 't']",3,0.5
14256,misps,N,5,"['mis', 'p', 's']",2,0.4
14257,misqugned,N,9,"['mis', 'qu', 'g', 'n', 'ed']",4,0.44
14258,misroads,N,8,"['mis', 'road', 's']",2,0.62
14259,misrup,N,6,"['mis', 'r', 'up']",2,0.5
14260,misrups,N,7,"['mis', 'r', 'up', 's']",3,0.43
14261,missain,N,7,"['miss', 'a', 'in']",2,0.57
14262,missalls,N,8,"['miss', 'all', 's']",2,0.62
14263,missard,N,7,"['miss', 'ard']",1,0.71
14264,missbrake,N,9,"['miss', 'bra', 'ke']",2,0.67
14265,missmess,N,8,"['miss', 'me', 's', 's']",3,0.5
14266,missoke,N,7,"['miss', 'o', 'ke']",2,0.57
14267,missole,N,7,"['mis', 'sole']",1,0.71
14268,missoles,N,8,"['mis', 'sole', 's']",2,0.62
14269,missoves,N,8,"['miss', 'o', 'ves']",2,0.62
14270,misspeaf,N,8,"['miss', 'p', 'e', 'a', 'f']",4,0.38
14271,misspirds,N,9,"['miss', 'p', 'i', 'r', 'd', 's']",5,0.33
14272,misstayed,N,9,"['mis', 'stay', 'ed']",2,0.67
14273,mistel,N,6,"['mis', 'tel']",1,0.67
14274,mistis,N,6,"['mis', 't', 'is']",2,0.5
14275,mistraps,N,8,"['mis', 't', 'rap', 's']",3,0.5
14276,mistrer,N,7,"['mis', 't', 're', 'r']",3,0.43
14277,mistrinds,N,9,"['mis', 'tri', 'n', 'd', 's']",4,0.44
14278,mistross,N,8,"['mis', 't', 'r', 'o', 's', 's']",5,0.25
14279,misweeds,N,8,"['mis', 'we', 'ed', 's']",3,0.5
14280,miswidge,N,8,"['mis', 'w', 'i', 'd', 'ge']",4,0.38
14281,miswiles,N,8,"['mis', 'w', 'i', 'le', 's']",4,0.38
14282,mitam,N,5,"['m', 'it', 'am']",2,0.4
14283,mitams,N,6,"['m', 'it', 'am', 's']",3,0.33
14284,mitchdess,N,9,"['m', 'itch', 'd', 'e', 's', 's']",5,0.33
14285,mitchings,N,9,"['m', 'itch', 'ing', 's']",3,0.56
14286,mitels,N,6,"['m', 'it', 'e', 'l', 's']",4,0.17
14287,mitemarch,N,9,"['m', 'item', 'arch']",2,0.67
14288,mitepeed,N,8,"['m', 'it', 'e', 'p', 'e', 'ed']",5,0.25
14289,mith,N,4,"['m', 'it', 'h']",2,0.25
14290,mithe,N,5,"['m', 'i', 'the']",2,0.4
14291,mithope,N,7,"['m', 'it', 'hope']",2,0.57
14292,miths,N,5,"['m', 'it', 'h', 's']",3,0.2
14293,mittee,N,6,"['m', 'it', 't', 'e', 'e']",4,0.17
14294,mitters,N,7,"['m', 'it', 'ter', 's']",3,0.43
14295,miv,N,3,"['m', 'iv']",1,0.33
14296,mive,N,4,"['m', 'ive']",1,0.5
14297,miveaux,N,7,"['m', 'ive', 'a', 'ux']",3,0.43
14298,mivefold,N,8,"['m', 'ive', 'f', 'old']",3,0.5
14299,mives,N,5,"['m', 'ive', 's']",2,0.4
14300,miving,N,6,"['m', 'iv', 'ing']",2,0.5
14301,mivings,N,7,"['m', 'iv', 'ing', 's']",3,0.43
14302,mixids,N,6,"['mix', 'i', 'd', 's']",3,0.33
14303,miy,N,3,"['m', 'i', 'y']",2,0.0
14304,mmelte,N,6,"['m', 'me', 'l', 't', 'e']",4,0.17
14305,mmew,N,4,"['m', 'me', 'w']",2,0.25
14306,moads,N,5,"['m', 'o', 'a', 'd', 's']",4,0.0
14307,moak,N,4,"['m', 'o', 'ak']",2,0.25
14308,moaled,N,6,"['m', 'o', 'al', 'ed']",3,0.33
14309,moals,N,5,"['m', 'o', 'al', 's']",3,0.2
14310,moam,N,4,"['m', 'o', 'am']",2,0.25
14311,moanaws,N,7,"['m', 'o', 'an', 'a', 'w', 's']",5,0.14
14312,moanschaum,N,10,"['m', 'o', 'an', 's', 'ch', 'a', 'um']",6,0.3
14313,moapest,N,7,"['m', 'o', 'a', 'p', 'est']",4,0.29
14314,moaps,N,5,"['m', 'o', 'a', 'p', 's']",4,0.0
14315,moapstrom,N,9,"['m', 'o', 'a', 'p', 's', 't', 'rom']",6,0.22
14316,moaves,N,6,"['m', 'o', 'a', 'ves']",3,0.33
14317,moban,N,5,"['m', 'o', 'ban']",2,0.4
14318,mobbath,N,7,"['m', 'o', 'b', 'b', 'a', 'th']",5,0.14
14319,mobbaths,N,8,"['m', 'o', 'b', 'b', 'a', 'th', 's']",6,0.12
14320,mobente,N,7,"['m', 'o', 'b', 'ent', 'e']",4,0.29
14321,mober,N,5,"['m', 'o', 'ber']",2,0.4
14322,mobes,N,5,"['m', 'o', 'be', 's']",3,0.2
14323,mobo,N,4,"['m', 'o', 'b', 'o']",3,0.0
14324,moc,N,3,"['m', 'o', 'c']",2,0.0
14325,mocar,N,5,"['m', 'o', 'car']",2,0.4
14326,mocars,N,6,"['m', 'o', 'car', 's']",3,0.33
14327,mocer,N,5,"['m', 'o', 'c', 'er']",3,0.2
14328,mocken,N,6,"['m', 'ock', 'e', 'n']",3,0.33
14329,mockened,N,8,"['m', 'ock', 'e', 'n', 'ed']",4,0.38
14330,mockle,N,6,"['m', 'ock', 'le']",2,0.5
14331,mockles,N,7,"['m', 'ock', 'le', 's']",3,0.43
14332,mockly,N,6,"['m', 'ock', 'ly']",2,0.5
14333,mockscul,N,8,"['m', 'ock', 's', 'cul']",3,0.5
14334,mocksmess,N,9,"['m', 'ock', 's', 'me', 's', 's']",5,0.33
14335,moclo,N,5,"['m', 'o', 'c', 'l', 'o']",4,0.0
14336,mocone,N,6,"['m', 'o', 'con', 'e']",3,0.33
14337,modar,N,5,"['m', 'o', 'd', 'ar']",3,0.2
14338,moddab,N,6,"['m', 'o', 'd', 'd', 'a', 'b']",5,0.0
14339,moddent,N,7,"['m', 'o', 'd', 'd', 'ent']",4,0.29
14340,moddle,N,6,"['m', 'o', 'd', 'd', 'le']",4,0.17
14341,moddled,N,7,"['m', 'o', 'd', 'd', 'led']",4,0.29
14342,modge,N,5,"['m', 'o', 'd', 'ge']",3,0.2
14343,moeds,N,5,"['m', 'o', 'ed', 's']",3,0.2
14344,moens,N,5,"['m', 'o', 'e', 'n', 's']",4,0.0
14345,mofel,N,5,"['m', 'of', 'e', 'l']",3,0.2
14346,moffed,N,6,"['m', 'off', 'ed']",2,0.5
14347,moffies,N,7,"['m', 'off', 'ies']",2,0.57
14348,moffs,N,5,"['m', 'off', 's']",2,0.4
14349,moffy,N,5,"['m', 'off', 'y']",2,0.4
14350,moft,N,4,"['m', 'of', 't']",2,0.25
14351,moge,N,4,"['m', 'o', 'ge']",2,0.25
14352,mogged,N,6,"['m', 'o', 'g', 'g', 'ed']",4,0.17
14353,mogies,N,6,"['m', 'o', 'g', 'ies']",3,0.33
14354,mogish,N,6,"['m', 'o', 'g', 'ish']",3,0.33
14355,mogode,N,6,"['m', 'o', 'go', 'd', 'e']",4,0.17
14356,mogy,N,4,"['m', 'o', 'g', 'y']",3,0.0
14357,moha,N,4,"['m', 'o', 'ha']",2,0.25
14358,mohil,N,5,"['m', 'o', 'hi', 'l']",3,0.2
14359,moilor,N,6,"['m', 'oil', 'or']",2,0.5
14360,mointed,N,7,"['m', 'o', 'in', 't', 'ed']",4,0.29
14361,mointer,N,7,"['m', 'o', 'inter']",2,0.57
14362,mointest,N,8,"['m', 'o', 'in', 'test']",3,0.5
14363,mointings,N,9,"['m', 'o', 'in', 't', 'ing', 's']",5,0.33
14364,mointy,N,6,"['m', 'o', 'in', 't', 'y']",4,0.17
14365,moiwu,N,5,"['m', 'o', 'i', 'w', 'u']",4,0.0
14366,mojoir,N,6,"['m', 'o', 'jo', 'i', 'r']",4,0.17
14367,mojuesce,N,8,"['m', 'o', 'ju', 'e', 's', 'ce']",5,0.25
14368,molared,N,7,"['m', 'olar', 'ed']",2,0.57
14369,molers,N,6,"['m', 'o', 'ler', 's']",3,0.33
14370,molia,N,5,"['m', 'o', 'l', 'i', 'a']",4,0.0
14371,moligns,N,7,"['m', 'o', 'lig', 'n', 's']",4,0.29
14372,molion,N,6,"['m', 'o', 'l', 'ion']",3,0.33
14373,molions,N,7,"['m', 'o', 'l', 'ion', 's']",4,0.29
14374,molios,N,6,"['m', 'o', 'l', 'i', 'o', 's']",5,0.0
14375,molir,N,5,"['m', 'o', 'l', 'i', 'r']",4,0.0
14376,molk,N,4,"['m', 'o', 'l', 'k']",3,0.0
14377,molks,N,5,"['m', 'o', 'l', 'k', 's']",4,0.0
14378,mollage,N,7,"['m', 'o', 'll', 'age']",3,0.43
