Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
vucht,N,5,"['v', 'u', 'cht']",2,0.4,756.1,0.87
vuchten,N,7,"['v', 'u', 'ch', 'ten']",3,0.43,814.71,0.72
vuien,N,5,"['v', 'u', 'ien']",2,0.4,625.14,0.95
vuik,N,4,"['v', 'u', 'ik']",2,0.25,681.08,0.95
vuikje,N,6,"['v', 'u', 'ik', 'je']",3,0.33,716.0,0.92
vuiling,N,7,"['v', 'u', 'il', 'ing']",3,0.43,902.0,0.46
vuilknok,N,8,"['v', 'u', 'il', 'k', 'no', 'k']",5,0.25,713.29,0.95
vuiltal,N,7,"['v', 'u', 'il', 't', 'al']",4,0.29,767.72,0.97
vuiltien,N,8,"['v', 'u', 'il', 'tien']",3,0.5,723.0,1.0
vuiltig,N,7,"['v', 'u', 'il', 'ti', 'g']",4,0.29,739.27,0.95
vuimde,N,6,"['v', 'u', 'im', 'de']",3,0.33,651.89,0.97
vuimden,N,7,"['v', 'u', 'im', 'den']",3,0.43,662.19,0.97
vuintje,N,7,"['v', 'u', 'int', 'je']",3,0.43,654.95,1.0
vuintjes,N,8,"['v', 'u', 'int', 'j', 'es']",4,0.38,667.72,1.0
vuis,N,4,"['v', 'u', 'is']",2,0.25,714.19,0.82
vuitje,N,6,"['v', 'uit', 'je']",2,0.5,727.14,0.97
vuitjes,N,7,"['v', 'uit', 'j', 'es']",3,0.43,709.15,0.87
vuk,N,3,"['v', 'u', 'k']",2,0.0,567.46,1.0
vukken,N,6,"['v', 'u', 'k', 'ken']",3,0.33,639.68,1.0
vukt,N,4,"['v', 'u', 'k', 't']",3,0.0,595.05,1.0
vule,N,4,"['v', 'u', 'le']",2,0.25,606.92,1.0
vun,N,3,"['v', 'un']",1,0.33,587.84,1.0
vunkaat,N,7,"['v', 'un', 'k', 'a', 'at']",4,0.29,587.97,0.97
vuppair,N,7,"['v', 'up', 'pa', 'ir']",3,0.43,630.68,1.0
vus,N,3,"['v', 'us']",1,0.33,610.69,1.0
vusba,N,5,"['v', 'us', 'ba']",2,0.4,586.68,1.0
vusba's,N,7,"['v', 'us', 'ba', ""'"", 's']",4,0.29,583.05,0.97
vussen,N,6,"['v', 'us', 'sen']",2,0.5,630.84,0.97
vusten,N,6,"['v', 'us', 'ten']",2,0.5,665.51,1.0
vusters,N,7,"['v', 'us', 'ter', 's']",3,0.43,628.85,1.0
vusting,N,7,"['v', 'ust', 'ing']",2,0.57,657.78,0.95
vuurbert,N,8,"['v', 'u', 'ur', 'ber', 't']",4,0.38,679.26,0.95
vuurkart,N,8,"['v', 'u', 'ur', 'k', 'art']",4,0.38,698.61,0.95
vuurmeel,N,8,"['v', 'u', 'ur', 'me', 'el']",4,0.38,751.53,0.92
vuurvoud,N,8,"['v', 'u', 'ur', 'v', 'ou', 'd']",5,0.25,830.97,0.87
vuurziel,N,8,"['v', 'u', 'ur', 'zi', 'el']",4,0.38,727.08,0.67
wa,N,2,"['w', 'a']",1,0.0,682.55,0.85
waaf,N,4,"['w', 'a', 'af']",2,0.25,594.74,1.0
waagd,N,5,"['w', 'a', 'ag', 'd']",3,0.2,774.1,0.64
waagschap,N,9,"['w', 'a', 'ag', 'sch', 'ap']",4,0.44,726.54,0.95
waagstrook,N,10,"['w', 'a', 'ag', 'str', 'ook']",4,0.5,692.88,0.85
waaltjes,N,8,"['w', 'a', 'al', 't', 'j', 'es']",5,0.25,785.81,0.77
waandach,N,8,"['w', 'a', 'and', 'ach']",3,0.5,615.11,0.97
waandog,N,7,"['w', 'a', 'ando', 'g']",3,0.43,652.76,0.97
waands,N,6,"['w', 'a', 'and', 's']",3,0.33,641.23,0.97
waap,N,4,"['w', 'a', 'ap']",2,0.25,625.84,0.97
waarag,N,6,"['waar', 'ag']",1,0.67,610.03,1.0
waarat,N,6,"['waar', 'at']",1,0.67,625.31,1.0
waarbeer,N,8,"['waar', 'be', 'er']",2,0.62,690.46,0.97
waarbijn,N,8,"['waar', 'b', 'ijn']",2,0.62,704.91,0.9
waardaagd,N,9,"['waar', 'da', 'ag', 'd']",3,0.56,642.66,0.97
waardants,N,9,"['waar', 'd', 'ants']",2,0.67,616.74,1.0
waareen,N,7,"['waar', 'een']",1,0.71,840.42,0.69
waargi,N,6,"['waar', 'gi']",1,0.67,614.18,1.0
waarif,N,6,"['waar', 'if']",1,0.67,623.44,1.0
waarlicht,N,9,"['waar', 'li', 'cht']",2,0.67,826.85,0.79
waarman,N,7,"['waar', 'man']",1,0.71,746.46,0.92
waarmeer,N,8,"['waar', 'me', 'er']",2,0.62,796.75,0.79
waarmie,N,7,"['waar', 'm', 'ie']",2,0.57,633.84,0.97
waarnat,N,7,"['waar', 'n', 'at']",2,0.57,725.68,0.95
waars,N,5,"['waar', 's']",1,0.6,712.0,0.79
waarscharm,N,10,"['waar', 'sch', 'ar', 'm']",3,0.6,708.53,0.97
waarschikt,N,10,"['waar', 'sch', 'ik', 't']",3,0.6,755.41,0.95
waarsteen,N,9,"['waar', 'ste', 'en']",2,0.67,746.37,0.92
waartij,N,7,"['waar', 'ti', 'j']",2,0.57,720.16,0.95
waartje,N,7,"['waar', 't', 'je']",2,0.57,720.37,1.0
waartjes,N,8,"['waar', 't', 'j', 'es']",3,0.5,694.86,0.95
waarton,N,7,"['waar', 't', 'on']",2,0.57,721.57,0.97
waartsen,N,8,"['waar', 'ts', 'en']",2,0.62,677.41,1.0
waarva,N,6,"['waar', 'va']",1,0.67,691.91,0.92
waarvin,N,7,"['waar', 'v', 'in']",2,0.57,700.0,0.92
waarzaak,N,8,"['waar', 'za', 'ak']",2,0.62,713.3,0.97
waarzee,N,7,"['waar', 'ze', 'e']",2,0.57,764.59,0.87
waarzier,N,8,"['waar', 'zi', 'er']",2,0.62,689.37,1.0
waat,N,4,"['w', 'a', 'at']",2,0.25,616.81,0.95
waatjes,N,7,"['w', 'a', 'at', 'j', 'es']",4,0.29,689.91,0.92
waatzond,N,8,"['w', 'a', 'at', 'z', 'ond']",4,0.38,634.08,1.0
wach,N,4,"['w', 'ach']",1,0.5,602.18,0.97
wachtmist,N,9,"['w', 'a', 'cht', 'm', 'ist']",4,0.44,753.7,0.92
wachtszaak,N,10,"['w', 'ach', 'ts', 'za', 'ak']",4,0.5,804.75,0.67
waddel,N,6,"['w', 'ad', 'del']",2,0.5,640.51,1.0
wadder,N,6,"['w', 'ad', 'der']",2,0.5,673.11,0.97
wader,N,5,"['w', 'a', 'der']",2,0.4,627.32,0.97
wadje,N,5,"['w', 'ad', 'je']",2,0.4,659.34,0.82
wadlicht,N,8,"['w', 'ad', 'li', 'cht']",3,0.5,661.45,1.0
wag,N,3,"['w', 'ag']",1,0.33,664.18,0.87
waggen,N,6,"['w', 'ag', 'gen']",2,0.5,696.29,0.9
wagje,N,5,"['w', 'ag', 'je']",2,0.4,672.7,0.95
wagjes,N,6,"['w', 'ag', 'j', 'es']",3,0.33,692.22,1.0
wagzel,N,6,"['w', 'ag', 'z', 'el']",3,0.33,595.38,1.0
wairs,N,5,"['w', 'a', 'ir', 's']",3,0.2,599.78,0.97
wais,N,4,"['w', 'ais']",1,0.5,619.63,0.97
wakgan,N,6,"['w', 'ak', 'gan']",2,0.5,597.21,0.97
wakkend,N,7,"['w', 'ak', 'ken', 'd']",3,0.43,718.27,0.79
waklus,N,6,"['w', 'ak', 'l', 'us']",3,0.33,587.85,1.0
wakt,N,4,"['w', 'ak', 't']",2,0.25,646.12,0.9
wakte,N,5,"['w', 'ak', 'te']",2,0.4,705.03,0.87
wakten,N,6,"['w', 'ak', 'ten']",2,0.5,716.39,0.97
walder,N,6,"['w', 'al', 'der']",2,0.5,626.19,0.95
wale,N,4,"['w', 'ale']",1,0.5,654.95,0.97
walent,N,6,"['w', 'al', 'ent']",2,0.5,656.66,0.97
walf,N,4,"['w', 'al', 'f']",2,0.25,626.78,0.95
walfbaar,N,8,"['w', 'al', 'f', 'b', 'aar']",4,0.38,655.72,1.0
walge,N,5,"['w', 'al', 'ge']",2,0.4,747.72,0.95
wallig,N,6,"['w', 'al', 'li', 'g']",3,0.33,736.14,0.9
walruit,N,7,"['w', 'al', 'ru', 'it']",3,0.43,714.29,0.9
walven,N,6,"['w', 'al', 'ven']",2,0.5,697.55,1.0
wame,N,4,"['w', 'ame']",1,0.5,630.69,1.0
wammer,N,6,"['w', 'am', 'mer']",2,0.5,666.79,1.0
wampen,N,6,"['w', 'am', 'pen']",2,0.5,656.18,1.0
wampers,N,7,"['w', 'am', 'per', 's']",3,0.43,671.11,0.97
wandpant,N,8,"['w', 'and', 'p', 'ant']",3,0.5,704.0,0.85
wanga's,N,7,"['w', 'an', 'ga', ""'"", 's']",4,0.29,595.68,0.95
wango's,N,7,"['w', 'an', 'go', ""'"", 's']",4,0.29,658.34,0.97
wangszee,N,8,"['w', 'ang', 's', 'ze', 'e']",4,0.38,649.97,1.0
wanken,N,6,"['w', 'an', 'ken']",2,0.5,748.03,0.85
wans,N,4,"['w', 'ans']",1,0.5,626.82,1.0
wansen,N,6,"['w', 'ans', 'en']",2,0.5,656.76,1.0
wanter,N,6,"['w', 'an', 'ter']",2,0.5,699.39,0.97
wap,N,3,"['w', 'ap']",1,0.33,670.79,1.0
waper,N,5,"['w', 'a', 'per']",2,0.4,652.75,0.95
waping,N,6,"['w', 'ap', 'ing']",2,0.5,661.57,0.95
wappels,N,7,"['w', 'ap', 'pel', 's']",3,0.43,622.29,0.97
wappen,N,6,"['w', 'ap', 'pen']",2,0.5,684.39,0.85
wappies,N,7,"['w', 'ap', 'p', 'i', 'es']",4,0.29,586.46,1.0
wargen,N,6,"['w', 'ar', 'gen']",2,0.5,629.61,1.0
warken,N,6,"['w', 'ar', 'ken']",2,0.5,677.03,1.0
warst,N,5,"['w', 'ar', 'st']",2,0.4,627.95,0.97
warte,N,5,"['w', 'ar', 'te']",2,0.4,627.69,1.0
warten,N,6,"['w', 'ar', 'ten']",2,0.5,656.36,1.0
warter,N,6,"['w', 'ar', 'ter']",2,0.5,624.82,0.97
warven,N,6,"['w', 'ar', 'ven']",2,0.5,622.97,1.0
warvers,N,7,"['w', 'ar', 'vers']",2,0.57,629.74,1.0
warwool,N,7,"['w', 'ar', 'wo', 'ol']",3,0.43,641.08,1.0
wasers,N,6,"['was', 'ers']",1,0.67,655.74,0.97
wasja,N,5,"['was', 'j', 'a']",2,0.4,586.46,1.0
wasja's,N,7,"['was', 'j', 'a', ""'"", 's']",4,0.29,585.21,1.0
wasje,N,5,"['was', 'je']",1,0.6,789.17,0.18
waskruid,N,8,"['was', 'k', 'ru', 'id']",3,0.5,848.22,0.59
waswijd,N,7,"['was', 'w', 'ij', 'd']",3,0.43,695.56,0.97
wate,N,4,"['w', 'a', 'te']",2,0.25,678.87,0.97
waten,N,5,"['wat', 'en']",1,0.6,732.91,0.92
watho,N,5,"['wat', 'ho']",1,0.6,565.56,1.0
watho's,N,7,"['wat', 'ho', ""'"", 's']",3,0.43,570.05,1.0
wating,N,6,"['wat', 'ing']",1,0.67,655.35,0.97
watoen,N,6,"['wat', 'o', 'en']",2,0.5,601.58,0.97
wats,N,4,"['wat', 's']",1,0.5,682.29,0.97
watsen,N,6,"['wat', 'sen']",1,0.67,707.14,1.0
watte,N,5,"['wat', 'te']",1,0.6,817.46,0.74
wattend,N,7,"['wat', 'ten', 'd']",2,0.57,738.78,0.95
watuts,N,6,"['wat', 'ut', 's']",2,0.5,602.76,1.0
waven,N,5,"['w', 'a', 'ven']",2,0.4,732.94,0.95
wavens,N,6,"['w', 'a', 'ven', 's']",3,0.33,678.3,0.95
wawels,N,6,"['w', 'a', 'wel', 's']",3,0.33,619.92,1.0
wecht,N,5,"['we', 'cht']",1,0.6,623.68,0.95
weders,N,6,"['we', 'der', 's']",2,0.5,681.41,0.77
wedjaan,N,7,"['w', 'ed', 'j', 'aan']",3,0.43,592.51,1.0
weeder,N,6,"['we', 'e', 'der']",2,0.5,631.62,1.0
weedje,N,6,"['we', 'ed', 'je']",2,0.5,680.87,0.9
weedjes,N,7,"['we', 'ed', 'j', 'es']",3,0.43,674.87,0.9
weefheid,N,8,"['we', 'ef', 'he', 'id']",3,0.5,801.56,0.97
weegte,N,6,"['we', 'eg', 'te']",2,0.5,848.92,0.72
weekvlak,N,8,"['we', 'ek', 'v', 'la', 'k']",4,0.38,698.07,0.9
weelstroom,N,10,"['we', 'el', 's', 'tro', 'om']",4,0.5,661.13,1.0
weeltijd,N,8,"['we', 'el', 'ti', 'j', 'd']",4,0.38,664.25,0.95
weeltje,N,7,"['we', 'el', 't', 'je']",3,0.43,702.52,0.95
weeltjes,N,8,"['we', 'el', 't', 'j', 'es']",4,0.38,751.49,0.95
weem,N,4,"['we', 'em']",1,0.5,566.61,0.97
weemten,N,7,"['we', 'em', 'ten']",2,0.57,637.27,1.0
weemtes,N,7,"['we', 'em', 'tes']",2,0.57,590.41,0.95
weenhoos,N,8,"['w', 'een', 'ho', 'os']",3,0.5,625.23,0.95
weentje,N,7,"['we', 'ent', 'je']",2,0.57,832.57,0.74
weentjes,N,8,"['we', 'ent', 'j', 'es']",3,0.5,785.45,0.85
weep,N,4,"['we', 'ep']",1,0.5,694.4,0.9
weepgaand,N,9,"['we', 'ep', 'ga', 'and']",3,0.56,690.03,1.0
weepijd,N,7,"['we', 'ep', 'ij', 'd']",3,0.43,629.53,1.0
weepjes,N,7,"['we', 'ep', 'j', 'es']",3,0.43,700.67,0.95
weepte,N,6,"['we', 'ep', 'te']",2,0.5,715.1,0.85
weepten,N,7,"['we', 'ep', 'ten']",2,0.57,653.85,0.9
weeraf,N,6,"['we', 'er', 'af']",2,0.5,885.92,0.36
weerbaas,N,8,"['we', 'er', 'ba', 'as']",3,0.5,741.52,0.85
weerdek,N,7,"['we', 'er', 'de', 'k']",3,0.43,699.06,0.87
weerdert,N,8,"['we', 'er', 'der', 't']",3,0.5,625.81,0.97
weerdreen,N,9,"['we', 'er', 'd', 're', 'en']",4,0.44,634.66,0.97
weereen,N,7,"['we', 'er', 'een']",2,0.57,667.37,0.87
weerier,N,7,"['we', 'er', 'i', 'er']",3,0.43,716.76,1.0
weerklams,N,9,"['we', 'er', 'k', 'la', 'm', 's']",5,0.33,668.46,0.97
weernen,N,7,"['we', 'er', 'nen']",2,0.57,645.69,1.0
weerpijns,N,9,"['we', 'er', 'p', 'ijn', 's']",4,0.44,664.76,0.97
weerpol,N,7,"['we', 'er', 'p', 'ol']",3,0.43,655.28,0.97
weerroetst,N,10,"['we', 'er', 'ro', 'et', 'st']",4,0.5,726.32,0.97
weerstel,N,8,"['we', 'ers', 'te', 'l']",3,0.5,796.65,0.69
weertocht,N,9,"['we', 'er', 'to', 'cht']",3,0.56,828.18,0.62
weerwoon,N,8,"['we', 'er', 'wo', 'on']",3,0.5,691.69,0.92
weerzoeld,N,9,"['we', 'er', 'zo', 'el', 'd']",4,0.44,652.23,1.0
weerzorn,N,8,"['we', 'er', 'z', 'or', 'n']",4,0.38,664.5,1.0
weesgel,N,7,"['we', 'es', 'gel']",2,0.57,636.29,0.97
weesgels,N,8,"['we', 'es', 'gel', 's']",3,0.5,680.75,1.0
weeszeer,N,8,"['we', 'es', 'ze', 'er']",3,0.5,656.92,0.97
wef,N,3,"['we', 'f']",1,0.33,647.18,1.0
weffen,N,6,"['we', 'f', 'f', 'en']",3,0.33,658.53,1.0
weft,N,4,"['we', 'f', 't']",2,0.25,621.92,1.0
wegboop,N,7,"['we', 'g', 'bo', 'op']",3,0.43,679.11,0.97
weglaas,N,7,"['we', 'g', 'la', 'as']",3,0.43,653.68,0.97
wegschijd,N,9,"['we', 'g', 'sch', 'ij', 'd']",4,0.44,689.18,1.0
weigen,N,6,"['we', 'i', 'gen']",2,0.5,842.63,0.79
weik,N,4,"['we', 'ik']",1,0.5,617.14,0.95
weiken,N,6,"['we', 'i', 'ken']",2,0.5,641.93,0.85
weil,N,4,"['we', 'il']",1,0.5,733.33,0.87
weilen,N,6,"['we', 'il', 'en']",2,0.5,682.26,0.64
wein,N,4,"['we', 'in']",1,0.5,614.86,1.0
weindde,N,7,"['we', 'ind', 'de']",2,0.57,713.97,1.0
weinen,N,6,"['we', 'in', 'en']",2,0.5,704.54,1.0
weinhoos,N,8,"['we', 'in', 'ho', 'os']",3,0.5,632.62,1.0
weirig,N,6,"['we', 'ir', 'ig']",2,0.5,633.59,0.97
weis,N,4,"['we', 'is']",1,0.5,627.89,0.97
weisel,N,6,"['we', 'is', 'el']",2,0.5,639.18,0.97
weisels,N,7,"['we', 'is', 'el', 's']",3,0.43,608.26,1.0
weite,N,5,"['we', 'ite']",1,0.6,643.94,0.95
wekers,N,6,"['we', 'k', 'ers']",2,0.5,747.86,0.79
weks,N,4,"['we', 'k', 's']",2,0.25,602.9,1.0
weldijk,N,7,"['wel', 'di', 'j', 'k']",3,0.43,740.46,1.0
welers,N,6,"['wel', 'ers']",1,0.67,642.33,1.0
welftaarts,N,10,"['wel', 'f', 'ta', 'ar', 'ts']",4,0.5,676.95,0.97
welfvant,N,8,"['wel', 'f', 'van', 't']",3,0.5,633.05,1.0
welg,N,4,"['wel', 'g']",1,0.5,756.84,0.79
welhoets,N,8,"['wel', 'ho', 'et', 's']",3,0.5,600.79,1.0
wellonk,N,7,"['wel', 'l', 'on', 'k']",3,0.43,625.46,0.95
welm,N,4,"['wel', 'm']",1,0.5,645.83,0.85
welmeen,N,7,"['wel', 'me', 'en']",2,0.57,672.62,0.95
welmen,N,6,"['wel', 'men']",1,0.67,672.14,0.77
welpum,N,6,"['wel', 'pu', 'm']",2,0.5,608.33,1.0
wels,N,4,"['wel', 's']",1,0.5,630.08,1.0
welst,N,5,"['wel', 'st']",1,0.6,637.69,0.92
wemen,N,5,"['we', 'men']",1,0.6,646.13,1.0
wemt,N,4,"['we', 'm', 't']",2,0.25,589.39,1.0
weng,N,4,"['w', 'en', 'g']",2,0.25,636.72,0.95
wengt,N,5,"['w', 'en', 'g', 't']",3,0.2,642.82,0.9
wengtust,N,8,"['w', 'en', 'g', 't', 'ust']",4,0.38,640.59,1.0
wensing,N,7,"['w', 'ens', 'ing']",2,0.57,697.79,0.82
wentrand,N,8,"['w', 'ent', 'r', 'and']",3,0.5,661.74,1.0
wenzel,N,6,"['w', 'en', 'z', 'el']",3,0.33,634.35,0.95
wenzels,N,7,"['w', 'en', 'z', 'el', 's']",4,0.29,642.87,1.0
wenzing,N,7,"['w', 'en', 'z', 'ing']",3,0.43,646.32,1.0
wep,N,3,"['we', 'p']",1,0.33,677.88,0.9
wepaal,N,6,"['we', 'pa', 'al']",2,0.5,591.97,1.0
wepen,N,5,"['we', 'pen']",1,0.6,709.68,0.95
wepend,N,6,"['we', 'p', 'end']",2,0.5,682.25,0.95
wepers,N,6,"['we', 'per', 's']",2,0.5,678.18,0.97
wer,N,3,['wer'],0,0.67,600.14,0.97
werbra,N,6,"['wer', 'b', 'ra']",2,0.5,669.79,1.0
werde,N,5,"['wer', 'de']",1,0.6,642.46,0.97
wergen,N,6,"['wer', 'gen']",1,0.67,684.6,0.92
wergt,N,5,"['wer', 'g', 't']",2,0.4,671.3,0.95
werkbee,N,7,"['wer', 'k', 'be', 'e']",3,0.43,610.0,0.95
werkborg,N,8,"['wer', 'k', 'b', 'or', 'g']",4,0.38,741.57,0.85
werkdrak,N,8,"['wer', 'k', 'd', 'ra', 'k']",4,0.38,763.24,0.95
werkkreep,N,9,"['wer', 'k', 'k', 're', 'ep']",4,0.44,775.39,0.92
werkmaad,N,8,"['wer', 'k', 'ma', 'ad']",3,0.5,748.65,0.77
werkmaag,N,8,"['wer', 'k', 'ma', 'ag']",3,0.5,773.35,0.87
werkmaas,N,8,"['wer', 'k', 'ma', 'as']",3,0.5,706.29,1.0
werkmaat,N,8,"['wer', 'k', 'ma', 'at']",3,0.5,874.09,0.31
werkmert,N,8,"['wer', 'k', 'mer', 't']",3,0.5,636.03,1.0
werknog,N,7,"['wer', 'k', 'nog']",2,0.57,715.53,0.97
werknook,N,8,"['wer', 'k', 'no', 'ok']",3,0.5,712.41,0.97
werksast,N,8,"['wer', 'k', 's', 'as', 't']",4,0.38,686.46,1.0
werkstaart,N,10,"['wer', 'k', 'sta', 'art']",3,0.6,833.83,0.72
werksticht,N,10,"['wer', 'k', 'sti', 'cht']",3,0.6,758.83,0.97
werktamp,N,8,"['wer', 'k', 't', 'am', 'p']",4,0.38,719.78,0.97
werkton,N,7,"['wer', 'k', 't', 'on']",3,0.43,693.2,0.92
werkvaard,N,9,"['wer', 'k', 'va', 'ard']",3,0.56,755.12,0.9
werm,N,4,"['wer', 'm']",1,0.5,679.87,0.97
wermen,N,6,"['wer', 'men']",1,0.67,683.29,1.0
wern,N,4,"['wer', 'n']",1,0.5,597.13,1.0
werpstoom,N,9,"['wer', 'p', 's', 'to', 'om']",4,0.44,695.34,0.97
wers,N,4,"['w', 'ers']",1,0.5,603.32,0.97
wert,N,4,"['wer', 't']",1,0.5,638.89,0.97
werwaart,N,8,"['wer', 'waar', 't']",2,0.62,656.06,1.0
werwt,N,5,"['wer', 'w', 't']",2,0.4,638.79,1.0
werzing,N,7,"['wer', 'z', 'ing']",2,0.57,620.69,0.95
wes,N,3,"['w', 'es']",1,0.33,617.97,1.0
wessen,N,6,"['w', 'es', 'sen']",2,0.5,644.08,0.95
weste,N,5,"['w', 'este']",1,0.6,698.28,0.85
westpring,N,9,"['w', 'est', 'pr', 'ing']",3,0.56,722.24,0.97
weter,N,5,"['w', 'et', 'er']",2,0.4,712.78,0.67
wetmaak,N,7,"['w', 'et', 'ma', 'ak']",3,0.43,679.53,0.97
wets,N,4,"['w', 'et', 's']",2,0.25,726.32,0.79
wetsblauw,N,9,"['w', 'et', 's', 'b', 'la', 'u', 'w']",6,0.22,704.12,0.9
wetst,N,5,"['w', 'et', 'st']",2,0.4,645.92,0.97
wevent,N,6,"['we', 'vent']",1,0.67,621.73,0.95
weverds,N,7,"['we', 'ver', 'd', 's']",3,0.43,671.56,0.97
wex,N,3,"['we', 'x']",1,0.33,586.21,1.0
wezent,N,6,"['we', 'z', 'ent']",2,0.5,639.26,0.97
whinxen,N,7,"['wh', 'in', 'x', 'en']",3,0.43,575.18,1.0
wi,N,2,"['w', 'i']",1,0.0,659.14,1.0
wichter,N,7,"['w', 'i', 'ch', 'ter']",3,0.43,694.42,1.0
wichters,N,8,"['w', 'i', 'ch', 'ter', 's']",4,0.38,627.56,0.97
wichtse,N,7,"['w', 'i', 'cht', 'se']",3,0.43,683.92,0.97
wichtte,N,7,"['w', 'i', 'cht', 'te']",3,0.43,757.38,0.82
wid,N,3,"['w', 'id']",1,0.33,618.13,0.97
widden,N,6,"['w', 'id', 'den']",2,0.5,644.46,1.0
widders,N,7,"['w', 'id', 'der', 's']",3,0.43,614.74,1.0
widding,N,7,"['w', 'id', 'ding']",2,0.57,622.84,0.97
wiechtje,N,8,"['w', 'ie', 'cht', 'je']",3,0.5,651.24,0.95
wiechtjes,N,9,"['w', 'ie', 'cht', 'j', 'es']",4,0.44,720.84,1.0
wief,N,4,"['w', 'ie', 'f']",2,0.25,651.24,0.97
wiefjes,N,7,"['w', 'ie', 'f', 'j', 'es']",4,0.29,656.57,0.95
wiege,N,5,"['w', 'ie', 'ge']",2,0.4,706.07,0.82
wieker,N,6,"['w', 'ie', 'k', 'er']",3,0.33,689.67,0.87
wiekit,N,6,"['w', 'ie', 'k', 'it']",3,0.33,599.78,1.0
wiekjes,N,7,"['w', 'ie', 'k', 'j', 'es']",4,0.29,666.73,0.28
wielpaal,N,8,"['w', 'i', 'el', 'pa', 'al']",4,0.38,667.2,0.85
wiem,N,4,"['w', 'ie', 'm']",2,0.25,627.7,1.0
wiemde,N,6,"['w', 'ie', 'm', 'de']",3,0.33,600.13,1.0
wien,N,4,"['w', 'ien']",1,0.5,611.47,1.0
wiende,N,6,"['w', 'ien', 'de']",2,0.5,640.62,0.95
wienel,N,6,"['w', 'ien', 'el']",2,0.5,596.33,1.0
wienen,N,6,"['w', 'ien', 'en']",2,0.5,644.82,1.0
wieners,N,7,"['w', 'ien', 'ers']",2,0.57,623.89,0.92
wientje,N,7,"['w', 'ient', 'je']",2,0.57,653.21,1.0
wieper,N,6,"['w', 'ie', 'per']",2,0.5,619.97,1.0
wiepers,N,7,"['w', 'ie', 'per', 's']",3,0.43,677.19,0.97
wiert,N,5,"['w', 'i', 'er', 't']",3,0.2,633.18,0.87
wiesje,N,6,"['w', 'i', 'es', 'je']",3,0.33,629.64,1.0
wiesjes,N,7,"['w', 'i', 'es', 'j', 'es']",4,0.29,647.11,1.0
wiest,N,5,"['w', 'i', 'est']",2,0.4,637.92,0.97
wieten,N,6,"['w', 'i', 'et', 'en']",3,0.33,706.97,0.97
wietje,N,6,"['w', 'i', 'et', 'je']",3,0.33,853.64,0.72
wieven,N,6,"['w', 'ie', 'ven']",2,0.5,630.38,0.92
wif,N,3,"['w', 'if']",1,0.33,660.95,0.97
wiging,N,6,"['w', 'ig', 'ing']",2,0.5,616.36,1.0
wiglo's,N,7,"['w', 'ig', 'lo', ""'"", 's']",4,0.29,620.37,0.97
wigro,N,5,"['w', 'i', 'gr', 'o']",3,0.2,547.49,1.0
wigsims,N,7,"['w', 'ig', 'si', 'm', 's']",4,0.29,601.9,1.0
wijdgaans,N,9,"['w', 'ij', 'd', 'ga', 'ans']",4,0.44,709.62,0.92
wijdig,N,6,"['w', 'ij', 'di', 'g']",3,0.33,833.84,0.69
wijg,N,4,"['w', 'ij', 'g']",2,0.25,789.5,0.67
wijgt,N,5,"['w', 'ij', 'g', 't']",3,0.2,775.38,0.9
wijkschaal,N,10,"['w', 'ijk', 'sch', 'a', 'al']",4,0.5,738.63,0.79
wijlens,N,7,"['w', 'ij', 'l', 'ens']",3,0.43,657.1,0.67
wijm,N,4,"['w', 'ij', 'm']",2,0.25,702.56,0.95
wijneind,N,8,"['w', 'ij', 'ne', 'ind']",3,0.5,709.21,1.0
wijp,N,4,"['w', 'ij', 'p']",2,0.25,691.85,0.87
wijpen,N,6,"['w', 'ij', 'pen']",2,0.5,714.83,0.95
wijpend,N,7,"['w', 'ij', 'p', 'end']",3,0.43,709.16,0.97
wijpt,N,5,"['w', 'ij', 'p', 't']",3,0.2,684.3,0.97
wijptes,N,7,"['w', 'ij', 'p', 'tes']",3,0.43,629.95,1.0
wijren,N,6,"['w', 'ij', 'ren']",2,0.5,643.92,0.97
wijsluis,N,8,"['w', 'ij', 's', 'lu', 'is']",4,0.38,673.16,0.95
wijtje,N,6,"['w', 'ij', 't', 'je']",3,0.33,729.88,0.92
wijtjes,N,7,"['w', 'ij', 't', 'j', 'es']",4,0.29,777.53,0.95
wikje,N,5,"['w', 'ik', 'je']",2,0.4,723.75,0.9
wikkells,N,8,"['w', 'ik', 'k', 'el', 'l', 's']",5,0.25,637.41,0.97
wikker,N,6,"['w', 'ik', 'k', 'er']",3,0.33,674.92,0.92
wilken,N,6,"['w', 'il', 'ken']",2,0.5,624.78,0.95
wilsje,N,6,"['w', 'il', 's', 'je']",3,0.33,801.9,0.79
wimen,N,5,"['w', 'im', 'en']",2,0.4,612.64,1.0
wimes,N,5,"['w', 'im', 'es']",2,0.4,591.61,0.97
wimmen,N,6,"['w', 'im', 'men']",2,0.5,644.92,0.97
wimpen,N,6,"['w', 'im', 'pen']",2,0.5,758.61,0.82
wimt,N,4,"['w', 'im', 't']",2,0.25,646.97,0.97
winars,N,6,"['w', 'in', 'ar', 's']",3,0.33,656.77,1.0
windy's,N,7,"['w', 'ind', 'y', ""'"", 's']",4,0.29,640.45,0.97
wingen,N,6,"['w', 'ingen']",1,0.67,751.07,0.87
wingt,N,5,"['w', 'ing', 't']",2,0.4,743.11,0.92
