Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
blumout,N,7,"['b', '##l', '##um', '##out']",3,0.43,599.0,1.0
blump,N,5,"['b', '##l', '##um', '##p']",3,0.2,727.83,0.9
blumped,N,7,"['b', '##l', '##um', '##p', '##ed']",4,0.29,763.85,0.87
blumps,N,6,"['b', '##l', '##um', '##p', '##s']",4,0.17,664.06,0.9
blumpy,N,6,"['b', '##l', '##um', '##p', '##y']",4,0.17,688.53,0.95
blumtorch,N,9,"['b', '##l', '##um', '##t', '##or', '##ch']",5,0.33,633.24,1.0
blund,N,5,"['b', '##l', '##un', '##d']",3,0.2,679.18,0.9
blung,N,5,"['b', '##l', '##un', '##g']",3,0.2,640.7,0.97
blunk,N,5,"['b', '##l', '##un', '##k']",3,0.2,770.3,0.77
bluppers,N,8,"['b', '##l', '##u', '##pp', '##ers']",4,0.38,646.73,0.95
blurfs,N,6,"['b', '##l', '##ur', '##f', '##s']",4,0.17,612.36,0.97
bluss,N,5,"['b', '##l', '##us', '##s']",3,0.2,640.24,1.0
blusts,N,6,"['b', '##l', '##ust', '##s']",3,0.33,815.08,0.74
blutch,N,6,"['b', '##l', '##ut', '##ch']",3,0.33,727.25,0.97
blutchet,N,8,"['b', '##l', '##ut', '##ch', '##et']",4,0.38,615.51,0.98
blutchets,N,9,"['b', '##l', '##ut', '##ch', '##et', '##s']",5,0.33,694.21,0.92
blutic,N,6,"['b', '##l', '##ut', '##ic']",3,0.33,586.76,0.98
blutics,N,7,"['b', '##l', '##ut', '##ic', '##s']",4,0.29,552.38,1.0
blutter,N,7,"['b', '##l', '##ut', '##ter']",3,0.43,751.91,0.92
bluvelled,N,9,"['b', '##l', '##u', '##ve', '##l', '##le', '##d']",6,0.22,585.54,0.97
boach,N,5,"['b', '##o', '##ach']",2,0.4,658.19,0.9
boached,N,7,"['b', '##o', '##ach', '##ed']",3,0.43,666.29,0.92
boachers,N,8,"['b', '##o', '##ach', '##ers']",3,0.5,699.89,0.98
boad,N,4,"['b', '##o', '##ad']",2,0.25,691.58,0.85
boaded,N,6,"['b', '##o', '##ade', '##d']",3,0.33,773.53,0.89
boaders,N,7,"['b', '##o', '##ade', '##r', '##s']",4,0.29,762.88,0.74
boads,N,5,"['b', '##o', '##ad', '##s']",3,0.2,714.83,0.9
boaf,N,4,"['b', '##o', '##a', '##f']",3,0.0,626.45,1.0
boafed,N,6,"['b', '##o', '##a', '##f', '##ed']",4,0.17,622.35,1.0
boafs,N,5,"['b', '##o', '##a', '##f', '##s']",4,0.0,626.13,0.98
boakcake,N,8,"['b', '##o', '##ak', '##c', '##ake']",4,0.38,685.5,1.0
boaming,N,7,"['b', '##o', '##am', '##ing']",3,0.43,723.88,0.95
boams,N,5,"['b', '##o', '##am', '##s']",3,0.2,700.67,0.9
boan,N,4,"['b', '##o', '##an']",2,0.25,615.2,0.92
boaning,N,7,"['b', '##o', '##an', '##ing']",3,0.43,675.19,0.98
boap,N,4,"['b', '##o', '##ap']",2,0.25,566.6,1.0
boaps,N,5,"['b', '##o', '##ap', '##s']",3,0.2,574.89,1.0
boardes,N,7,"['b', '##o', '##ard', '##es']",3,0.43,759.43,0.77
boardup,N,7,"['b', '##o', '##ard', '##u', '##p']",4,0.29,621.19,0.92
boaros,N,6,"['b', '##o', '##ar', '##os']",3,0.33,578.81,0.97
boarsing,N,8,"['b', '##o', '##ar', '##s', '##ing']",4,0.38,651.77,1.0
boarsteak,N,9,"['b', '##o', '##ar', '##st', '##e', '##ak']",5,0.33,655.82,0.95
boarwax,N,7,"['b', '##o', '##ar', '##w', '##a', '##x']",5,0.14,657.67,0.97
boaths,N,6,"['b', '##o', '##at', '##h', '##s']",4,0.17,638.39,1.0
boaves,N,6,"['b', '##o', '##av', '##es']",3,0.33,637.45,0.95
bobbost,N,7,"['b', '##ob', '##b', '##ost']",3,0.43,571.35,0.98
bobe,N,4,"['b', '##ob', '##e']",2,0.25,576.81,0.97
bobes,N,5,"['b', '##ob', '##es']",2,0.4,591.43,0.97
bobies,N,6,"['b', '##ob', '##ies']",2,0.5,688.19,1.0
bobin,N,5,"['b', '##ob', '##in']",2,0.4,691.96,0.72
bobip,N,5,"['b', '##ob', '##ip']",2,0.4,579.76,1.0
boblaps,N,7,"['b', '##ob', '##l', '##ap', '##s']",4,0.29,649.86,1.0
bobsen,N,6,"['b', '##ob', '##se', '##n']",3,0.33,601.98,1.0
bobtraugh,N,9,"['b', '##ob', '##t', '##ra', '##u', '##gh']",5,0.33,631.95,1.0
bocked,N,6,"['b', '##ock', '##ed']",2,0.5,748.34,0.92
bockens,N,7,"['b', '##ock', '##ens']",2,0.57,596.87,1.0
bockhome,N,8,"['b', '##ock', '##h', '##ome']",3,0.5,705.68,1.0
bocky,N,5,"['b', '##ock', '##y']",2,0.4,671.71,1.0
bocs,N,4,"['b', '##oc', '##s']",2,0.25,545.5,1.0
bodis,N,5,"['b', '##od', '##is']",2,0.4,609.33,1.0
boet,N,4,"['b', '##o', '##et']",2,0.25,593.47,0.95
bofcoit,N,7,"['b', '##o', '##f', '##c', '##o', '##it']",5,0.14,572.05,1.0
bofcosks,N,8,"['b', '##o', '##f', '##c', '##os', '##ks']",5,0.25,553.0,1.0
boffling,N,8,"['b', '##o', '##ff', '##l', '##ing']",4,0.38,625.8,0.97
boffols,N,7,"['b', '##o', '##ff', '##ol', '##s']",4,0.29,592.41,1.0
boffs,N,5,"['b', '##o', '##ff', '##s']",3,0.2,591.4,0.66
boffy,N,5,"['b', '##o', '##ff', '##y']",3,0.2,646.0,0.89
bofghiend,N,9,"['b', '##o', '##f', '##gh', '##ie', '##nd']",5,0.33,640.17,1.0
bofo,N,4,"['b', '##o', '##f', '##o']",3,0.0,602.26,1.0
boft,N,4,"['b', '##o', '##f', '##t']",3,0.0,587.13,1.0
bogber,N,6,"['b', '##og', '##ber']",2,0.5,565.5,1.0
boge,N,4,"['b', '##og', '##e']",2,0.25,560.02,1.0
bogooms,N,7,"['b', '##og', '##o', '##om', '##s']",4,0.29,584.8,1.0
bogwin,N,6,"['b', '##og', '##w', '##in']",3,0.33,616.55,1.0
bohas,N,5,"['b', '##o', '##h', '##as']",3,0.2,544.82,1.0
bohees,N,6,"['b', '##o', '##he', '##es']",3,0.33,578.42,1.0
boid,N,4,"['b', '##o', '##id']",2,0.25,661.51,1.0
boile,N,5,"['b', '##o', '##ile']",2,0.4,629.54,0.92
boilmess,N,8,"['b', '##o', '##il', '##m', '##ess']",4,0.38,704.31,0.95
boin,N,4,"['b', '##oin']",1,0.5,584.76,1.0
boir,N,4,"['b', '##o', '##ir']",2,0.25,604.51,0.97
boirfade,N,8,"['b', '##o', '##ir', '##f', '##ade']",4,0.38,550.54,1.0
boiry,N,5,"['b', '##o', '##ir', '##y']",3,0.2,565.16,1.0
boked,N,5,"['b', '##ok', '##ed']",2,0.4,622.22,0.97
bolain,N,6,"['b', '##ol', '##ain']",2,0.5,586.41,1.0
bolains,N,7,"['b', '##ol', '##ain', '##s']",3,0.43,544.85,1.0
bolber,N,6,"['b', '##ol', '##ber']",2,0.5,615.42,1.0
boled,N,5,"['b', '##ol', '##ed']",2,0.4,570.77,0.97
boling,N,6,"['b', '##ol', '##ing']",2,0.5,737.9,0.82
bolk,N,4,"['b', '##ol', '##k']",2,0.25,622.35,0.91
bollants,N,8,"['b', '##oll', '##ant', '##s']",3,0.5,613.57,0.92
bollap,N,6,"['b', '##oll', '##ap']",2,0.5,546.62,1.0
bolled,N,6,"['b', '##oll', '##ed']",2,0.5,682.32,0.95
bollied,N,7,"['b', '##oll', '##ied']",2,0.57,695.13,0.82
bollind,N,7,"['b', '##oll', '##ind']",2,0.57,557.88,1.0
bollones,N,8,"['b', '##oll', '##one', '##s']",3,0.5,600.21,0.98
bollor,N,6,"['b', '##oll', '##or']",2,0.5,607.66,1.0
bollyrs,N,7,"['b', '##oll', '##y', '##r', '##s']",4,0.29,582.48,1.0
bolods,N,6,"['b', '##ol', '##od', '##s']",3,0.33,552.73,1.0
bolved,N,6,"['b', '##ol', '##ve', '##d']",3,0.33,633.54,1.0
bolyx,N,5,"['b', '##ol', '##y', '##x']",3,0.2,548.67,1.0
bombond,N,7,"['b', '##om', '##b', '##ond']",3,0.43,674.66,0.95
bombons,N,7,"['b', '##om', '##b', '##on', '##s']",4,0.29,863.44,0.5
bombosts,N,8,"['b', '##om', '##b', '##ost', '##s']",4,0.38,712.35,0.97
bombrer,N,7,"['b', '##om', '##b', '##re', '##r']",4,0.29,665.39,1.0
bombrers,N,8,"['b', '##om', '##b', '##re', '##r', '##s']",5,0.25,715.61,1.0
bomdrot,N,7,"['b', '##om', '##d', '##ro', '##t']",4,0.29,584.16,1.0
bome,N,4,"['b', '##ome']",1,0.5,596.56,0.97
bomedace,N,8,"['b', '##ome', '##d', '##ace']",3,0.5,649.74,1.0
bomeler,N,7,"['b', '##ome', '##le', '##r']",3,0.43,589.14,1.0
bomelers,N,8,"['b', '##ome', '##le', '##r', '##s']",4,0.38,638.45,1.0
bomens,N,6,"['b', '##ome', '##n', '##s']",3,0.33,630.16,0.97
bomped,N,6,"['b', '##om', '##p', '##ed']",3,0.33,640.82,0.92
bomps,N,5,"['b', '##om', '##p', '##s']",3,0.2,624.2,0.95
bomptlins,N,9,"['b', '##om', '##p', '##t', '##l', '##in', '##s']",6,0.22,608.22,1.0
bomslered,N,9,"['b', '##om', '##s', '##le', '##re', '##d']",5,0.33,613.89,1.0
bomsly,N,6,"['b', '##om', '##s', '##ly']",3,0.33,553.83,1.0
bomstrit,N,8,"['b', '##om', '##st', '##r', '##it']",4,0.38,579.83,1.0
bonch,N,5,"['b', '##on', '##ch']",2,0.4,591.15,1.0
bonchlan,N,8,"['b', '##on', '##ch', '##l', '##an']",4,0.38,605.32,1.0
boncoi,N,6,"['b', '##on', '##c', '##o', '##i']",4,0.17,546.37,1.0
bondswell,N,9,"['b', '##ond', '##s', '##w', '##ell']",4,0.44,594.03,0.95
bondswells,N,10,"['b', '##ond', '##s', '##w', '##ell', '##s']",5,0.4,652.24,0.98
bonecul,N,7,"['b', '##one', '##c', '##ul']",3,0.43,625.47,0.97
bonee,N,5,"['b', '##one', '##e']",2,0.4,655.89,0.97
bonned,N,6,"['b', '##on', '##n', '##ed']",3,0.33,733.37,0.82
bonpins,N,7,"['b', '##on', '##p', '##in', '##s']",4,0.29,590.65,0.97
bonsens,N,7,"['b', '##on', '##se', '##n', '##s']",4,0.29,580.18,1.0
bonts,N,5,"['b', '##on', '##t', '##s']",3,0.2,610.32,1.0
bonvas,N,6,"['b', '##on', '##v', '##as']",3,0.33,551.74,0.98
booble,N,6,"['b', '##o', '##ob', '##le']",3,0.33,751.79,0.95
boobty,N,6,"['b', '##o', '##ob', '##t', '##y']",4,0.17,582.82,1.0
boocer,N,6,"['b', '##o', '##oc', '##er']",3,0.33,550.59,0.98
boocers,N,7,"['b', '##o', '##oc', '##ers']",3,0.43,580.32,1.0
booching,N,8,"['b', '##o', '##oc', '##h', '##ing']",4,0.38,663.97,0.89
boodcace,N,8,"['b', '##o', '##od', '##c', '##ace']",4,0.38,629.32,1.0
booden,N,6,"['b', '##o', '##od', '##en']",3,0.33,670.24,0.97
boodings,N,8,"['b', '##o', '##od', '##ings']",3,0.5,648.89,0.92
boodlebs,N,8,"['b', '##o', '##od', '##le', '##b', '##s']",5,0.25,645.72,1.0
boodlenged,N,10,"['b', '##o', '##od', '##le', '##n', '##ge', '##d']",6,0.3,652.0,1.0
boodoes,N,7,"['b', '##o', '##od', '##o', '##es']",4,0.29,616.98,1.0
boods,N,5,"['b', '##o', '##od', '##s']",3,0.2,633.43,0.97
boofs,N,5,"['b', '##o', '##o', '##f', '##s']",4,0.0,582.91,0.9
booge,N,5,"['b', '##o', '##og', '##e']",3,0.2,696.15,0.87
booged,N,6,"['b', '##o', '##og', '##ed']",3,0.33,675.23,0.8
boogle,N,6,"['b', '##o', '##og', '##le']",3,0.33,786.63,0.55
boojive,N,7,"['b', '##o', '##o', '##j', '##ive']",4,0.29,616.53,1.0
bookbane,N,8,"['b', '##ook', '##b', '##an', '##e']",4,0.38,627.42,0.95
bookclip,N,8,"['b', '##ook', '##c', '##l', '##ip']",4,0.38,714.07,0.45
bookclips,N,9,"['b', '##ook', '##c', '##l', '##ip', '##s']",5,0.33,791.85,0.61
bookharm,N,8,"['b', '##ook', '##h', '##ar', '##m']",4,0.38,711.11,0.92
bookplulf,N,9,"['b', '##ook', '##p', '##l', '##ul', '##f']",5,0.33,648.08,1.0
bookshob,N,8,"['b', '##ook', '##s', '##h', '##ob']",4,0.38,748.47,0.95
bookshyards,N,11,"['b', '##ook', '##s', '##h', '##y', '##ard', '##s']",6,0.36,714.97,1.0
bool,N,4,"['b', '##o', '##ol']",2,0.25,606.01,0.99
booling,N,7,"['b', '##o', '##ol', '##ing']",3,0.43,627.54,1.0
boolings,N,8,"['b', '##o', '##ol', '##ings']",3,0.5,604.18,0.95
boolmalds,N,9,"['b', '##o', '##ol', '##m', '##al', '##d', '##s']",6,0.22,581.66,1.0
boolstades,N,10,"['b', '##o', '##ol', '##st', '##ade', '##s']",5,0.4,608.55,1.0
boolwirms,N,9,"['b', '##o', '##ol', '##w', '##ir', '##m', '##s']",6,0.22,585.92,0.98
boomties,N,8,"['b', '##o', '##om', '##t', '##ies']",4,0.38,641.89,1.0
booner,N,6,"['b', '##o', '##one', '##r']",3,0.33,690.45,0.97
booners,N,7,"['b', '##o', '##one', '##r', '##s']",4,0.29,694.33,0.82
boonsless,N,9,"['b', '##o', '##on', '##s', '##le', '##s', '##s']",6,0.22,650.42,1.0
boonworm,N,8,"['b', '##o', '##on', '##w', '##orm']",4,0.38,607.32,0.95
boony,N,5,"['b', '##o', '##on', '##y']",3,0.2,652.95,0.98
booper,N,6,"['b', '##o', '##op', '##er']",3,0.33,737.63,0.8
boopers,N,7,"['b', '##o', '##op', '##ers']",3,0.43,726.0,0.8
boored,N,6,"['b', '##o', '##ore', '##d']",3,0.33,699.15,0.92
boorstates,N,10,"['b', '##o', '##ors', '##t', '##ates']",4,0.5,666.78,1.0
boory,N,5,"['b', '##o', '##or', '##y']",3,0.2,548.59,0.98
boose,N,5,"['b', '##o', '##ose']",2,0.4,686.9,0.75
boosed,N,6,"['b', '##o', '##ose', '##d']",3,0.33,712.97,0.85
booser,N,6,"['b', '##o', '##ose', '##r']",3,0.33,679.26,0.8
boosing,N,7,"['b', '##o', '##os', '##ing']",3,0.43,698.19,0.84
booter,N,6,"['b', '##o', '##ot', '##er']",3,0.33,717.86,0.55
boother,N,7,"['b', '##o', '##ot', '##her']",3,0.43,692.47,0.88
boothhead,N,9,"['b', '##o', '##ot', '##h', '##he', '##ad']",5,0.33,778.28,0.97
boothheads,N,10,"['b', '##o', '##ot', '##h', '##he', '##ad', '##s']",6,0.3,702.31,0.97
boothly,N,7,"['b', '##o', '##ot', '##h', '##ly']",4,0.29,794.94,0.84
bootine,N,7,"['b', '##o', '##ot', '##ine']",3,0.43,673.51,1.0
bootles,N,7,"['b', '##o', '##ot', '##le', '##s']",4,0.29,860.93,0.82
bootskin,N,8,"['b', '##o', '##ot', '##s', '##k', '##in']",5,0.25,657.43,0.65
bootstrums,N,10,"['b', '##o', '##ot', '##st', '##ru', '##m', '##s']",6,0.3,642.77,0.97
boov,N,4,"['b', '##o', '##ov']",2,0.25,552.12,1.0
boove,N,5,"['b', '##o', '##ov', '##e']",3,0.2,595.84,0.99
booved,N,6,"['b', '##o', '##ov', '##ed']",3,0.33,643.32,0.97
booves,N,6,"['b', '##o', '##ov', '##es']",3,0.33,612.05,0.97
bopage,N,6,"['b', '##op', '##age']",2,0.5,584.34,0.95
bopbat,N,6,"['b', '##op', '##b', '##at']",3,0.33,636.45,1.0
bope,N,4,"['b', '##op', '##e']",2,0.25,583.35,1.0
boped,N,5,"['b', '##op', '##ed']",2,0.4,675.44,0.94
bopes,N,5,"['b', '##op', '##es']",2,0.4,590.31,0.95
boppon,N,6,"['b', '##op', '##p', '##on']",3,0.33,562.41,0.97
bopshed,N,7,"['b', '##op', '##s', '##he', '##d']",4,0.29,621.32,1.0
bopt,N,4,"['b', '##op', '##t']",2,0.25,536.54,0.97
bopy,N,4,"['b', '##op', '##y']",2,0.25,564.45,1.0
borbieux,N,8,"['b', '##or', '##b', '##ie', '##u', '##x']",5,0.25,623.92,1.0
borce,N,5,"['b', '##or', '##ce']",2,0.4,592.59,0.98
borecum,N,7,"['b', '##ore', '##c', '##um']",3,0.43,615.15,1.0
boresales,N,9,"['b', '##ore', '##s', '##al', '##es']",4,0.44,612.05,0.98
borgrel,N,7,"['b', '##or', '##g', '##re', '##l']",4,0.29,563.05,1.0
borgues,N,7,"['b', '##or', '##g', '##ue', '##s']",4,0.29,656.05,0.95
boride,N,6,"['b', '##or', '##ide']",2,0.5,636.81,0.97
borjai,N,6,"['b', '##or', '##j', '##a', '##i']",4,0.17,553.53,1.0
borks,N,5,"['b', '##or', '##ks']",2,0.4,583.9,1.0
borl,N,4,"['b', '##or', '##l']",2,0.25,570.56,1.0
borls,N,5,"['b', '##or', '##l', '##s']",3,0.2,549.84,1.0
borm,N,4,"['b', '##orm']",1,0.5,640.54,0.97
bormash,N,7,"['b', '##orm', '##as', '##h']",3,0.43,598.03,1.0
bornceal,N,8,"['b', '##or', '##n', '##ce', '##al']",4,0.38,618.9,1.0
borplade,N,8,"['b', '##or', '##p', '##l', '##ade']",4,0.38,556.55,1.0
borraged,N,8,"['b', '##or', '##ra', '##ge', '##d']",4,0.38,688.73,0.89
borray,N,6,"['b', '##or', '##ra', '##y']",3,0.33,601.16,0.98
borrays,N,7,"['b', '##or', '##ra', '##y', '##s']",4,0.29,648.56,0.95
borru,N,5,"['b', '##or', '##ru']",2,0.4,542.84,1.0
borsder,N,7,"['b', '##ors', '##d', '##er']",3,0.43,607.03,0.97
bortade,N,7,"['b', '##ort', '##ade']",2,0.57,628.6,1.0
borted,N,6,"['b', '##ort', '##ed']",2,0.5,650.03,0.95
bortnies,N,8,"['b', '##ort', '##n', '##ies']",3,0.5,557.13,1.0
borts,N,5,"['b', '##ort', '##s']",2,0.4,603.19,0.97
boryards,N,8,"['b', '##or', '##y', '##ard', '##s']",4,0.38,624.59,1.0
boryeur,N,7,"['b', '##or', '##y', '##e', '##ur']",4,0.29,536.58,1.0
boscies,N,7,"['b', '##os', '##c', '##ies']",3,0.43,552.89,1.0
boshdess,N,8,"['b', '##os', '##h', '##d', '##ess']",4,0.38,620.43,1.0
boshhome,N,8,"['b', '##os', '##h', '##h', '##ome']",4,0.38,573.83,1.0
bosping,N,7,"['b', '##os', '##p', '##ing']",3,0.43,570.31,1.0
bossers,N,7,"['b', '##oss', '##ers']",2,0.57,732.78,0.85
bossrons,N,8,"['b', '##oss', '##ro', '##n', '##s']",4,0.38,609.33,1.0
bostgemns,N,9,"['b', '##ost', '##ge', '##m', '##n', '##s']",5,0.33,616.35,1.0
bosting,N,7,"['b', '##ost', '##ing']",2,0.57,735.23,0.92
bostle,N,6,"['b', '##ost', '##le']",2,0.5,734.29,0.95
bostled,N,7,"['b', '##ost', '##le', '##d']",3,0.43,729.97,0.84
bostles,N,7,"['b', '##ost', '##le', '##s']",3,0.43,648.97,0.92
bostron,N,7,"['b', '##ost', '##ro', '##n']",3,0.43,635.62,1.0
bosts,N,5,"['b', '##ost', '##s']",2,0.4,732.25,0.97
bosyp,N,5,"['b', '##os', '##y', '##p']",3,0.2,544.22,1.0
bote,N,4,"['b', '##ot', '##e']",2,0.25,574.41,0.92
bothro,N,6,"['b', '##ot', '##h', '##ro']",3,0.33,664.56,0.97
bothry,N,6,"['b', '##ot', '##h', '##ry']",3,0.33,562.21,0.98
botle,N,5,"['b', '##ot', '##le']",2,0.4,628.37,0.95
botles,N,6,"['b', '##ot', '##le', '##s']",3,0.33,624.78,0.95
botto,N,5,"['b', '##ot', '##t', '##o']",3,0.2,635.11,0.98
bottups,N,7,"['b', '##ot', '##t', '##u', '##p', '##s']",5,0.14,692.08,1.0
bouchdess,N,9,"['b', '##ou', '##ch', '##d', '##ess']",4,0.44,602.87,1.0
boucul,N,6,"['b', '##ou', '##c', '##ul']",3,0.33,537.46,0.98
boudil,N,6,"['b', '##ou', '##d', '##il']",3,0.33,586.68,1.0
boujumns,N,8,"['b', '##ou', '##j', '##um', '##n', '##s']",5,0.25,600.52,1.0
boujusc,N,7,"['b', '##ou', '##j', '##us', '##c']",4,0.29,558.52,1.0
boulds,N,6,"['b', '##ould', '##s']",2,0.5,697.62,0.85
bouldst,N,7,"['b', '##ould', '##st']",2,0.57,675.38,1.0
bounge,N,6,"['b', '##ou', '##n', '##ge']",3,0.33,695.24,0.92
bounts,N,6,"['b', '##ount', '##s']",2,0.5,733.37,0.76
bour,N,4,"['b', '##our']",1,0.5,648.63,1.0
bourged,N,7,"['b', '##our', '##ge', '##d']",3,0.43,764.59,0.95
bourth,N,6,"['b', '##our', '##th']",2,0.5,663.87,0.98
bousair,N,7,"['b', '##ous', '##a', '##ir']",3,0.43,619.08,1.0
bousairs,N,8,"['b', '##ous', '##a', '##ir', '##s']",4,0.38,631.53,1.0
boused,N,6,"['b', '##ous', '##ed']",2,0.5,613.36,1.0
boute,N,5,"['b', '##out', '##e']",2,0.4,575.81,1.0
bov,N,3,"['b', '##ov']",1,0.33,538.91,1.0
boved,N,5,"['b', '##ov', '##ed']",2,0.4,644.06,0.95
bovive,N,6,"['b', '##ov', '##ive']",2,0.5,570.38,0.98
bowned,N,6,"['b', '##own', '##ed']",2,0.5,698.54,0.9
bownfy,N,6,"['b', '##own', '##f', '##y']",3,0.33,580.65,1.0
bowns,N,5,"['b', '##own', '##s']",2,0.4,676.37,1.0
bowse,N,5,"['b', '##ow', '##se']",2,0.4,738.59,0.88
bowtin,N,6,"['b', '##ow', '##t', '##in']",3,0.33,604.29,0.97
boxens,N,6,"['b', '##o', '##x', '##ens']",3,0.33,653.03,0.92
boxtiants,N,9,"['b', '##o', '##x', '##t', '##ian', '##t', '##s']",6,0.22,651.71,1.0
boxtiche,N,8,"['b', '##o', '##x', '##t', '##ich', '##e']",5,0.25,620.75,1.0
boyed,N,5,"['b', '##oy', '##ed']",2,0.4,668.17,0.65
boyfruists,N,10,"['b', '##oy', '##f', '##ru', '##ist', '##s']",5,0.4,653.59,0.95
boymood,N,7,"['b', '##oy', '##m', '##o', '##od']",4,0.29,678.97,1.0
boyroad,N,7,"['b', '##oy', '##ro', '##ad']",3,0.43,717.31,0.95
boz,N,3,"['b', '##o', '##z']",2,0.0,591.97,0.92
boze,N,4,"['b', '##o', '##z', '##e']",3,0.0,659.52,0.94
bozed,N,5,"['b', '##o', '##z', '##ed']",3,0.2,670.91,0.87
brab,N,4,"['br', '##ab']",1,0.5,599.95,0.95
brable,N,6,"['br', '##able']",1,0.67,621.37,0.98
brables,N,7,"['br', '##able', '##s']",2,0.57,671.0,0.95
bracands,N,8,"['br', '##ac', '##and', '##s']",3,0.5,620.53,0.97
bracen,N,6,"['br', '##ace', '##n']",2,0.5,590.9,0.84
brachshead,N,10,"['br', '##ach', '##s', '##he', '##ad']",4,0.5,697.18,1.0
brackbail,N,9,"['br', '##ack', '##b', '##ail']",3,0.56,744.43,1.0
brackbind,N,9,"['br', '##ack', '##b', '##ind']",3,0.56,686.39,0.95
brackbites,N,10,"['br', '##ack', '##b', '##ite', '##s']",4,0.5,739.03,1.0
brackhown,N,9,"['br', '##ack', '##h', '##own']",3,0.56,700.95,1.0
bracklebs,N,9,"['br', '##ack', '##le', '##b', '##s']",4,0.44,601.75,1.0
bracklives,N,10,"['br', '##ack', '##l', '##ive', '##s']",4,0.5,660.98,1.0
brackmagged,N,11,"['br', '##ack', '##m', '##ag', '##ge', '##d']",5,0.45,644.76,1.0
brackmall,N,9,"['br', '##ack', '##m', '##all']",3,0.56,679.33,0.95
brackoft,N,8,"['br', '##ack', '##o', '##f', '##t']",4,0.38,655.27,0.97
brackoths,N,9,"['br', '##ack', '##ot', '##h', '##s']",4,0.44,711.66,1.0
braclant,N,8,"['br', '##ac', '##l', '##ant']",3,0.5,649.81,0.97
bracons,N,7,"['br', '##ac', '##on', '##s']",3,0.43,692.97,0.92
brael,N,5,"['br', '##a', '##el']",2,0.4,565.88,0.88
brafely,N,7,"['br', '##a', '##f', '##ely']",3,0.43,658.69,0.97
brafon,N,6,"['br', '##a', '##f', '##on']",3,0.33,541.41,0.98
brafoned,N,8,"['br', '##a', '##f', '##one', '##d']",4,0.38,585.7,1.0
brafons,N,7,"['br', '##a', '##f', '##on', '##s']",4,0.29,592.46,1.0
brafter,N,7,"['br', '##a', '##fter']",2,0.57,606.71,0.98
brafts,N,6,"['br', '##a', '##f', '##t', '##s']",4,0.17,658.84,1.0
brage,N,5,"['br', '##age']",1,0.6,596.54,0.98
braged,N,6,"['br', '##age', '##d']",2,0.5,697.27,0.92
braggrass,N,9,"['br', '##ag', '##g', '##ra', '##s', '##s']",5,0.33,663.64,0.97
bragshops,N,9,"['br', '##ag', '##s', '##h', '##op', '##s']",5,0.33,630.72,1.0
braightness,N,11,"['br', '##a', '##ight', '##n', '##ess']",4,0.55,715.5,0.92
braincharm,N,10,"['br', '##ain', '##ch', '##ar', '##m']",4,0.5,825.07,0.82
braincove,N,9,"['br', '##ain', '##c', '##ov', '##e']",4,0.44,643.11,0.95
brainsmaid,N,10,"['br', '##ain', '##s', '##m', '##a', '##id']",5,0.4,858.16,0.87
brainsoves,N,10,"['br', '##ain', '##so', '##ve', '##s']",4,0.5,708.47,1.0
brairflild,N,10,"['br', '##a', '##ir', '##f', '##l', '##ild']",5,0.4,632.46,1.0
braits,N,6,"['br', '##a', '##it', '##s']",3,0.33,652.03,0.97
braken,N,6,"['br', '##ake', '##n']",2,0.5,715.89,0.7
braky,N,5,"['br', '##ak', '##y']",2,0.4,616.49,0.95
bral,N,4,"['br', '##al']",1,0.5,559.03,0.95
bralseheads,N,11,"['br', '##al', '##se', '##he', '##ad', '##s']",5,0.45,665.0,1.0
brambieu,N,8,"['br', '##am', '##b', '##ie', '##u']",4,0.38,675.29,1.0
brambieux,N,9,"['br', '##am', '##b', '##ie', '##u', '##x']",5,0.33,622.7,0.97
brampiere,N,9,"['br', '##am', '##p', '##ie', '##re']",4,0.44,591.76,1.0
brandmess,N,9,"['br', '##and', '##m', '##ess']",3,0.56,649.21,0.95
branging,N,8,"['br', '##an', '##g', '##ing']",3,0.5,732.12,0.92
brangs,N,6,"['br', '##an', '##g', '##s']",3,0.33,641.86,0.95
brankes,N,7,"['br', '##an', '##k', '##es']",3,0.43,601.41,1.0
branks,N,6,"['br', '##an', '##ks']",2,0.5,582.89,0.98
branless,N,8,"['br', '##an', '##le', '##s', '##s']",4,0.38,658.51,0.92
brannect,N,8,"['br', '##an', '##n', '##ect']",3,0.5,648.39,1.0
brans,N,5,"['br', '##ans']",1,0.6,640.36,0.83
branty,N,6,"['br', '##ant', '##y']",2,0.5,583.54,0.95
brap,N,4,"['br', '##ap']",1,0.5,639.41,0.67
brape,N,5,"['br', '##ap', '##e']",2,0.4,648.79,1.0
brapped,N,7,"['br', '##ap', '##p', '##ed']",3,0.43,747.76,1.0
braps,N,5,"['br', '##ap', '##s']",2,0.4,641.2,0.88
brare,N,5,"['br', '##are']",1,0.6,653.81,0.92
brarks,N,6,"['br', '##ark', '##s']",2,0.5,592.47,1.0
brarmed,N,7,"['br', '##ar', '##m', '##ed']",3,0.43,592.25,1.0
brarped,N,7,"['br', '##ar', '##p', '##ed']",3,0.43,604.08,1.0
brarque,N,7,"['br', '##ar', '##qu', '##e']",3,0.43,644.19,1.0
